drug_id,protein_id,interaction,split
D00933,P00025,1,train
D00382,P01105,0,train
D00934,P00118,1,train
D00088,P00087,0,train
D00022,P00670,1,train
D00032,P01014,1,train
D00935,P00020,1,train
D00936,P00505,1,train
D00078,P00052,0,train
D00884,P00452,0,train
D00832,P01106,0,train
D00183,P01107,0,train
D00005,P00945,1,train
D00124,P00634,0,train
D00844,P00205,0,train
D00937,P00167,0,train
D00020,P00020,1,train
D00225,P01108,1,train
D00223,P00492,0,train
D00938,P00281,1,train
D00547,P00634,0,train
D00664,P00019,1,train
D00939,P00160,1,train
D00022,P01109,1,train
D00269,P01110,0,train
D00005,P00878,1,train
D00900,P00019,1,train
D00638,P00020,1,train
D00022,P00332,1,train
D00353,P00225,0,train
D00023,P00385,0,train
D00147,P00967,0,train
D00940,P00200,1,train
D00941,P01111,0,train
D00707,P00969,0,train
D00942,P00200,1,train
D00022,P00832,1,train
D00066,P01087,0,train
D00647,P00837,0,train
D00444,P00020,1,train
D00943,P00967,0,train
D00944,P00163,0,train
D00945,P00020,1,train
D00561,P00541,0,train
D00154,P01112,0,train
D00003,P00900,0,train
D00946,P00114,1,train
D00022,P01113,1,train
D00577,P01114,0,train
D00216,P01115,0,train
D00022,P01116,1,train
D00065,P01117,1,train
D00052,P01118,0,train
D00056,P00693,1,train
D00947,P00375,0,train
D00005,P01119,1,train
D00948,P01120,0,train
D00115,P00040,1,train
D00140,P00019,1,train
D00809,P01017,0,train
D00229,P00826,0,train
D00534,P00518,0,train
D00301,P01121,0,train
D00032,P00020,1,train
D00092,P00634,0,train
D00613,P00019,1,train
D00021,P01110,0,train
D00181,P00831,0,train
D00755,P01043,0,train
D00180,P00783,1,train
D00125,P01122,1,train
D00949,P00137,0,train
D00022,P01123,1,train
D00428,P01124,0,train
D00124,P01125,0,train
D00950,P00280,1,train
D00101,P01126,0,train
D00700,P01127,0,train
D00385,P01128,0,train
D00310,P00078,0,train
D00125,P00020,1,train
D00032,P00020,1,train
D00075,P00884,0,train
D00215,P01129,0,train
D00951,P01130,0,train
D00803,P00352,0,train
D00265,P01023,0,train
D00121,P00725,1,train
D00564,P01131,0,train
D00508,P01132,0,train
D00065,P00230,1,train
D00624,P00196,1,train
D00527,P00167,0,train
D00146,P00214,1,train
D00952,P01133,0,train
D00953,P01134,0,train
D00266,P01135,0,train
D00160,P01136,0,train
D00235,P00478,0,train
D00954,P01137,0,train
D00102,P01138,0,train
D00244,P01139,0,train
D00955,P00862,0,train
D00045,P00019,1,train
D00212,P01140,0,train
D00885,P01141,0,train
D00956,P00641,1,train
D00957,P00200,1,train
D00275,P00724,0,train
D00470,P01142,0,train
D00958,P00135,1,train
D00022,P00040,1,train
D00446,P00456,0,train
D00495,P00452,0,train
D00076,P01143,0,train
D00483,P00019,1,train
D00005,P01144,1,train
D00527,P00594,0,train
D00194,P00686,0,train
D00031,P00752,0,train
D00842,P00889,1,train
D00005,P00649,1,train
D00005,P00584,1,train
D00959,P00025,1,train
D00584,P01145,1,train
D00960,P00083,1,train
D00901,P00019,1,train
D00182,P00078,0,train
D00244,P00099,0,train
D00124,P00949,0,train
D00881,P01146,0,train
D00961,P00946,0,train
D00810,P00678,0,train
D00216,P00486,0,train
D00028,P00020,1,train
D00149,P01086,1,train
D00700,P00521,0,train
D00631,P01147,0,train
D00742,P00020,1,train
D00125,P00313,1,train
D00088,P00231,0,train
D00139,P01148,0,train
D00962,P00019,1,train
D00249,P00352,0,train
D00230,P01149,0,train
D00963,P00200,1,train
D00561,P00551,0,train
D00964,P00020,1,train
D00718,P01150,0,train
D00096,P00954,0,train
D00479,P01151,0,train
D00175,P00019,1,train
D00965,P01023,0,train
D00005,P01122,1,train
D00494,P01152,1,train
D00176,P01090,0,train
D00069,P00101,0,train
D00966,P00413,1,train
D00508,P01153,0,train
D00225,P00118,1,train
D00223,P00186,0,train
D00093,P01154,0,train
D00967,P00011,0,train
D00192,P00487,1,train
D00244,P00220,0,train
D00968,P00215,1,train
D00740,P00500,1,train
D00101,P00570,0,train
D00372,P01064,1,train
D00743,P01155,0,train
D00034,P00032,1,train
D00288,P00020,1,train
D00285,P00815,0,train
D00431,P01156,0,train
D00969,P00152,1,train
D00567,P00085,0,train
D00109,P01157,1,train
D00265,P00579,0,train
D00970,P00025,1,train
D00971,P00154,0,train
D00250,P01158,0,train
D00972,P00727,0,train
D00372,P00664,1,train
D00194,P01159,0,train
D00258,P00524,1,train
D00973,P00118,1,train
D00974,P00311,0,train
D00682,P00485,0,train
D00975,P00693,1,train
D00976,P01160,1,train
D00277,P00019,1,train
D00797,P00975,0,train
D00977,P00693,1,train
D00022,P00827,1,train
D00230,P01161,0,train
D00001,P00646,0,train
D00608,P00028,1,train
D00755,P01162,0,train
D00005,P00504,1,train
D00648,P00154,0,train
D00005,P00539,1,train
D00465,P00115,1,train
D00978,P00407,1,train
D00003,P01163,0,train
D00562,P00442,1,train
D00376,P01164,1,train
D00388,P01165,0,train
D00070,P00566,0,train
D00979,P01166,1,train
D00980,P00019,1,train
D00515,P00445,1,train
D00649,P00020,1,train
D00981,P01167,0,train
D00113,P00141,0,train
D00102,P01168,0,train
D00166,P00414,1,train
D00982,P00187,1,train
D00022,P00872,1,train
D00065,P00049,1,train
D00030,P01169,0,train
D00030,P00104,0,train
D00076,P01170,0,train
D00473,P00734,1,train
D00398,P01171,1,train
D00983,P00733,1,train
D00984,P00615,0,train
D00059,P00028,1,train
D00985,P00152,1,train
D00979,P00319,1,train
D00885,P00278,0,train
D00986,P00641,1,train
D00987,P00430,0,train
D00988,P00019,1,train
D00171,P00176,1,train
D00989,P01104,0,train
D00496,P00019,1,train
D00406,P00044,1,train
D00455,P00206,0,train
D00183,P00101,0,train
D00048,P00192,0,train
D00186,P01172,0,train
D00990,P00105,1,train
D00105,P01173,0,train
D00127,P00115,1,train
D00510,P01174,0,train
D00310,P01090,0,train
D00966,P01175,0,train
D00326,P00589,0,train
D00991,P00020,1,train
D00065,P00020,1,train
D00743,P00207,0,train
D00059,P00853,1,train
D00004,P00068,1,train
D00022,P00041,1,train
D00022,P00929,1,train
D00992,P00019,1,train
D00432,P00090,0,train
D00625,P00590,1,train
D00022,P01176,1,train
D00093,P01177,0,train
D00153,P00483,1,train
D00583,P01178,0,train
D00090,P01179,0,train
D00762,P00120,1,train
D00993,P00561,0,train
D00171,P01180,1,train
D00149,P00872,1,train
D00242,P00550,0,train
D00201,P00466,0,train
D00703,P00641,0,train
D00508,P01181,0,train
D00165,P00118,1,train
D00994,P00095,1,train
D00448,P00776,1,train
D00830,P01182,0,train
D00995,P00020,1,train
D00122,P00184,0,train
D00825,P00628,0,train
D00005,P00510,1,train
D00233,P00179,0,train
D00176,P00167,0,train
D00791,P01183,0,train
D00005,P00538,1,train
D00032,P00020,1,train
D00996,P00082,0,train
D00739,P00020,1,train
D00196,P00019,1,train
D00161,P00557,0,train
D00125,P00020,1,train
D00853,P00660,0,train
D00376,P01184,1,train
D00881,P00781,0,train
D00170,P00019,1,train
D00749,P00004,1,train
D00997,P00492,0,train
D00407,P00488,0,train
D00123,P01185,0,train
D00101,P00285,0,train
D00022,P00852,1,train
D00390,P00019,1,train
D00065,P00501,1,train
D00998,P00818,0,train
D00999,P00700,0,train
D00022,P00664,1,train
D00022,P00833,1,train
D01000,P01178,0,train
D00258,P00024,1,train
D00101,P01057,0,train
D00065,P01186,1,train
D00248,P00090,0,train
D01001,P00141,0,train
D01002,P01187,0,train
D00149,P01188,1,train
D00072,P01189,1,train
D00005,P01119,1,train
D00064,P00302,0,train
D00128,P00141,0,train
D01003,P00033,0,train
D00125,P00049,1,train
D01004,P00662,0,train
D00010,P00530,0,train
D01005,P00020,1,train
D01006,P00239,1,train
D00101,P01190,0,train
D00742,P00020,1,train
D01007,P00330,1,train
D00144,P01071,0,train
D00508,P00771,0,train
D00071,P01181,0,train
D00534,P01155,0,train
D00022,P01191,1,train
D01008,P00160,1,train
D00781,P00123,0,train
D00005,P00827,1,train
D00508,P00289,0,train
D01009,P01003,0,train
D00059,P00028,1,train
D00065,P01192,1,train
D00022,P00114,1,train
D00186,P00848,0,train
D00372,P01193,1,train
D00174,P00019,1,train
D00688,P00020,1,train
D01010,P00020,1,train
D00894,P00902,0,train
D00022,P01194,1,train
D00096,P00214,0,train
D00343,P01195,0,train
D00022,P00197,1,train
D01011,P00490,1,train
D00101,P01196,0,train
D00168,P00128,0,train
D01012,P00367,0,train
D00764,P00137,0,train
D00018,P01197,0,train
D00397,P00306,0,train
D00743,P01198,0,train
D00171,P01199,1,train
D00041,P01200,0,train
D00065,P00120,1,train
D01013,P00434,0,train
D00109,P00155,1,train
D00101,P00713,0,train
D00233,P01201,0,train
D00102,P01202,0,train
D00412,P00633,1,train
D00310,P00181,0,train
D00124,P00040,0,train
D01014,P00160,1,train
D01015,P01203,1,train
D00230,P00496,0,train
D00216,P00532,0,train
D00005,P01204,1,train
D00890,P00836,0,train
D00230,P00597,0,train
D00738,P00278,0,train
D00216,P00511,0,train
D00439,P01053,0,train
D00005,P00068,1,train
D00199,P00607,0,train
D00114,P00822,0,train
D01016,P00236,1,train
D00006,P00456,0,train
D00265,P01205,0,train
D00226,P00134,0,train
D01017,P00619,0,train
D01018,P00020,1,train
D00915,P00366,1,train
D00105,P00123,0,train
D00948,P01206,0,train
D00979,P00628,1,train
D00025,P00217,0,train
D00301,P01207,0,train
D00510,P01208,0,train
D01019,P01209,0,train
D00162,P00129,0,train
D00216,P01210,0,train
D00494,P00166,1,train
D01020,P00120,1,train
D00299,P00706,0,train
D00436,P00020,1,train
D00410,P01211,0,train
D01021,P00072,1,train
D01022,P00020,1,train
D00222,P00019,1,train
D01023,P00500,1,train
D00258,P01212,1,train
D00005,P00020,1,train
D00065,P00535,1,train
D00070,P01213,0,train
D00590,P01166,0,train
D00093,P01002,0,train
D00776,P00541,0,train
D01024,P01214,0,train
D00861,P01215,0,train
D00109,P01091,1,train
D00625,P00347,1,train
D00183,P00456,0,train
D00065,P01216,1,train
D00068,P00019,1,train
D00022,P01217,1,train
D01025,P00436,1,train
D00172,P00083,0,train
D00664,P00019,1,train
D00479,P00496,0,train
D00005,P01204,1,train
D01026,P00086,1,train
D00368,P00571,1,train
D01027,P00327,1,train
D00065,P00284,1,train
D00231,P00403,1,train
D01028,P01218,1,train
D00666,P00019,1,train
D00018,P00730,0,train
D01029,P00020,1,train
D00065,P01219,1,train
D00241,P00800,0,train
D00579,P00811,0,train
D01030,P00674,0,train
D00501,P00135,1,train
D00244,P01049,0,train
D00166,P00239,1,train
D00259,P01220,0,train
D01031,P00272,0,train
D01032,P01221,0,train
D00789,P00173,1,train
D00180,P01205,1,train
D00237,P00044,1,train
D00042,P00020,1,train
D00017,P00257,1,train
D00005,P00464,1,train
D00153,P00590,1,train
D01033,P00128,0,train
D00096,P00660,0,train
D00270,P00649,0,train
D01034,P00664,0,train
D00069,P01222,0,train
D00022,P01223,1,train
D00003,P01224,0,train
D00028,P00257,1,train
D00005,P01225,1,train
D00717,P01226,0,train
D00005,P01227,1,train
D00223,P01228,0,train
D00226,P00808,0,train
D01035,P00319,1,train
D00022,P01229,1,train
D00494,P01183,0,train
D00022,P01230,1,train
D00101,P01077,0,train
D00065,P00154,1,train
D00438,P00981,1,train
D00635,P00019,1,train
D00005,P00827,1,train
D00065,P01166,1,train
D00583,P00433,0,train
D01036,P01231,0,train
D00041,P01232,0,train
D01037,P00020,1,train
D01038,P00231,0,train
D01039,P00628,1,train
D01040,P00004,1,train
D00041,P00102,0,train
D00398,P01233,1,train
D00473,P00450,1,train
D01041,P00200,1,train
D00776,P00568,0,train
D00065,P00577,1,train
D00996,P01234,0,train
D00970,P00025,1,train
D01042,P00732,1,train
D00711,P01039,0,train
D00334,P00988,0,train
D00395,P00019,1,train
D00326,P01235,0,train
D00655,P00114,1,train
D00215,P00539,0,train
D00740,P00020,1,train
D00013,P00020,1,train
D00005,P00747,1,train
D01043,P00048,0,train
D00297,P00020,1,train
D01044,P00354,1,train
D00729,P00041,0,train
D00135,P00539,1,train
D00523,P00009,0,train
D01045,P00020,1,train
D00331,P00265,0,train
D00065,P00588,1,train
D01046,P00532,0,train
D00076,P00376,0,train
D01047,P00118,1,train
D00025,P00553,0,train
D00135,P00373,1,train
D00022,P00349,1,train
D00144,P01236,0,train
D00696,P00294,0,train
D00527,P00680,0,train
D00122,P00497,0,train
D00025,P01237,0,train
D00022,P01238,1,train
D00125,P01239,1,train
D00244,P01224,0,train
D00598,P00521,0,train
D00200,P00009,0,train
D00024,P00351,1,train
D01048,P00120,1,train
D00375,P00019,1,train
D00065,P00768,1,train
D00161,P00664,0,train
D00313,P00139,1,train
D00305,P01240,0,train
D00122,P00373,0,train
D00094,P01241,0,train
D00025,P01242,0,train
D00248,P01204,0,train
D00217,P00541,0,train
D00065,P00560,1,train
D01049,P00135,1,train
D00172,P00607,0,train
D00025,P00822,0,train
D00323,P00951,0,train
D01050,P00593,0,train
D00022,P00020,1,train
D00745,P00113,1,train
D00621,P00046,0,train
D00005,P01096,1,train
D00055,P00040,0,train
D00005,P01243,1,train
D00022,P00635,1,train
D00682,P00616,0,train
D00034,P00721,1,train
D01051,P00633,1,train
D00022,P00236,1,train
D01002,P00113,1,train
D00321,P00019,1,train
D00022,P01244,1,train
D00154,P00730,0,train
D00022,P01245,1,train
D00225,P01246,1,train
D00042,P00592,0,train
D00049,P00536,0,train
D01052,P00025,1,train
D00056,P00755,1,train
D00123,P00894,0,train
D00025,P00496,0,train
D00802,P00004,1,train
D00042,P00555,0,train
D00285,P00127,0,train
D00733,P00752,0,train
D00061,P00019,1,train
D00179,P01247,0,train
D00269,P01248,0,train
D00563,P01249,0,train
D00102,P01250,0,train
D01053,P01251,0,train
D00244,P01252,0,train
D00326,P01253,0,train
D01054,P00640,0,train
D01055,P00890,0,train
D00094,P00658,0,train
D00199,P01254,0,train
D01056,P00114,1,train
D00216,P00566,0,train
D01057,P01255,0,train
D00003,P01256,0,train
D00183,P00612,0,train
D00022,P00983,1,train
D00543,P00020,1,train
D00647,P00854,0,train
D01058,P00019,1,train
D01059,P00130,0,train
D00707,P01257,0,train
D00039,P00763,0,train
D00161,P01166,0,train
D00098,P00763,0,train
D00594,P00143,0,train
D00082,P00299,0,train
D00343,P01258,0,train
D00023,P00576,0,train
D01060,P00281,1,train
D00022,P00020,1,train
D00745,P00875,1,train
D00494,P00151,1,train
D00141,P00672,0,train
D01061,P00155,1,train
D00714,P00058,1,train
D00166,P00771,1,train
D00093,P00866,0,train
D01062,P00330,1,train
D00590,P00385,0,train
D01063,P00532,0,train
D00005,P00312,1,train
D00269,P00888,0,train
D01049,P00135,1,train
D01064,P00020,1,train
D01065,P00812,0,train
D00318,P00019,1,train
D00365,P00849,0,train
D01066,P00877,1,train
D00310,P01259,0,train
D00162,P01260,0,train
D00172,P01261,0,train
D00703,P00779,0,train
D00041,P01262,0,train
D00473,P00450,1,train
D01067,P00115,1,train
D00025,P01263,0,train
D00069,P01061,0,train
D00088,P00495,0,train
D01068,P00019,1,train
D00076,P00748,0,train
D00343,P01264,0,train
D01069,P01265,0,train
D00005,P00546,1,train
D00330,P00438,0,train
D00116,P00166,1,train
D00271,P01266,0,train
D00080,P00002,0,train
D00078,P00801,0,train
D01070,P00579,0,train
D01071,P00020,1,train
D00842,P00725,1,train
D01072,P00428,0,train
D00153,P00590,1,train
D00645,P00090,0,train
D00372,P00004,1,train
D00599,P00592,1,train
D01073,P00166,1,train
D01074,P01267,0,train
D01075,P01268,1,train
D01076,P00559,0,train
D00418,P00033,0,train
D00047,P01004,0,train
D00003,P01269,0,train
D00065,P00082,1,train
D00017,P00366,1,train
D01077,P00650,0,train
D00245,P00303,0,train
D00230,P01235,0,train
D00831,P00028,1,train
D01078,P01270,1,train
D01079,P01271,0,train
D00288,P00880,1,train
D00250,P01272,0,train
D01080,P00276,0,train
D00005,P00787,1,train
D01081,P00500,1,train
D00028,P00079,1,train
D01082,P00019,1,train
D00820,P00019,1,train
D00114,P00588,0,train
D00694,P01273,0,train
D00438,P00257,1,train
D01083,P00139,1,train
D00139,P00063,0,train
D00022,P00040,1,train
D00621,P01274,0,train
D01084,P00500,1,train
D01085,P01275,0,train
D00059,P01276,1,train
D01017,P00884,0,train
D00161,P00351,0,train
D00022,P00072,1,train
D00005,P00743,1,train
D01086,P00118,1,train
D00881,P00383,0,train
D00673,P00522,0,train
D00735,P01154,0,train
D00742,P00020,1,train
D00190,P00771,1,train
D00031,P00384,0,train
D01087,P00561,0,train
D01088,P01202,0,train
D00262,P00752,0,train
D00524,P01277,1,train
D01065,P00535,0,train
D00135,P01244,1,train
D00065,P01001,1,train
D01089,P00302,0,train
D01090,P01278,0,train
D00022,P01279,1,train
D01091,P00080,1,train
D01092,P00200,1,train
D00071,P01280,0,train
D00070,P00240,0,train
D00726,P01281,0,train
D01093,P00719,0,train
D00265,P01282,0,train
D00183,P01283,0,train
D00065,P00049,1,train
D00337,P01096,0,train
D00581,P00884,0,train
D01094,P00746,1,train
D01095,P00135,1,train
D00700,P01226,0,train
D00387,P00363,1,train
D00526,P00582,1,train
D00543,P00020,1,train
D00022,P00664,1,train
D00527,P00115,0,train
D01096,P00020,1,train
D00438,P01284,1,train
D00147,P01285,0,train
D00362,P00037,0,train
D00125,P00624,1,train
D00077,P00887,0,train
D00204,P00019,1,train
D01097,P00845,0,train
D00005,P01286,1,train
D00154,P00619,0,train
D00073,P00059,0,train
D00156,P00313,0,train
D00022,P00330,1,train
D00221,P00436,1,train
D00065,P00832,1,train
D00555,P00019,1,train
D00109,P01108,1,train
D00385,P00111,0,train
D00952,P00848,0,train
D00432,P00175,0,train
D01098,P00121,0,train
D00752,P01287,1,train
D00116,P00020,1,train
D01055,P01037,0,train
D00852,P00135,1,train
D00398,P01288,1,train
D00059,P00972,1,train
D00522,P00456,1,train
D00006,P01110,0,train
D00401,P01129,0,train
D01099,P00020,1,train
D00019,P00019,1,train
D00967,P00163,0,train
D00022,P00841,1,train
D01100,P00128,0,train
D00398,P00236,1,train
D00215,P00224,0,train
D00032,P00013,1,train
D01101,P01289,0,train
D00269,P01290,0,train
D01102,P01291,0,train
D01103,P00436,1,train
D00024,P00020,1,train
D00382,P00606,0,train
D00014,P00118,1,train
D00664,P00019,1,train
D00433,P01292,1,train
D00014,P00363,1,train
D00298,P00911,0,train
D01104,P00936,0,train
D00372,P00872,1,train
D01105,P00019,1,train
D00508,P00921,0,train
D00245,P00644,0,train
D00718,P01293,0,train
D01106,P00086,1,train
D00005,P01294,1,train
D01107,P00019,1,train
D00004,P00545,1,train
D01108,P00720,0,train
D00387,P01295,1,train
D01109,P00229,0,train
D00204,P00019,1,train
D00022,P00915,1,train
D00313,P00633,1,train
D00176,P01141,0,train
D01110,P00025,1,train
D00885,P00478,0,train
D00791,P00348,0,train
D00040,P00352,0,train
D00735,P00225,0,train
D00211,P00162,0,train
D00943,P00518,0,train
D01111,P00115,1,train
D00020,P01014,1,train
D00446,P01030,0,train
D00022,P00634,1,train
D00641,P00004,1,train
D00752,P00534,1,train
D01016,P00236,1,train
D00222,P00019,1,train
D01010,P00020,1,train
D00005,P01296,1,train
D00297,P00312,1,train
D00365,P01297,0,train
D01112,P00152,1,train
D01113,P00019,1,train
D01114,P01298,0,train
D01115,P00020,1,train
D00005,P00832,1,train
D00017,P00020,1,train
D00509,P00019,1,train
D01116,P00272,0,train
D00096,P00857,0,train
D00783,P00019,1,train
D00498,P00272,0,train
D00032,P00020,1,train
D01117,P01111,0,train
D00102,P01299,0,train
D01118,P01300,0,train
D00718,P00922,0,train
D00125,P00020,1,train
D00125,P00769,1,train
D01119,P00086,1,train
D00003,P00019,0,train
D00096,P01301,0,train
D00613,P00019,1,train
D00065,P00836,1,train
D01120,P00853,1,train
D00343,P01302,0,train
D01121,P00019,1,train
D00390,P00019,1,train
D00288,P00020,1,train
D00028,P00020,1,train
D00122,P00727,0,train
D00102,P01002,0,train
D00329,P00353,1,train
D00149,P00020,1,train
D00377,P00128,0,train
D00182,P01168,1,train
D00028,P00020,1,train
D00960,P00009,0,train
D00331,P00790,0,train
D01122,P00844,0,train
D00216,P00713,0,train
D00353,P01303,0,train
D00631,P01304,0,train
D00789,P00390,1,train
D00100,P00019,1,train
D00217,P00221,0,train
D00162,P00794,0,train
D00527,P01305,0,train
D00065,P01306,1,train
D00320,P01307,0,train
D00101,P00819,0,train
D00147,P00298,0,train
D01123,P00019,1,train
D00625,P00852,1,train
D01124,P00120,1,train
D01058,P00019,1,train
D00753,P01308,0,train
D00005,P00137,1,train
D00078,P00826,0,train
D00072,P00721,1,train
D00269,P00102,0,train
D00005,P00588,1,train
D00398,P00283,1,train
D00183,P00051,0,train
D00307,P00020,1,train
D01125,P00268,0,train
D00594,P00154,0,train
D01126,P00020,1,train
D00114,P01309,0,train
D00259,P01171,0,train
D00825,P00541,0,train
D01127,P00020,1,train
D00172,P01310,0,train
D01044,P01311,0,train
D00508,P01224,0,train
D00172,P00884,0,train
D01128,P00640,1,train
D00022,P00049,1,train
D01129,P00020,1,train
D01130,P00778,0,train
D00022,P01312,1,train
D00048,P01313,0,train
D00065,P01314,1,train
D00497,P00086,1,train
D00125,P00020,1,train
D00789,P00390,1,train
D00101,P01315,0,train
D00065,P01316,1,train
D00142,P01317,0,train
D00085,P00833,0,train
D00005,P00020,1,train
D00005,P00249,1,train
D00438,P00020,1,train
D00003,P01318,0,train
D00028,P00500,1,train
D00848,P00526,0,train
D00037,P00028,1,train
D00065,P01052,1,train
D01035,P00116,1,train
D00312,P00979,0,train
D01131,P00256,0,train
D00319,P00272,0,train
D01132,P01319,0,train
D00140,P00019,1,train
D00022,P00608,1,train
D00447,P00019,1,train
D00973,P00897,0,train
D00847,P00808,0,train
D00020,P00805,1,train
D00714,P00135,1,train
D01133,P00327,0,train
D00005,P00139,1,train
D00172,P00296,0,train
D00353,P00619,0,train
D00151,P00019,1,train
D01031,P00687,1,train
D01065,P00898,0,train
D00021,P00762,0,train
D01134,P00830,0,train
D00022,P01239,1,train
D00022,P00607,1,train
D00065,P01292,1,train
D00025,P00616,0,train
D01135,P00155,1,train
D00293,P00155,1,train
D01136,P00394,0,train
D00130,P01320,0,train
D00244,P00826,0,train
D01137,P01270,1,train
D00440,P00486,0,train
D00065,P01227,1,train
D01114,P01321,0,train
D00431,P00308,0,train
D01138,P00532,0,train
D00279,P00019,1,train
D00822,P01322,0,train
D00005,P00152,1,train
D00168,P00179,0,train
D00230,P01297,0,train
D00022,P01066,1,train
D00022,P00403,1,train
D00448,P00579,0,train
D01139,P00118,1,train
D00123,P00865,0,train
D00011,P00141,0,train
D01140,P01323,0,train
D01141,P01324,0,train
D00569,P01325,0,train
D00208,P01326,0,train
D00032,P00020,1,train
D00005,P01327,1,train
D00624,P00436,1,train
D01142,P00019,1,train
D00014,P00020,1,train
D01143,P00019,1,train
D00181,P01328,0,train
D01144,P01329,0,train
D00971,P00429,0,train
D01145,P00693,1,train
D00042,P00243,0,train
D00752,P00044,1,train
D01146,P00020,1,train
D00598,P00482,0,train
D01147,P00574,0,train
D01148,P00019,1,train
D00065,P00834,1,train
D00109,P00226,1,train
D00017,P00445,1,train
D00183,P00117,0,train
D00473,P00510,1,train
D00153,P01330,1,train
D01149,P01331,0,train
D01150,P00020,1,train
D00714,P00019,1,train
D00882,P00359,0,train
D00874,P00593,1,train
D00301,P01332,0,train
D00258,P00403,1,train
D00093,P00341,0,train
D00159,P00037,0,train
D00005,P00327,1,train
D00041,P00701,0,train
D00005,P00442,1,train
D00005,P00287,1,train
D00530,P01333,0,train
D00209,P01334,0,train
D00215,P00925,0,train
D00022,P00076,1,train
D00078,P00449,0,train
D00162,P00181,0,train
D00256,P01335,0,train
D00022,P01336,1,train
D01151,P01337,0,train
D00130,P01338,0,train
D00145,P01270,1,train
D00479,P00306,0,train
D00294,P01016,0,train
D00558,P01339,0,train
D00805,P01340,0,train
D00512,P01341,0,train
D00181,P01342,0,train
D00137,P00009,0,train
D01022,P00257,1,train
D00005,P00061,1,train
D00848,P01343,0,train
D00061,P00019,1,train
D00028,P00257,1,train
D00666,P00019,1,train
D00014,P00244,1,train
D00076,P00246,0,train
D00530,P01344,0,train
D01152,P00664,0,train
D00093,P00808,0,train
D00135,P00045,1,train
D00259,P00096,0,train
D01039,P00413,1,train
D00087,P00722,0,train
D00573,P00090,0,train
D00975,P00693,1,train
D00814,P00471,1,train
D00807,P01345,1,train
D00801,P00115,0,train
D00101,P01089,0,train
D00194,P00115,0,train
D00101,P00532,0,train
D01153,P00115,1,train
D00249,P00881,0,train
D00223,P00891,0,train
D00101,P01346,0,train
D00703,P00040,0,train
D01097,P01347,0,train
D00182,P01287,1,train
D01154,P01027,0,train
D00028,P00020,1,train
D00242,P01348,0,train
D00040,P00078,0,train
D00398,P01144,1,train
D00005,P00518,1,train
D00666,P00019,1,train
D00487,P00019,1,train
D00022,P01349,1,train
D01155,P01096,1,train
D00743,P01350,0,train
D00094,P01170,0,train
D00473,P00154,1,train
D00065,P01051,1,train
D00024,P00020,1,train
D00479,P01163,0,train
D00153,P01330,1,train
D00005,P00889,1,train
D00401,P00941,0,train
D00139,P00678,0,train
D00022,P00633,1,train
D01156,P00368,1,train
D00093,P00544,0,train
D01157,P00020,1,train
D01158,P00762,0,train
D00241,P00593,0,train
D01159,P00491,0,train
D00741,P00135,1,train
D00102,P00854,0,train
D01160,P00439,0,train
D00005,P00833,1,train
D00928,P01351,0,train
D00733,P00205,0,train
D00363,P00670,1,train
D00431,P01048,0,train
D00216,P00065,0,train
D00906,P00745,0,train
D00209,P00268,0,train
D01161,P00414,1,train
D01162,P00816,0,train
D00881,P01352,0,train
D01163,P00004,1,train
D00707,P01043,0,train
D00473,P00120,1,train
D01120,P00403,1,train
D00022,P00571,1,train
D00190,P00044,1,train
D00076,P00707,0,train
D00022,P00264,1,train
D00172,P00071,0,train
D01164,P00666,1,train
D00524,P01148,1,train
D00493,P01353,0,train
D00005,P00020,1,train
D00022,P00628,1,train
D01165,P00281,1,train
D01166,P00134,0,train
D00723,P00004,1,train
D00330,P01354,0,train
D00752,P00239,1,train
D00231,P00186,1,train
D00003,P00024,0,train
D01167,P00076,1,train
D00022,P00624,1,train
D00941,P01355,0,train
D01061,P00230,1,train
D00862,P00867,1,train
D01168,P00693,1,train
D00507,P00273,0,train
D01169,P00020,1,train
D01170,P00593,1,train
D01171,P00019,1,train
D00991,P00020,1,train
D00269,P00300,0,train
D00080,P01356,0,train
D00718,P00101,0,train
D00022,P01171,1,train
D00038,P00486,0,train
D01172,P00019,1,train
D00005,P00382,1,train
D00022,P00053,1,train
D01173,P00436,1,train
D00438,P00020,1,train
D00115,P01035,1,train
D00259,P00651,0,train
D01174,P01357,1,train
D00122,P00520,0,train
D00742,P00020,1,train
D00494,P00868,1,train
D01175,P01358,1,train
D00398,P00004,1,train
D01176,P00019,1,train
D00065,P00496,1,train
D01177,P00040,0,train
D00005,P01359,1,train
D01093,P01336,0,train
D00065,P00560,1,train
D00470,P00642,0,train
D01153,P00020,1,train
D01178,P01167,0,train
D01015,P00019,1,train
D00331,P01360,0,train
D00544,P01327,1,train
D01179,P00527,0,train
D01180,P00889,1,train
D00041,P00974,0,train
D00998,P00233,0,train
D00088,P00122,0,train
D00979,P00020,1,train
D00022,P01361,1,train
D01181,P00020,1,train
D00478,P01362,0,train
D00022,P00166,1,train
D00233,P00388,0,train
D00029,P00019,1,train
D00083,P00019,1,train
D00363,P00118,1,train
D01182,P01363,0,train
D00238,P00552,0,train
D00439,P00171,0,train
D00051,P01364,0,train
D00025,P00798,0,train
D00113,P01231,0,train
D00125,P00610,1,train
D00967,P00732,0,train
D00486,P00298,0,train
D01183,P00511,0,train
D00383,P00076,1,train
