drug_id,protein_id,interaction,split
D00702,P00385,1,train
D03157,P02035,0,train
D02722,P00022,1,train
D03223,P00596,1,train
D02510,P00426,0,train
D04115,P00258,1,train
D00529,P01562,1,train
D00920,P00155,1,train
D01499,P01552,1,train
D00598,P00681,1,train
D00375,P00012,1,train
D03699,P01288,1,train
D03997,P00521,0,train
D03141,P00056,0,train
D03588,P00472,0,train
D00923,P00087,1,train
D04269,P01108,0,train
D02177,P00801,1,train
D01117,P00490,0,train
D02262,P01978,0,train
D04270,P01493,1,train
D03502,P00554,1,train
D00394,P00382,1,train
D00731,P00295,1,train
D01140,P00847,1,train
D00520,P00334,1,train
D01207,P01222,0,train
D01021,P00727,1,train
D03346,P02170,0,train
D03365,P00012,1,train
D01057,P01892,0,train
D03790,P01681,0,train
D03706,P00956,0,train
D00644,P00283,0,train
D01759,P01260,1,train
D02463,P00865,1,train
D02302,P01917,0,train
D02322,P00365,0,train
D02437,P00544,1,train
D00731,P00121,1,train
D02666,P00298,0,train
D03383,P00169,1,train
D04149,P00292,0,train
D03597,P01745,0,train
D02625,P01965,0,train
D00001,P01364,0,train
D02508,P01868,0,train
D01071,P02018,0,train
D02150,P00490,0,train
D01887,P02049,0,train
D03050,P02094,0,train
D01918,P00375,0,train
D00428,P01759,0,train
D04014,P00171,1,train
D00276,P00681,1,train
D01033,P00063,1,train
D03333,P00350,0,train
D01082,P01980,0,train
D04082,P01883,0,train
D02492,P01274,0,train
D01901,P00187,0,train
D02286,P01311,0,train
D01743,P00026,0,train
D03239,P00171,1,train
D01507,P00158,1,train
D02009,P00189,1,train
D00585,P00156,1,train
D00688,P00640,0,train
D01682,P00143,1,train
D02382,P00931,0,train
D02199,P00128,1,train
D04111,P01985,0,train
D04271,P00985,0,train
D01072,P00155,1,train
D02403,P01373,0,train
D03620,P00316,1,train
D02031,P00711,1,train
D03172,P01313,0,train
D04033,P00665,0,train
D01234,P00479,0,train
D01891,P00137,0,train
D03373,P01909,0,train
D00323,P00539,0,train
D02045,P00395,0,train
D02035,P01148,1,train
D03020,P01512,0,train
D04272,P01163,1,train
D02073,P00992,1,train
D00061,P00517,1,train
D01806,P01971,1,train
D01273,P01381,1,train
D02900,P00532,0,train
D00108,P00389,1,train
D02420,P00068,1,train
D00221,P00232,1,train
D04273,P01638,0,train
D03712,P01290,0,train
D00608,P00124,1,train
D00302,P00208,1,train
D04274,P00004,0,train
D03328,P00403,0,train
D00332,P00314,1,train
D03178,P00419,1,train
D01500,P00235,0,train
D01958,P00181,1,train
D02531,P00170,1,train
D00544,P00189,0,train
D02279,P01326,1,train
D02422,P00007,1,train
D03207,P00065,1,train
D01722,P01225,0,train
D02533,P00253,0,train
D00183,P01914,0,train
D03918,P01538,1,train
D03449,P01330,1,train
D00893,P01975,1,train
D01633,P00195,1,train
D00766,P00796,0,train
D02913,P00378,1,train
D01942,P01919,0,train
D03797,P01616,0,train
D00598,P00220,1,train
D00659,P00557,1,train
D02019,P00094,0,train
D00220,P00322,0,train
D02460,P00448,1,train
D00105,P00898,1,train
D00178,P00601,1,train
D01625,P00448,1,train
D02670,P01586,0,train
D01527,P01268,0,train
D00791,P00273,1,train
D03506,P00087,0,train
D04275,P00416,0,train
D04044,P00959,1,train
D00529,P02059,1,train
D01216,P01511,0,train
D04107,P00085,1,train
D02260,P00162,0,train
D00140,P00008,1,train
D00051,P00879,1,train
D00576,P02041,0,train
D00934,P00124,1,train
D00425,P01464,0,train
D00614,P01574,1,train
D00163,P00169,1,train
D02157,P00258,1,train
D02852,P00403,1,train
D03924,P00515,0,train
D02272,P00395,1,train
D00262,P00029,1,train
D00158,P00169,1,train
D02750,P01982,0,train
D00508,P01955,1,train
D01772,P01994,1,train
D01988,P01519,0,train
D03918,P01584,0,train
D01860,P00130,1,train
D02176,P00269,1,train
D03277,P00152,1,train
D01115,P02062,0,train
D01331,P00504,0,train
D00014,P00778,1,train
D00176,P01507,0,train
D01762,P00127,0,train
D02042,P00596,0,train
D00946,P00078,1,train
D00092,P00078,1,train
D01772,P00223,1,train
D03424,P01224,0,train
D02421,P01559,0,train
D02694,P01836,1,train
D01609,P01750,0,train
D01282,P00998,0,train
D01097,P00747,0,train
D01000,P00197,1,train
D02320,P00995,0,train
D01468,P00688,1,train
D00860,P00702,0,train
D02023,P01772,0,train
D02558,P00169,1,train
D00313,P00323,1,train
D03464,P00549,0,train
D00529,P00134,1,train
D04256,P00640,1,train
D02849,P00311,0,train
D00154,P02141,0,train
D00529,P01846,1,train
D03809,P00249,1,train
D01413,P00130,1,train
D01911,P00593,1,train
D00919,P00201,0,train
D03243,P00619,0,train
D01167,P01702,1,train
D02314,P01272,0,train
D01290,P01224,0,train
D00893,P01215,1,train
D00419,P01000,1,train
D03773,P01067,0,train
D00174,P00665,1,train
D00892,P00324,1,train
D00163,P01527,0,train
D03112,P00316,1,train
D03979,P01027,0,train
D02833,P01495,1,train
D00442,P00479,1,train
D03596,P00291,0,train
D00204,P00203,1,train
D01170,P01264,1,train
D03707,P00670,0,train
D03775,P01624,0,train
D02085,P00021,0,train
D00521,P01024,1,train
D01758,P00244,0,train
D01265,P01056,1,train
D00204,P00072,1,train
D02361,P00723,1,train
D03196,P00094,0,train
D01706,P01776,1,train
D02474,P02068,0,train
D01335,P00401,1,train
D01904,P01165,0,train
D01009,P00254,1,train
D01480,P01895,0,train
D00313,P00463,1,train
D00271,P00044,1,train
D02470,P00418,1,train
D00281,P00227,1,train
D00022,P00461,1,train
D04276,P00784,0,train
D02755,P00044,1,train
D00616,P00146,1,train
D01412,P00135,1,train
D01687,P01727,0,train
D02498,P01265,0,train
D04277,P00163,0,train
D03903,P00576,1,train
D00950,P01812,1,train
D01936,P02153,0,train
D00774,P00124,1,train
D04278,P00229,1,train
D00971,P01233,0,train
D02937,P00619,0,train
D02588,P01424,0,train
D03947,P01235,1,train
D03601,P00814,0,train
D03071,P01247,0,train
D00765,P00380,1,train
D03241,P00423,0,train
D01149,P00224,0,train
D02463,P01987,0,train
D00520,P01659,0,train
D03853,P00857,0,train
D00314,P01936,1,train
D00300,P00016,1,train
D03290,P00803,0,train
D01153,P01989,1,train
D01678,P00756,0,train
D00157,P00327,0,train
D01745,P01976,0,train
D04279,P00923,0,train
D00789,P00385,0,train
D03383,P00044,1,train
D04263,P01054,1,train
D01152,P00831,0,train
D01063,P00671,1,train
D00599,P00044,1,train
D00314,P00922,1,train
D01204,P00067,1,train
D01224,P00124,1,train
D00942,P00245,1,train
D01426,P01037,0,train
D01328,P00448,1,train
D01088,P01315,1,train
D01477,P00155,1,train
D01791,P00810,0,train
D01512,P01833,0,train
D04280,P00001,0,train
D00111,P00169,1,train
D00511,P01873,1,train
D03362,P00763,1,train
D02447,P00887,0,train
D04182,P00369,0,train
D00508,P00504,1,train
D01300,P01016,0,train
D02098,P01971,0,train
D01143,P02151,1,train
D01169,P00336,0,train
D00300,P01560,1,train
D00514,P00056,1,train
D00971,P00049,1,train
D02156,P02003,0,train
D02033,P00896,0,train
D00823,P01184,0,train
D01084,P00974,0,train
D00900,P01931,0,train
D03424,P00154,0,train
D00999,P01223,0,train
D00485,P00981,0,train
D01504,P00557,1,train
D02004,P00022,1,train
D01428,P00175,1,train
D01218,P00115,1,train
D03834,P01024,0,train
D01318,P01057,0,train
D03802,P02063,0,train
D02982,P00493,1,train
D01788,P02055,1,train
D00853,P00273,0,train
D03695,P01663,1,train
D03672,P00181,1,train
D04281,P01473,0,train
D01066,P00124,1,train
D03915,P00023,1,train
D00870,P01140,1,train
D00192,P01163,1,train
D02857,P01026,1,train
D01081,P00814,0,train
D04282,P01868,1,train
D00608,P00905,1,train
D00830,P02171,0,train
D02406,P00314,1,train
D00229,P00345,0,train
D00591,P01016,0,train
D00695,P00243,0,train
D03650,P01749,0,train
D04283,P00169,1,train
D01755,P02065,0,train
D00987,P01730,1,train
D03115,P00206,1,train
D00508,P00155,1,train
D03500,P01163,1,train
D00999,P00056,1,train
D02948,P00537,0,train
D02344,P01941,1,train
D00498,P00181,1,train
D03563,P00130,0,train
D01514,P00984,1,train
D01404,P00124,1,train
D02559,P01658,0,train
D00395,P01194,0,train
D00286,P00485,1,train
D01573,P01084,0,train
D01852,P00557,1,train
D04246,P01204,0,train
D04008,P00160,0,train
D01813,P00503,0,train
D02709,P00078,1,train
D00920,P00124,1,train
D04167,P00158,1,train
D01592,P01485,0,train
D00334,P00124,1,train
D00468,P00263,0,train
D03292,P00654,1,train
D02141,P00809,0,train
D04284,P01359,0,train
D01430,P00078,1,train
D00944,P00681,1,train
D01144,P01939,0,train
D03273,P01432,0,train
D00377,P00334,1,train
D00686,P00044,1,train
D02254,P01856,0,train
D03665,P01780,0,train
D02570,P01155,0,train
D01856,P01677,0,train
D00881,P01200,0,train
D00495,P01087,0,train
D03784,P02145,0,train
D03416,P01853,0,train
D03505,P01746,1,train
D03381,P00116,1,train
D01006,P01519,0,train
D02649,P00695,0,train
D00057,P00169,1,train
D00602,P01435,1,train
D04035,P00502,1,train
D00433,P01024,0,train
D03269,P00054,1,train
D00153,P00105,0,train
D00136,P00557,1,train
D00241,P01922,0,train
D00079,P00172,0,train
D01507,P00681,1,train
D01537,P00078,1,train
D04010,P00183,0,train
D00762,P02172,0,train
D00303,P01592,0,train
D01982,P00443,0,train
D00103,P00980,0,train
D02068,P01368,0,train
D01914,P00259,1,train
D01170,P01884,1,train
D03220,P01156,0,train
D00616,P00809,1,train
D04124,P01591,0,train
D01240,P00323,1,train
D03411,P01074,0,train
D00208,P00324,1,train
D04285,P00373,1,train
D01130,P00750,0,train
D00022,P00996,0,train
D00041,P00604,1,train
D00305,P00135,1,train
D00452,P01141,0,train
D04021,P01321,1,train
D01799,P01107,0,train
D01422,P02171,0,train
D00512,P00506,1,train
D03369,P00564,0,train
D04095,P00302,0,train
D00603,P00319,0,train
D00982,P00752,0,train
D01554,P00279,1,train
D01612,P01742,0,train
D02289,P00708,0,train
D02217,P01408,0,train
D00847,P00553,1,train
D01452,P00124,1,train
D01455,P00912,0,train
D03526,P01184,1,train
D01297,P01492,0,train
D00313,P00124,1,train
D01507,P00146,1,train
D02310,P00151,0,train
D03653,P00866,0,train
D03248,P01664,0,train
D03314,P00475,0,train
D00702,P00049,1,train
D01132,P02156,1,train
D03731,P00523,0,train
D00670,P00146,1,train
D04054,P00760,1,train
D00691,P00506,1,train
D01988,P02104,0,train
D03650,P00056,1,train
D00022,P01140,1,train
D00629,P00848,0,train
D02140,P00124,1,train
D01989,P00363,1,train
D04059,P00885,1,train
D02842,P00743,1,train
D01177,P01208,0,train
D00319,P01776,0,train
D03923,P01983,0,train
D03953,P01688,0,train
D00860,P01315,1,train
D03216,P00945,1,train
D03595,P00911,0,train
D01164,P01619,0,train
D00416,P01653,0,train
D01724,P00203,1,train
D02650,P01579,1,train
D01395,P00124,1,train
D00139,P01498,0,train
D02243,P02091,0,train
D03504,P02108,1,train
D01352,P00324,1,train
D00523,P00124,1,train
D00334,P00944,1,train
D02780,P01250,1,train
D00828,P00258,1,train
D00211,P00271,1,train
D03554,P02038,1,train
D00521,P01588,0,train
D01341,P00577,0,train
D00059,P00527,0,train
D01226,P00832,0,train
D00221,P00170,1,train
D02633,P00142,1,train
D01871,P00347,1,train
D01882,P01162,0,train
D00341,P00063,1,train
D00233,P02105,1,train
D02507,P00679,0,train
D03977,P01808,1,train
D00014,P01834,1,train
D02754,P00448,1,train
D02457,P00794,0,train
D03256,P00105,0,train
D04092,P00273,0,train
D01571,P00843,1,train
D00042,P00049,1,train
D01163,P00854,0,train
D01017,P00124,1,train
D01914,P01057,0,train
D01527,P00363,1,train
D02954,P00295,0,train
D03512,P00124,1,train
D00255,P00161,1,train
D04286,P00865,1,train
D01195,P01814,0,train
D00294,P02125,1,train
D03993,P00258,1,train
D01382,P01903,1,train
D00544,P00191,0,train
D00869,P01089,0,train
D03287,P01250,0,train
D00860,P00819,0,train
D03292,P00330,1,train
D02933,P01775,0,train
D02453,P01432,1,train
D02795,P01023,0,train
D00031,P00124,1,train
D01099,P00745,0,train
D00763,P00111,1,train
D02845,P00882,0,train
D00695,P00009,0,train
D00391,P00040,1,train
D03662,P00623,1,train
D00901,P00492,0,train
D02998,P01663,0,train
D03971,P00771,1,train
D01353,P01712,0,train
D02947,P01090,0,train
D00192,P01175,0,train
D03082,P01975,1,train
D02516,P00461,1,train
D01036,P00133,0,train
D04217,P00152,1,train
D00019,P01416,1,train
D03646,P01096,0,train
D03572,P00234,1,train
D02649,P00169,1,train
D00496,P01025,1,train
D03063,P01432,1,train
D02158,P01013,1,train
D00455,P00131,1,train
D01915,P00528,0,train
D02888,P00482,0,train
D04130,P00124,1,train
D03830,P00171,1,train
D00401,P00352,1,train
D01220,P01560,0,train
D01663,P02065,0,train
D02250,P01463,0,train
D01856,P00944,1,train
D00341,P00558,0,train
D03078,P00078,1,train
D00668,P01467,1,train
D04197,P00181,1,train
D01896,P00978,1,train
D00045,P00084,0,train
D02398,P00610,0,train
D00504,P00063,1,train
D02722,P00065,1,train
D00620,P00167,0,train
D01430,P00326,1,train
D00151,P00871,1,train
D00751,P01820,0,train
D04287,P01981,0,train
D02865,P01703,0,train
D00463,P00674,0,train
D00917,P00579,0,train
D03879,P00207,0,train
D01940,P00576,0,train
D01495,P00596,1,train
D02888,P01814,0,train
D01582,P01475,0,train
D02527,P01942,0,train
D01938,P01095,1,train
D00400,P02050,1,train
D00240,P00502,1,train
D01988,P01233,0,train
D04288,P01058,0,train
D04173,P02099,0,train
D03737,P01594,0,train
D00965,P00940,1,train
D04274,P00949,0,train
D01144,P02126,0,train
D03933,P01113,0,train
D03443,P00325,0,train
D01498,P01158,0,train
D02760,P01923,0,train
D03510,P00499,1,train
D00164,P02121,0,train
D00994,P00155,1,train
D00852,P00448,1,train
D00826,P00911,1,train
D00249,P00022,1,train
D03376,P01759,0,train
D03600,P01797,0,train
D00285,P01209,0,train
D00166,P00008,1,train
D00165,P02013,0,train
D01422,P01966,0,train
D01239,P00557,1,train
D00014,P01066,1,train
D04044,P01841,1,train
D04289,P02150,1,train
D03576,P01697,1,train
D00909,P00452,1,train
D00092,P00198,1,train
D00508,P01759,1,train
D01230,P00056,1,train
D04290,P00424,1,train
D00779,P01263,0,train
D01591,P00488,1,train
D01161,P00155,1,train
D01693,P00258,1,train
D00208,P00260,1,train
D03281,P00604,1,train
D01346,P00741,1,train
D00769,P00220,1,train
D00355,P00182,1,train
D01167,P02009,1,train
D02274,P00022,1,train
D01733,P01321,1,train
D00317,P00622,1,train
D04059,P01237,0,train
D02133,P00382,1,train
D02914,P00839,1,train
D01362,P00049,1,train
D01224,P00591,0,train
D01237,P00363,1,train
D00650,P00363,1,train
D04291,P01377,1,train
D00412,P01866,1,train
D00178,P00092,1,train
D03854,P00623,1,train
D01071,P02050,0,train
D01342,P00673,0,train
D01940,P00654,0,train
D02750,P00012,1,train
D03960,P01954,0,train
D03592,P00707,0,train
D00039,P00016,1,train
D03106,P00868,0,train
D03830,P00232,0,train
D00500,P00848,0,train
D00824,P00316,1,train
D02993,P00314,1,train
D01907,P02035,0,train
D03953,P01235,0,train
D00057,P00049,1,train
D01616,P00579,1,train
D02747,P00229,1,train
D01360,P00047,0,train
D01036,P00044,1,train
D03682,P00637,0,train
D03587,P00152,1,train
D04292,P01056,1,train
D04268,P01273,1,train
D03784,P00534,0,train
D02984,P01969,0,train
D04293,P00465,0,train
D01319,P01540,0,train
D00207,P01614,1,train
D01022,P00223,1,train
D00945,P01265,0,train
D00751,P00379,1,train
D01714,P01996,1,train
D02330,P01665,1,train
D00653,P01751,0,train
D01818,P01643,0,train
D03288,P00304,1,train
D03151,P01483,0,train
D02992,P00169,1,train
D02441,P01682,0,train
D01621,P00049,1,train
D01879,P00269,0,train
D03842,P01361,0,train
D00598,P00135,1,train
D00052,P00169,1,train
D04294,P00424,1,train
D02839,P02106,0,train
D00500,P00124,1,train
D04295,P01012,0,train
D03382,P00426,0,train
D01455,P00115,1,train
D01022,P02147,1,train
D03271,P01257,1,train
D04296,P01758,0,train
D02312,P01159,0,train
D00608,P00363,1,train
D03153,P01849,1,train
D04135,P00481,0,train
D04099,P01540,0,train
D03810,P00072,1,train
D03056,P00198,1,train
D00412,P01149,1,train
D01614,P00157,1,train
D00247,P00509,1,train
D03068,P00232,1,train
D03029,P00677,0,train
D01385,P01133,0,train
D03938,P01609,0,train
D03421,P00793,0,train
D03148,P01123,0,train
D02102,P00189,1,train
D02075,P01595,1,train
D03876,P00334,1,train
D00442,P00032,0,train
D00836,P00262,0,train
D00364,P01085,0,train
D00511,P01136,1,train
D01472,P02056,1,train
D00078,P00173,1,train
D02100,P00735,1,train
D00313,P00327,1,train
D02851,P01399,0,train
D04175,P00056,1,train
D02729,P00438,0,train
D00787,P01522,1,train
D03417,P00012,1,train
D00662,P01347,0,train
D01715,P00885,0,train
D02955,P01099,0,train
D01844,P01889,0,train
D01540,P02122,0,train
D01643,P01051,0,train
D00763,P00925,0,train
D00667,P00986,0,train
D02852,P00348,1,train
D00074,P00065,1,train
D03501,P00623,1,train
D03696,P00121,0,train
D02627,P00301,0,train
D02442,P01326,1,train
D00300,P01776,1,train
D01659,P01247,0,train
D02600,P00056,1,train
D03310,P00104,1,train
D01677,P00172,0,train
D03056,P00170,1,train
D02530,P00056,1,train
D01272,P01865,0,train
D03192,P00839,0,train
D04108,P01185,0,train
D03395,P00155,0,train
D04208,P00831,1,train
D02105,P01689,0,train
D00634,P00072,1,train
D02240,P00840,1,train
D01119,P01994,0,train
D01713,P00509,1,train
D01454,P01671,0,train
D02716,P00480,0,train
D00374,P01027,0,train
D03555,P00124,1,train
D04297,P00671,1,train
D00023,P00056,1,train
D03074,P00378,1,train
D00708,P01746,0,train
D04154,P00837,1,train
D01945,P00970,0,train
D00539,P00973,1,train
D03419,P01087,1,train
D03329,P01701,0,train
D00107,P01685,1,train
D01430,P00919,1,train
D04298,P00954,0,train
D02814,P01976,0,train
D01326,P00505,0,train
D02660,P01274,0,train
D00505,P00130,1,train
D03520,P00407,0,train
D01353,P00748,1,train
D02091,P01714,0,train
D00892,P00234,1,train
D04070,P01831,0,train
D03738,P01950,0,train
D00512,P00124,1,train
D00630,P00851,0,train
D02739,P00169,1,train
D00120,P01080,1,train
D00512,P00269,1,train
D00237,P01193,0,train
D01190,P01294,0,train
D03632,P00837,0,train
D03241,P02171,0,train
D01167,P01656,0,train
D01484,P00056,1,train
D03592,P01622,0,train
D01864,P02022,0,train
D02278,P00152,1,train
D00370,P00448,1,train
D03001,P01857,0,train
D01711,P01551,0,train
D00880,P01914,1,train
D03636,P00142,1,train
D02140,P00461,1,train
D00726,P00169,1,train
D01897,P00939,1,train
D01177,P00539,1,train
D02100,P02100,1,train
D00750,P01430,0,train
D03990,P00026,0,train
D01445,P02074,0,train
D01178,P00155,1,train
D03571,P02050,1,train
D02452,P01104,0,train
D01706,P00042,1,train
D02310,P00189,1,train
D04253,P00040,1,train
D00615,P00065,1,train
D04073,P01795,0,train
D03671,P00528,1,train
D01553,P01567,0,train
D03813,P01794,0,train
D01992,P00531,0,train
D00691,P00356,1,train
D02904,P02083,0,train
D00249,P00124,1,train
D01139,P01375,0,train
D04299,P01889,1,train
D00928,P00179,0,train
D00134,P01974,0,train
D04300,P00370,1,train
D00408,P00309,0,train
D00892,P00208,1,train
D00591,P00809,1,train
D03150,P02090,0,train
D03226,P00971,1,train
D00973,P00991,1,train
D01100,P00336,0,train
D01888,P00021,0,train
D01735,P00771,0,train
D03474,P02050,0,train
D00942,P00730,0,train
D03732,P00054,1,train
D01766,P00420,1,train
D01849,P01665,1,train
D02868,P00630,0,train
D03462,P00171,1,train
D00164,P00582,1,train
D03817,P00538,0,train
D02273,P00098,0,train
D00005,P00051,0,train
D03165,P00185,0,train
D01527,P00809,1,train
D01921,P01102,0,train
D01582,P00078,1,train
D02217,P01373,1,train
D02281,P01791,0,train
D02431,P01055,1,train
D04301,P00980,0,train
D00255,P00871,1,train
D00118,P00294,0,train
D00474,P00227,1,train
D01774,P00541,1,train
D01897,P00281,1,train
D00022,P01330,0,train
D00355,P00124,1,train
D00880,P00040,1,train
D04266,P01962,1,train
D03690,P01683,0,train
D04216,P01056,1,train
D02283,P01748,0,train
D02937,P00085,1,train
D04062,P01643,0,train
D00732,P00312,1,train
D02838,P00900,1,train
D00327,P00375,1,train
D04121,P00139,0,train
D01605,P00170,1,train
D00276,P00269,1,train
D02004,P01427,1,train
D04108,P00375,1,train
D00508,P00338,1,train
D00019,P00322,1,train
D00429,P02053,0,train
D02093,P02087,0,train
D02696,P02171,0,train
D02366,P00323,0,train
D01533,P00128,1,train
D01750,P00130,1,train
D01098,P01749,1,train
D01697,P00217,0,train
D00265,P00544,1,train
D02336,P00279,1,train
D02424,P01082,0,train
D00102,P00477,0,train
D03881,P01880,1,train
D03059,P00231,0,train
D01617,P02097,0,train
D03680,P00067,0,train
D02565,P01432,0,train
D00154,P01675,1,train
D00464,P00124,1,train
D03850,P00351,1,train
D00397,P01602,0,train
D00795,P01559,1,train
D02548,P00870,0,train
D03355,P00479,1,train
D03875,P01285,1,train
D02565,P01178,1,train
D02500,P01619,0,train
D04302,P00505,0,train
D02005,P01079,0,train
D02720,P01497,0,train
D02793,P01128,0,train
D04303,P01244,1,train
D02321,P01303,0,train
D02167,P00044,1,train
D00071,P01880,0,train
D02284,P00054,1,train
D00467,P02036,0,train
D03032,P00425,1,train
D02559,P00311,1,train
D01700,P01006,1,train
D03634,P00582,1,train
D01925,P01481,1,train
D03453,P02092,0,train
D03735,P01628,0,train
D04304,P00998,0,train
D00145,P01028,1,train
D02344,P00159,0,train
D04305,P00171,1,train
D02600,P00044,1,train
D00677,P00967,0,train
D00546,P01405,0,train
D00210,P02073,0,train
D04177,P00258,1,train
D03658,P00049,1,train
D03791,P01596,0,train
D00225,P01314,0,train
D03441,P00124,1,train
D02880,P01474,1,train
D03340,P01262,1,train
D00457,P00995,0,train
D01293,P01500,0,train
D00720,P01803,0,train
D00508,P02049,1,train
D04306,P01522,0,train
D03982,P01886,1,train
D00455,P00375,1,train
D02343,P00259,1,train
D04307,P01164,1,train
D00869,P00044,1,train
D03055,P00338,1,train
D04308,P00782,1,train
D01353,P00124,1,train
D04086,P00162,0,train
D02013,P01953,0,train
D04309,P01382,0,train
D02585,P01785,0,train
D00726,P00373,1,train
D01683,P01183,0,train
D04310,P01451,0,train
D00920,P00461,1,train
D03649,P01157,0,train
D00376,P00058,0,train
D01760,P01750,0,train
D02178,P00259,1,train
D00117,P00078,1,train
D02909,P00220,0,train
D01578,P01862,1,train
D03610,P02033,0,train
D00615,P01006,1,train
D01280,P00745,1,train
D03259,P00961,0,train
D01029,P00323,1,train
D02257,P01396,0,train
D01822,P00049,1,train
D00412,P01261,1,train
D02137,P02145,1,train
D00313,P01713,1,train
D00725,P00054,1,train
D01555,P00124,1,train
D03179,P00322,0,train
D01095,P01564,0,train
D03074,P01669,1,train
D04311,P00887,1,train
D01799,P01204,1,train
D01556,P01848,0,train
D00622,P01297,0,train
D01813,P01789,0,train
D00014,P01054,1,train
D03501,P01925,0,train
D02453,P00674,0,train
D00016,P00056,1,train
D02488,P02120,1,train
D03183,P00381,0,train
D02623,P00189,1,train
D00920,P00063,1,train
D04156,P01962,0,train
D01962,P00769,0,train
D01037,P00663,1,train
D01087,P01097,1,train
D00642,P00661,1,train
D01786,P00265,1,train
D02559,P00564,1,train
D00015,P01179,0,train
D00339,P00044,1,train
D02941,P00507,0,train
D03116,P01670,0,train
D00909,P01215,1,train
D03628,P00017,1,train
D02936,P02170,0,train
D00416,P00448,1,train
D03689,P01303,0,train
D02606,P01180,1,train
D04312,P00539,0,train
D00512,P01604,0,train
D03450,P00329,1,train
D03365,P01011,0,train
D00486,P00668,0,train
D04313,P00099,0,train
D03681,P02167,0,train
D02981,P00403,1,train
D01497,P00433,1,train
D03897,P01973,0,train
D00141,P00170,1,train
D04314,P02044,0,train
D01800,P00447,0,train
D01692,P00155,1,train
D04315,P02173,0,train
D00331,P00368,0,train
D00864,P00377,1,train
D04120,P01839,0,train
D03885,P01365,0,train
D03806,P00370,1,train
D03787,P01081,0,train
D01671,P01713,1,train
D03454,P01132,0,train
D00208,P01076,1,train
D00019,P00418,0,train
D02028,P00052,1,train
D01927,P00012,1,train
D03588,P00795,0,train
D00575,P00884,0,train
D03650,P00502,1,train
D00466,P00389,1,train
D00921,P00078,1,train
D01127,P01444,0,train
D03992,P00787,0,train
D02822,P00380,1,train
D02104,P00880,0,train
D03323,P00663,1,train
D04220,P00611,0,train
D00047,P02110,0,train
D01327,P01661,1,train
D00318,P00604,1,train
D03349,P00954,0,train
D02129,P01107,0,train
D00123,P00003,1,train
D03644,P00258,1,train
D00476,P00349,0,train
D00769,P00809,1,train
D00103,P00820,1,train
D00204,P00115,1,train
D03024,P01389,0,train
D00607,P00131,1,train
D01290,P00654,1,train
D01147,P00309,1,train
D00315,P01564,0,train
D03729,P00065,1,train
D03223,P00033,0,train
D02876,P01387,0,train
D03554,P02098,0,train
D02300,P00737,1,train
D01580,P01093,1,train
D00852,P01774,0,train
D03313,P00124,1,train
D01186,P00945,1,train
D03789,P01419,0,train
D00051,P00934,1,train
D01880,P00448,1,train
D00191,P00509,1,train
D03137,P00056,0,train
D01100,P00287,1,train
D02296,P00279,1,train
D04316,P00747,0,train
D00563,P00960,0,train
D04317,P00427,0,train
D03670,P00056,1,train
D00544,P00044,1,train
D00760,P01335,0,train
D03579,P00663,1,train
D02683,P01385,0,train
D00826,P01254,0,train
D03204,P00503,0,train
D02254,P00392,0,train
D02018,P00541,1,train
D03247,P00056,1,train
D01686,P00161,1,train
D00409,P00455,0,train
D00133,P00056,1,train
D01806,P01028,1,train
D00847,P01089,0,train
D02284,P00609,0,train
D03137,P00142,1,train
D01864,P00869,0,train
D02942,P00359,0,train
D01799,P00693,1,train
D00290,P01074,0,train
D00276,P00227,1,train
D01401,P00502,1,train
D04074,P00111,1,train
D03459,P00321,0,train
D02810,P00897,0,train
D00649,P01320,0,train
D04104,P00150,0,train
D02885,P00236,0,train
D00746,P00229,1,train
D01945,P01863,0,train
D03263,P00887,0,train
D02167,P00198,1,train
D03194,P01522,0,train
D01182,P01890,0,train
D00014,P00669,1,train
D02146,P01399,1,train
D00772,P00294,1,train
D00732,P00377,1,train
D01294,P00964,0,train
D01473,P01635,1,train
D03351,P00205,0,train
D01118,P01163,1,train
D03389,P01478,1,train
D00480,P01321,1,train
D00415,P02073,0,train
D01969,P01675,0,train
D00342,P01971,0,train
D01401,P00203,1,train
D02743,P00930,0,train
D00567,P01853,0,train
D01403,P00939,0,train
D00115,P00130,1,train
D01219,P01870,0,train
D03804,P00176,0,train
D00057,P01081,1,train
D03606,P00098,0,train
D01103,P00219,0,train
D01079,P00010,1,train
D00893,P00729,1,train
D00474,P00377,1,train
D04045,P02080,0,train
D03231,P01630,1,train
D03819,P02084,0,train
D00950,P00501,0,train
D01848,P00839,0,train
D00530,P00604,1,train
D03514,P00832,0,train
D04318,P00358,1,train
D04089,P00083,1,train
D00166,P00356,1,train
D03334,P00730,0,train
D03697,P00502,1,train
D00162,P00220,1,train
D00964,P00971,1,train
D00131,P01358,0,train
D00120,P00314,1,train
D02440,P00932,0,train
D03406,P00155,1,train
D03485,P00054,1,train
D02666,P00604,1,train
D01220,P00124,1,train
D04319,P00175,0,train
D00105,P01542,1,train
D01909,P00382,1,train
D01914,P00267,0,train
D03356,P01446,0,train
D03567,P00848,0,train
D00467,P00572,1,train
D01007,P00962,0,train
D02292,P00351,0,train
D00430,P00181,0,train
D01404,P00351,1,train
D04214,P01897,0,train
D00051,P01925,1,train
D04178,P00823,0,train
D01861,P00056,1,train
D00745,P00385,0,train
D03738,P00997,0,train
