drug_id,protein_id,interaction,split
D20425,P20425,20424.0,train
D20426,P20426,20425.0,train
D20427,P20427,20426.0,train
D20428,P20428,20427.0,train
D20429,P20429,20428.0,train
D20430,P20430,20429.0,train
D20431,P20431,20430.0,train
D20432,P20432,20431.0,train
D20433,P20433,20432.0,train
D20434,P20434,20433.0,train
D20435,P20435,20434.0,train
D20436,P20436,20435.0,train
D20437,P20437,20436.0,train
D20438,P20438,20437.0,train
D20439,P20439,20438.0,train
D20440,P20440,20439.0,train
D20441,P20441,20440.0,train
D20442,P20442,20441.0,train
D20443,P20443,20442.0,train
D20444,P20444,20443.0,train
D20445,P20445,20444.0,train
D20446,P20446,20445.0,train
D20447,P20447,20446.0,train
D20448,P20448,20447.0,train
D20449,P20449,20448.0,train
D20450,P20450,20449.0,train
D20451,P20451,20450.0,train
D20452,P20452,20451.0,train
D20453,P20453,20452.0,train
D20454,P20454,20453.0,train
D20455,P20455,20454.0,train
D20456,P20456,20455.0,train
D20457,P20457,20456.0,train
D20458,P20458,20457.0,train
D20459,P20459,20458.0,train
D20460,P20460,20459.0,train
D20461,P20461,20460.0,train
D20462,P20462,20461.0,train
D20463,P20463,20462.0,train
D20464,P20464,20463.0,train
D20465,P20465,20464.0,train
D20466,P20466,20465.0,train
D20467,P20467,20466.0,train
D20468,P20468,20467.0,train
D20469,P20469,20468.0,train
D20470,P20470,20469.0,train
D20471,P20471,20470.0,train
D20472,P20472,20471.0,train
D20473,P20473,20472.0,train
D20474,P20474,20473.0,train
D20475,P20475,20474.0,train
D20476,P20476,20475.0,train
D20477,P20477,20476.0,train
D20478,P20478,20477.0,train
D20479,P20479,20478.0,train
D20480,P20480,20479.0,train
D20481,P20481,20480.0,train
D20482,P20482,20481.0,train
D20483,P20483,20482.0,train
D20484,P20484,20483.0,train
D20485,P20485,20484.0,train
D20486,P20486,20485.0,train
D20487,P20487,20486.0,train
D20488,P20488,20487.0,train
D20489,P20489,20488.0,train
D20490,P20490,20489.0,train
D20491,P20491,20490.0,train
D20492,P20492,20491.0,train
D20493,P20493,20492.0,train
D20494,P20494,20493.0,train
D20495,P20495,20494.0,train
D20496,P20496,20495.0,train
D20497,P20497,20496.0,train
D20498,P20498,20497.0,train
D20499,P20499,20498.0,train
D20500,P20500,20499.0,train
D20501,P20501,20500.0,train
D20502,P20502,20501.0,train
D20503,P20503,20502.0,train
D20504,P20504,20503.0,train
D20505,P20505,20504.0,train
D20506,P20506,20505.0,train
D20507,P20507,20506.0,train
D20508,P20508,20507.0,train
D20509,P20509,20508.0,train
D20510,P20510,20509.0,train
D20511,P20511,20510.0,train
D20512,P20512,20511.0,train
D20513,P20513,20512.0,train
D20514,P20514,20513.0,train
D20515,P20515,20514.0,train
D20516,P20516,20515.0,train
D20517,P20517,20516.0,train
D20518,P20518,20517.0,train
D20519,P20519,20518.0,train
D20520,P20520,20519.0,train
D20521,P20521,20520.0,train
D20522,P20522,20521.0,train
D20523,P20523,20522.0,train
D20524,P20524,20523.0,train
D20525,P20525,20524.0,train
D20526,P20526,20525.0,train
D20527,P20527,20526.0,train
D20528,P20528,20527.0,train
D20529,P20529,20528.0,train
D20530,P20530,20529.0,train
D20531,P20531,20530.0,train
D20532,P20532,20531.0,train
D20533,P20533,20532.0,train
D20534,P20534,20533.0,train
D20535,P20535,20534.0,train
D20536,P20536,20535.0,train
D20537,P20537,20536.0,train
D20538,P20538,20537.0,train
D20539,P20539,20538.0,train
D20540,P20540,20539.0,train
D20541,P20541,20540.0,train
D20542,P20542,20541.0,train
D20543,P20543,20542.0,train
D20544,P20544,20543.0,train
D20545,P20545,20544.0,train
D20546,P20546,20545.0,train
D20547,P20547,20546.0,train
D20548,P20548,20547.0,train
D20549,P20549,20548.0,train
D20550,P20550,20549.0,train
D20551,P20551,20550.0,train
D20552,P20552,20551.0,train
D20553,P20553,20552.0,train
D20554,P20554,20553.0,train
D20555,P20555,20554.0,train
D20556,P20556,20555.0,train
D20557,P20557,20556.0,train
D20558,P20558,20557.0,train
D20559,P20559,20558.0,train
D20560,P20560,20559.0,train
D20561,P20561,20560.0,train
D20562,P20562,20561.0,train
D20563,P20563,20562.0,train
D20564,P20564,20563.0,train
D20565,P20565,20564.0,train
D20566,P20566,20565.0,train
D20567,P20567,20566.0,train
D20568,P20568,20567.0,train
D20569,P20569,20568.0,train
D20570,P20570,20569.0,train
D20571,P20571,20570.0,train
D20572,P20572,20571.0,train
D20573,P20573,20572.0,train
D20574,P20574,20573.0,train
D20575,P20575,20574.0,train
D20576,P20576,20575.0,train
D20577,P20577,20576.0,train
D20578,P20578,20577.0,train
D20579,P20579,20578.0,train
D20580,P20580,20579.0,train
D20581,P20581,20580.0,train
D20582,P20582,20581.0,train
D20583,P20583,20582.0,train
D20584,P20584,20583.0,train
D20585,P20585,20584.0,train
D20586,P20586,20585.0,train
D20587,P20587,20586.0,train
D20588,P20588,20587.0,train
D20589,P20589,20588.0,train
D20590,P20590,20589.0,train
D20591,P20591,20590.0,train
D20592,P20592,20591.0,train
D20593,P20593,20592.0,train
D20594,P20594,20593.0,train
D20595,P20595,20594.0,train
D20596,P20596,20595.0,train
D20597,P20597,20596.0,train
D20598,P20598,20597.0,train
D20599,P20599,20598.0,train
D20600,P20600,20599.0,train
D20601,P20601,20600.0,train
D20602,P20602,20601.0,train
D20603,P20603,20602.0,train
D20604,P20604,20603.0,train
D20605,P20605,20604.0,train
D20606,P20606,20605.0,train
D20607,P20607,20606.0,train
D20608,P20608,20607.0,train
D20609,P20609,20608.0,train
D20610,P20610,20609.0,train
D20611,P20611,20610.0,train
D20612,P20612,20611.0,train
D20613,P20613,20612.0,train
D20614,P20614,20613.0,train
D20615,P20615,20614.0,train
D20616,P20616,20615.0,train
D20617,P20617,20616.0,train
D20618,P20618,20617.0,train
D20619,P20619,20618.0,train
D20620,P20620,20619.0,train
D20621,P20621,20620.0,train
D20622,P20622,20621.0,train
D20623,P20623,20622.0,train
D20624,P20624,20623.0,train
D20625,P20625,20624.0,train
D20626,P20626,20625.0,train
D20627,P20627,20626.0,train
D20628,P20628,20627.0,train
D20629,P20629,20628.0,train
D20630,P20630,20629.0,train
D20631,P20631,20630.0,train
D20632,P20632,20631.0,train
D20633,P20633,20632.0,train
D20634,P20634,20633.0,train
D20635,P20635,20634.0,train
D20636,P20636,20635.0,train
D20637,P20637,20636.0,train
D20638,P20638,20637.0,train
D20639,P20639,20638.0,train
D20640,P20640,20639.0,train
D20641,P20641,20640.0,train
D20642,P20642,20641.0,train
D20643,P20643,20642.0,train
D20644,P20644,20643.0,train
D20645,P20645,20644.0,train
D20646,P20646,20645.0,train
D20647,P20647,20646.0,train
D20648,P20648,20647.0,train
D20649,P20649,20648.0,train
D20650,P20650,20649.0,train
D20651,P20651,20650.0,train
D20652,P20652,20651.0,train
D20653,P20653,20652.0,train
D20654,P20654,20653.0,train
D20655,P20655,20654.0,train
D20656,P20656,20655.0,train
D20657,P20657,20656.0,train
D20658,P20658,20657.0,train
D20659,P20659,20658.0,train
D20660,P20660,20659.0,train
D20661,P20661,20660.0,train
D20662,P20662,20661.0,train
D20663,P20663,20662.0,train
D20664,P20664,20663.0,train
D20665,P20665,20664.0,train
D20666,P20666,20665.0,train
D20667,P20667,20666.0,train
D20668,P20668,20667.0,train
D20669,P20669,20668.0,train
D20670,P20670,20669.0,train
D20671,P20671,20670.0,train
D20672,P20672,20671.0,train
D20673,P20673,20672.0,train
D20674,P20674,20673.0,train
D20675,P20675,20674.0,train
D20676,P20676,20675.0,train
D20677,P20677,20676.0,train
D20678,P20678,20677.0,train
D20679,P20679,20678.0,train
D20680,P20680,20679.0,train
D20681,P20681,20680.0,train
D20682,P20682,20681.0,train
D20683,P20683,20682.0,train
D20684,P20684,20683.0,train
D20685,P20685,20684.0,train
D20686,P20686,20685.0,train
D20687,P20687,20686.0,train
D20688,P20688,20687.0,train
D20689,P20689,20688.0,train
D20690,P20690,20689.0,train
D20691,P20691,20690.0,train
D20692,P20692,20691.0,train
D20693,P20693,20692.0,train
D20694,P20694,20693.0,train
D20695,P20695,20694.0,train
D20696,P20696,20695.0,train
D20697,P20697,20696.0,train
D20698,P20698,20697.0,train
D20699,P20699,20698.0,train
D20700,P20700,20699.0,train
D20701,P20701,20700.0,train
D20702,P20702,20701.0,train
D20703,P20703,20702.0,train
D20704,P20704,20703.0,train
D20705,P20705,20704.0,train
D20706,P20706,20705.0,train
D20707,P20707,20706.0,train
D20708,P20708,20707.0,train
D20709,P20709,20708.0,train
D20710,P20710,20709.0,train
D20711,P20711,20710.0,train
D20712,P20712,20711.0,train
D20713,P20713,20712.0,train
D20714,P20714,20713.0,train
D20715,P20715,20714.0,train
D20716,P20716,20715.0,train
D20717,P20717,20716.0,train
D20718,P20718,20717.0,train
D20719,P20719,20718.0,train
D20720,P20720,20719.0,train
D20721,P20721,20720.0,train
D20722,P20722,20721.0,train
D20723,P20723,20722.0,train
D20724,P20724,20723.0,train
D20725,P20725,20724.0,train
D20726,P20726,20725.0,train
D20727,P20727,20726.0,train
D20728,P20728,20727.0,train
D20729,P20729,20728.0,train
D20730,P20730,20729.0,train
D20731,P20731,20730.0,train
D20732,P20732,20731.0,train
D20733,P20733,20732.0,train
D20734,P20734,20733.0,train
D20735,P20735,20734.0,train
D20736,P20736,20735.0,train
D20737,P20737,20736.0,train
D20738,P20738,20737.0,train
D20739,P20739,20738.0,train
D20740,P20740,20739.0,train
D20741,P20741,20740.0,train
D20742,P20742,20741.0,train
D20743,P20743,20742.0,train
D20744,P20744,20743.0,train
D20745,P20745,20744.0,train
D20746,P20746,20745.0,train
D20747,P20747,20746.0,train
D20748,P20748,20747.0,train
D20749,P20749,20748.0,train
D20750,P20750,20749.0,train
D20751,P20751,20750.0,train
D20752,P20752,20751.0,train
D20753,P20753,20752.0,train
D20754,P20754,20753.0,train
D20755,P20755,20754.0,train
D20756,P20756,20755.0,train
D20757,P20757,20756.0,train
D20758,P20758,20757.0,train
D20759,P20759,20758.0,train
D20760,P20760,20759.0,train
D20761,P20761,20760.0,train
D20762,P20762,20761.0,train
D20763,P20763,20762.0,train
D20764,P20764,20763.0,train
D20765,P20765,20764.0,train
D20766,P20766,20765.0,train
D20767,P20767,20766.0,train
D20768,P20768,20767.0,train
D20769,P20769,20768.0,train
D20770,P20770,20769.0,train
D20771,P20771,20770.0,train
D20772,P20772,20771.0,train
D20773,P20773,20772.0,train
D20774,P20774,20773.0,train
D20775,P20775,20774.0,train
D20776,P20776,20775.0,train
D20777,P20777,20776.0,train
D20778,P20778,20777.0,train
D20779,P20779,20778.0,train
D20780,P20780,20779.0,train
D20781,P20781,20780.0,train
D20782,P20782,20781.0,train
D20783,P20783,20782.0,train
D20784,P20784,20783.0,train
D20785,P20785,20784.0,train
D20786,P20786,20785.0,train
D20787,P20787,20786.0,train
D20788,P20788,20787.0,train
D20789,P20789,20788.0,train
D20790,P20790,20789.0,train
D20791,P20791,20790.0,train
D20792,P20792,20791.0,train
D20793,P20793,20792.0,train
D20794,P20794,20793.0,train
D20795,P20795,20794.0,train
D20796,P20796,20795.0,train
D20797,P20797,20796.0,train
D20798,P20798,20797.0,train
D20799,P20799,20798.0,train
D20800,P20800,20799.0,train
D20801,P20801,20800.0,train
D20802,P20802,20801.0,train
D20803,P20803,20802.0,train
D20804,P20804,20803.0,train
D20805,P20805,20804.0,train
D20806,P20806,20805.0,train
D20807,P20807,20806.0,train
D20808,P20808,20807.0,train
D20809,P20809,20808.0,train
D20810,P20810,20809.0,train
D20811,P20811,20810.0,train
D20812,P20812,20811.0,train
D20813,P20813,20812.0,train
D20814,P20814,20813.0,train
D20815,P20815,20814.0,train
D20816,P20816,20815.0,train
D20817,P20817,20816.0,train
D20818,P20818,20817.0,train
D20819,P20819,20818.0,train
D20820,P20820,20819.0,train
D20821,P20821,20820.0,train
D20822,P20822,20821.0,train
D20823,P20823,20822.0,train
D20824,P20824,20823.0,train
D20825,P20825,20824.0,train
D20826,P20826,20825.0,train
D20827,P20827,20826.0,train
D20828,P20828,20827.0,train
D20829,P20829,20828.0,train
D20830,P20830,20829.0,train
D20831,P20831,20830.0,train
D20832,P20832,20831.0,train
D20833,P20833,20832.0,train
D20834,P20834,20833.0,train
D20835,P20835,20834.0,train
D20836,P20836,20835.0,train
D20837,P20837,20836.0,train
D20838,P20838,20837.0,train
D20839,P20839,20838.0,train
D20840,P20840,20839.0,train
D20841,P20841,20840.0,train
D20842,P20842,20841.0,train
D20843,P20843,20842.0,train
D20844,P20844,20843.0,train
D20845,P20845,20844.0,train
D20846,P20846,20845.0,train
D20847,P20847,20846.0,train
D20848,P20848,20847.0,train
D20849,P20849,20848.0,train
D20850,P20850,20849.0,train
D20851,P20851,20850.0,train
D20852,P20852,20851.0,train
D20853,P20853,20852.0,train
D20854,P20854,20853.0,train
D20855,P20855,20854.0,train
D20856,P20856,20855.0,train
D20857,P20857,20856.0,train
D20858,P20858,20857.0,train
D20859,P20859,20858.0,train
D20860,P20860,20859.0,train
D20861,P20861,20860.0,train
D20862,P20862,20861.0,train
D20863,P20863,20862.0,train
D20864,P20864,20863.0,train
D20865,P20865,20864.0,train
D20866,P20866,20865.0,train
D20867,P20867,20866.0,train
D20868,P20868,20867.0,train
D20869,P20869,20868.0,train
D20870,P20870,20869.0,train
D20871,P20871,20870.0,train
D20872,P20872,20871.0,train
D20873,P20873,20872.0,train
D20874,P20874,20873.0,train
D20875,P20875,20874.0,train
D20876,P20876,20875.0,train
D20877,P20877,20876.0,train
D20878,P20878,20877.0,train
D20879,P20879,20878.0,train
D20880,P20880,20879.0,train
D20881,P20881,20880.0,train
D20882,P20882,20881.0,train
D20883,P20883,20882.0,train
D20884,P20884,20883.0,train
D20885,P20885,20884.0,train
D20886,P20886,20885.0,train
D20887,P20887,20886.0,train
D20888,P20888,20887.0,train
D20889,P20889,20888.0,train
D20890,P20890,20889.0,train
D20891,P20891,20890.0,train
D20892,P20892,20891.0,train
D20893,P20893,20892.0,train
D20894,P20894,20893.0,train
D20895,P20895,20894.0,train
D20896,P20896,20895.0,train
D20897,P20897,20896.0,train
D20898,P20898,20897.0,train
D20899,P20899,20898.0,train
D20900,P20900,20899.0,train
D20901,P20901,20900.0,train
D20902,P20902,20901.0,train
D20903,P20903,20902.0,train
D20904,P20904,20903.0,train
D20905,P20905,20904.0,train
D20906,P20906,20905.0,train
D20907,P20907,20906.0,train
D20908,P20908,20907.0,train
D20909,P20909,20908.0,train
D20910,P20910,20909.0,train
D20911,P20911,20910.0,train
D20912,P20912,20911.0,train
D20913,P20913,20912.0,train
D20914,P20914,20913.0,train
D20915,P20915,20914.0,train
D20916,P20916,20915.0,train
D20917,P20917,20916.0,train
D20918,P20918,20917.0,train
D20919,P20919,20918.0,train
D20920,P20920,20919.0,train
D20921,P20921,20920.0,train
D20922,P20922,20921.0,train
D20923,P20923,20922.0,train
D20924,P20924,20923.0,train
D20925,P20925,20924.0,train
D20926,P20926,20925.0,train
D20927,P20927,20926.0,train
D20928,P20928,20927.0,train
D20929,P20929,20928.0,train
D20930,P20930,20929.0,train
D20931,P20931,20930.0,train
D20932,P20932,20931.0,train
D20933,P20933,20932.0,train
D20934,P20934,20933.0,train
D20935,P20935,20934.0,train
D20936,P20936,20935.0,train
D20937,P20937,20936.0,train
D20938,P20938,20937.0,train
D20939,P20939,20938.0,train
D20940,P20940,20939.0,train
D20941,P20941,20940.0,train
D20942,P20942,20941.0,train
D20943,P20943,20942.0,train
D20944,P20944,20943.0,train
D20945,P20945,20944.0,train
D20946,P20946,20945.0,train
D20947,P20947,20946.0,train
D20948,P20948,20947.0,train
D20949,P20949,20948.0,train
D20950,P20950,20949.0,train
D20951,P20951,20950.0,train
D20952,P20952,20951.0,train
D20953,P20953,20952.0,train
D20954,P20954,20953.0,train
D20955,P20955,20954.0,train
D20956,P20956,20955.0,train
D20957,P20957,20956.0,train
D20958,P20958,20957.0,train
D20959,P20959,20958.0,train
D20960,P20960,20959.0,train
D20961,P20961,20960.0,train
D20962,P20962,20961.0,train
D20963,P20963,20962.0,train
D20964,P20964,20963.0,train
D20965,P20965,20964.0,train
D20966,P20966,20965.0,train
D20967,P20967,20966.0,train
D20968,P20968,20967.0,train
D20969,P20969,20968.0,train
D20970,P20970,20969.0,train
D20971,P20971,20970.0,train
D20972,P20972,20971.0,train
D20973,P20973,20972.0,train
D20974,P20974,20973.0,train
D20975,P20975,20974.0,train
D20976,P20976,20975.0,train
D20977,P20977,20976.0,train
D20978,P20978,20977.0,train
D20979,P20979,20978.0,train
D20980,P20980,20979.0,train
D20981,P20981,20980.0,train
D20982,P20982,20981.0,train
D20983,P20983,20982.0,train
D20984,P20984,20983.0,train
D20985,P20985,20984.0,train
D20986,P20986,20985.0,train
D20987,P20987,20986.0,train
D20988,P20988,20987.0,train
D20989,P20989,20988.0,train
D20990,P20990,20989.0,train
D20991,P20991,20990.0,train
D20992,P20992,20991.0,train
D20993,P20993,20992.0,train
D20994,P20994,20993.0,train
D20995,P20995,20994.0,train
D20996,P20996,20995.0,train
D20997,P20997,20996.0,train
D20998,P20998,20997.0,train
D20999,P20999,20998.0,train
D21000,P21000,20999.0,train
D21001,P21001,21000.0,train
D21002,P21002,21001.0,train
D21003,P21003,21002.0,train
D21004,P21004,21003.0,train
D21005,P21005,21004.0,train
D21006,P21006,21005.0,train
D21007,P21007,21006.0,train
D21008,P21008,21007.0,train
D21009,P21009,21008.0,train
D21010,P21010,21009.0,train
D21011,P21011,21010.0,train
D21012,P21012,21011.0,train
D21013,P21013,21012.0,train
D21014,P21014,21013.0,train
D21015,P21015,21014.0,train
D21016,P21016,21015.0,train
D21017,P21017,21016.0,train
D21018,P21018,21017.0,train
D21019,P21019,21018.0,train
D21020,P21020,21019.0,train
D21021,P21021,21020.0,train
D21022,P21022,21021.0,train
D21023,P21023,21022.0,train
D21024,P21024,21023.0,train
D21025,P21025,21024.0,train
D21026,P21026,21025.0,train
D21027,P21027,21026.0,train
D21028,P21028,21027.0,train
D21029,P21029,21028.0,train
D21030,P21030,21029.0,train
D21031,P21031,21030.0,train
D21032,P21032,21031.0,train
D21033,P21033,21032.0,train
D21034,P21034,21033.0,train
D21035,P21035,21034.0,train
D21036,P21036,21035.0,train
D21037,P21037,21036.0,train
D21038,P21038,21037.0,train
D21039,P21039,21038.0,train
D21040,P21040,21039.0,train
D21041,P21041,21040.0,train
D21042,P21042,21041.0,train
D21043,P21043,21042.0,train
D21044,P21044,21043.0,train
D21045,P21045,21044.0,train
D21046,P21046,21045.0,train
D21047,P21047,21046.0,train
D21048,P21048,21047.0,train
D21049,P21049,21048.0,train
D21050,P21050,21049.0,train
D21051,P21051,21050.0,train
D21052,P21052,21051.0,train
D21053,P21053,21052.0,train
D21054,P21054,21053.0,train
D21055,P21055,21054.0,train
D21056,P21056,21055.0,train
D21057,P21057,21056.0,train
D21058,P21058,21057.0,train
D21059,P21059,21058.0,train
D21060,P21060,21059.0,train
D21061,P21061,21060.0,train
D21062,P21062,21061.0,train
D21063,P21063,21062.0,train
D21064,P21064,21063.0,train
D21065,P21065,21064.0,train
D21066,P21066,21065.0,train
D21067,P21067,21066.0,train
D21068,P21068,21067.0,train
D21069,P21069,21068.0,train
D21070,P21070,21069.0,train
D21071,P21071,21070.0,train
D21072,P21072,21071.0,train
D21073,P21073,21072.0,train
D21074,P21074,21073.0,train
D21075,P21075,21074.0,train
D21076,P21076,21075.0,train
D21077,P21077,21076.0,train
D21078,P21078,21077.0,train
D21079,P21079,21078.0,train
D21080,P21080,21079.0,train
D21081,P21081,21080.0,train
D21082,P21082,21081.0,train
D21083,P21083,21082.0,train
D21084,P21084,21083.0,train
D21085,P21085,21084.0,train
D21086,P21086,21085.0,train
D21087,P21087,21086.0,train
D21088,P21088,21087.0,train
D21089,P21089,21088.0,train
D21090,P21090,21089.0,train
D21091,P21091,21090.0,train
D21092,P21092,21091.0,train
D21093,P21093,21092.0,train
D21094,P21094,21093.0,train
D21095,P21095,21094.0,train
D21096,P21096,21095.0,train
D21097,P21097,21096.0,train
D21098,P21098,21097.0,train
D21099,P21099,21098.0,train
D21100,P21100,21099.0,train
D21101,P21101,21100.0,train
D21102,P21102,21101.0,train
D21103,P21103,21102.0,train
D21104,P21104,21103.0,train
D21105,P21105,21104.0,train
D21106,P21106,21105.0,train
D21107,P21107,21106.0,train
D21108,P21108,21107.0,train
D21109,P21109,21108.0,train
D21110,P21110,21109.0,train
D21111,P21111,21110.0,train
D21112,P21112,21111.0,train
D21113,P21113,21112.0,train
D21114,P21114,21113.0,train
D21115,P21115,21114.0,train
D21116,P21116,21115.0,train
D21117,P21117,21116.0,train
D21118,P21118,21117.0,train
D21119,P21119,21118.0,train
D21120,P21120,21119.0,train
D21121,P21121,21120.0,train
D21122,P21122,21121.0,train
D21123,P21123,21122.0,train
D21124,P21124,21123.0,train
D21125,P21125,21124.0,train
D21126,P21126,21125.0,train
D21127,P21127,21126.0,train
D21128,P21128,21127.0,train
D21129,P21129,21128.0,train
D21130,P21130,21129.0,train
D21131,P21131,21130.0,train
D21132,P21132,21131.0,train
D21133,P21133,21132.0,train
D21134,P21134,21133.0,train
D21135,P21135,21134.0,train
D21136,P21136,21135.0,train
D21137,P21137,21136.0,train
D21138,P21138,21137.0,train
D21139,P21139,21138.0,train
D21140,P21140,21139.0,train
D21141,P21141,21140.0,train
D21142,P21142,21141.0,train
D21143,P21143,21142.0,train
D21144,P21144,21143.0,train
D21145,P21145,21144.0,train
D21146,P21146,21145.0,train
D21147,P21147,21146.0,train
D21148,P21148,21147.0,train
D21149,P21149,21148.0,train
D21150,P21150,21149.0,train
D21151,P21151,21150.0,train
D21152,P21152,21151.0,train
D21153,P21153,21152.0,train
D21154,P21154,21153.0,train
D21155,P21155,21154.0,train
D21156,P21156,21155.0,train
D21157,P21157,21156.0,train
D21158,P21158,21157.0,train
D21159,P21159,21158.0,train
D21160,P21160,21159.0,train
D21161,P21161,21160.0,train
D21162,P21162,21161.0,train
D21163,P21163,21162.0,train
D21164,P21164,21163.0,train
D21165,P21165,21164.0,train
D21166,P21166,21165.0,train
D21167,P21167,21166.0,train
D21168,P21168,21167.0,train
D21169,P21169,21168.0,train
D21170,P21170,21169.0,train
D21171,P21171,21170.0,train
D21172,P21172,21171.0,train
D21173,P21173,21172.0,train
D21174,P21174,21173.0,train
D21175,P21175,21174.0,train
D21176,P21176,21175.0,train
D21177,P21177,21176.0,train
D21178,P21178,21177.0,train
D21179,P21179,21178.0,train
D21180,P21180,21179.0,train
D21181,P21181,21180.0,train
D21182,P21182,21181.0,train
D21183,P21183,21182.0,train
D21184,P21184,21183.0,train
D21185,P21185,21184.0,train
D21186,P21186,21185.0,train
D21187,P21187,21186.0,train
D21188,P21188,21187.0,train
D21189,P21189,21188.0,train
D21190,P21190,21189.0,train
D21191,P21191,21190.0,train
D21192,P21192,21191.0,train
D21193,P21193,21192.0,train
D21194,P21194,21193.0,train
D21195,P21195,21194.0,train
D21196,P21196,21195.0,train
D21197,P21197,21196.0,train
D21198,P21198,21197.0,train
D21199,P21199,21198.0,train
D21200,P21200,21199.0,train
D21201,P21201,21200.0,train
D21202,P21202,21201.0,train
D21203,P21203,21202.0,train
D21204,P21204,21203.0,train
D21205,P21205,21204.0,train
D21206,P21206,21205.0,train
D21207,P21207,21206.0,train
D21208,P21208,21207.0,train
D21209,P21209,21208.0,train
D21210,P21210,21209.0,train
D21211,P21211,21210.0,train
D21212,P21212,21211.0,train
D21213,P21213,21212.0,train
D21214,P21214,21213.0,train
D21215,P21215,21214.0,train
D21216,P21216,21215.0,train
D21217,P21217,21216.0,train
D21218,P21218,21217.0,train
D21219,P21219,21218.0,train
D21220,P21220,21219.0,train
D21221,P21221,21220.0,train
D21222,P21222,21221.0,train
D21223,P21223,21222.0,train
D21224,P21224,21223.0,train
D21225,P21225,21224.0,train
D21226,P21226,21225.0,train
D21227,P21227,21226.0,train
D21228,P21228,21227.0,train
D21229,P21229,21228.0,train
D21230,P21230,21229.0,train
D21231,P21231,21230.0,train
D21232,P21232,21231.0,train
D21233,P21233,21232.0,train
D21234,P21234,21233.0,train
D21235,P21235,21234.0,train
D21236,P21236,21235.0,train
D21237,P21237,21236.0,train
D21238,P21238,21237.0,train
D21239,P21239,21238.0,train
D21240,P21240,21239.0,train
D21241,P21241,21240.0,train
D21242,P21242,21241.0,train
D21243,P21243,21242.0,train
D21244,P21244,21243.0,train
D21245,P21245,21244.0,train
D21246,P21246,21245.0,train
D21247,P21247,21246.0,train
D21248,P21248,21247.0,train
D21249,P21249,21248.0,train
D21250,P21250,21249.0,train
D21251,P21251,21250.0,train
D21252,P21252,21251.0,train
D21253,P21253,21252.0,train
D21254,P21254,21253.0,train
D21255,P21255,21254.0,train
D21256,P21256,21255.0,train
D21257,P21257,21256.0,train
D21258,P21258,21257.0,train
D21259,P21259,21258.0,train
D21260,P21260,21259.0,train
D21261,P21261,21260.0,train
D21262,P21262,21261.0,train
D21263,P21263,21262.0,train
D21264,P21264,21263.0,train
D21265,P21265,21264.0,train
D21266,P21266,21265.0,train
D21267,P21267,21266.0,train
D21268,P21268,21267.0,train
D21269,P21269,21268.0,train
D21270,P21270,21269.0,train
D21271,P21271,21270.0,train
D21272,P21272,21271.0,train
D21273,P21273,21272.0,train
D21274,P21274,21273.0,train
D21275,P21275,21274.0,train
D21276,P21276,21275.0,train
D21277,P21277,21276.0,train
D21278,P21278,21277.0,train
D21279,P21279,21278.0,train
D21280,P21280,21279.0,train
D21281,P21281,21280.0,train
D21282,P21282,21281.0,train
D21283,P21283,21282.0,train
D21284,P21284,21283.0,train
D21285,P21285,21284.0,train
D21286,P21286,21285.0,train
D21287,P21287,21286.0,train
D21288,P21288,21287.0,train
D21289,P21289,21288.0,train
D21290,P21290,21289.0,train
D21291,P21291,21290.0,train
D21292,P21292,21291.0,train
D21293,P21293,21292.0,train
D21294,P21294,21293.0,train
D21295,P21295,21294.0,train
D21296,P21296,21295.0,train
D21297,P21297,21296.0,train
D21298,P21298,21297.0,train
D21299,P21299,21298.0,train
D21300,P21300,21299.0,train
D21301,P21301,21300.0,train
D21302,P21302,21301.0,train
D21303,P21303,21302.0,train
D21304,P21304,21303.0,train
D21305,P21305,21304.0,train
D21306,P21306,21305.0,train
D21307,P21307,21306.0,train
D21308,P21308,21307.0,train
D21309,P21309,21308.0,train
D21310,P21310,21309.0,train
D21311,P21311,21310.0,train
D21312,P21312,21311.0,train
D21313,P21313,21312.0,train
D21314,P21314,21313.0,train
D21315,P21315,21314.0,train
D21316,P21316,21315.0,train
D21317,P21317,21316.0,train
D21318,P21318,21317.0,train
D21319,P21319,21318.0,train
D21320,P21320,21319.0,train
D21321,P21321,21320.0,train
D21322,P21322,21321.0,train
D21323,P21323,21322.0,train
D21324,P21324,21323.0,train
D21325,P21325,21324.0,train
D21326,P21326,21325.0,train
D21327,P21327,21326.0,train
D21328,P21328,21327.0,train
D21329,P21329,21328.0,train
D21330,P21330,21329.0,train
D21331,P21331,21330.0,train
D21332,P21332,21331.0,train
D21333,P21333,21332.0,train
D21334,P21334,21333.0,train
D21335,P21335,21334.0,train
D21336,P21336,21335.0,train
D21337,P21337,21336.0,train
D21338,P21338,21337.0,train
D21339,P21339,21338.0,train
D21340,P21340,21339.0,train
D21341,P21341,21340.0,train
D21342,P21342,21341.0,train
D21343,P21343,21342.0,train
D21344,P21344,21343.0,train
D21345,P21345,21344.0,train
D21346,P21346,21345.0,train
D21347,P21347,21346.0,train
D21348,P21348,21347.0,train
D21349,P21349,21348.0,train
D21350,P21350,21349.0,train
D21351,P21351,21350.0,train
D21352,P21352,21351.0,train
D21353,P21353,21352.0,train
D21354,P21354,21353.0,train
D21355,P21355,21354.0,train
D21356,P21356,21355.0,train
