drug_id,protein_id,interaction,split
D03848,P03848,526,train
D03849,P03849,37,train
D03850,P03850,129,train
D03851,P03851,1244,train
D03852,P03852,160,train
D03853,P03853,4,train
D03854,P03854,1170,train
D03855,P03855,1245,train
D03856,P03856,21,train
D03857,P03857,306,train
D03858,P03858,182,train
D03859,P03859,665,train
D03860,P03860,1246,train
D03861,P03861,216,train
D03862,P03862,77,train
D03863,P03863,1121,train
D03864,P03864,243,train
D03865,P03865,72,train
D03866,P03866,93,train
D03867,P03867,264,train
D03868,P03868,46,train
D03869,P03869,1186,train
D03870,P03870,437,train
D03871,P03871,566,train
D03872,P03872,1084,train
D03873,P03873,1026,train
D03874,P03874,472,train
D03875,P03875,579,train
D03876,P03876,93,train
D03877,P03877,881,train
D03878,P03878,4,train
D03879,P03879,844,train
D03880,P03880,16,train
D03881,P03881,1247,train
D03882,P03882,546,train
D03883,P03883,397,train
D03884,P03884,1191,train
D03885,P03885,1248,train
D03886,P03886,377,train
D03887,P03887,11,train
D03888,P03888,214,train
D03889,P03889,313,train
D03890,P03890,388,train
D03891,P03891,365,train
D03892,P03892,1173,train
D03893,P03893,689,train
D03894,P03894,507,train
D03895,P03895,257,train
D03896,P03896,1149,train
D03897,P03897,117,train
D03898,P03898,1249,train
D03899,P03899,124,train
D03900,P03900,428,train
D03901,P03901,371,train
D03902,P03902,40,train
D03903,P03903,31,train
D03904,P03904,97,train
D03905,P03905,148,train
D03906,P03906,4,train
D03907,P03907,4,train
D03908,P03908,21,train
D03909,P03909,247,train
D03910,P03910,399,train
D03911,P03911,1250,train
D03912,P03912,64,train
D03913,P03913,1251,train
D03914,P03914,21,train
D03915,P03915,541,train
D03916,P03916,717,train
D03917,P03917,542,train
D03918,P03918,4,train
D03919,P03919,1163,train
D03920,P03920,1252,train
D03921,P03921,1253,train
D03922,P03922,340,train
D03923,P03923,710,train
D03924,P03924,4,train
D03925,P03925,1126,train
D03926,P03926,1254,train
D03927,P03927,203,train
D03928,P03928,249,train
D03929,P03929,207,train
D03930,P03930,4,train
D03931,P03931,64,train
D03932,P03932,3,train
D03933,P03933,471,train
D03934,P03934,388,train
D03935,P03935,1132,train
D03936,P03936,40,train
D03937,P03937,70,train
D03938,P03938,100,train
D03939,P03939,101,train
D03940,P03940,1255,train
D03941,P03941,671,train
D03942,P03942,986,train
D03943,P03943,148,train
D03944,P03944,494,train
D03945,P03945,1256,train
D03946,P03946,64,train
D03947,P03947,21,train
D03948,P03948,1257,train
D03949,P03949,342,train
D03950,P03950,717,train
D03951,P03951,173,train
D03952,P03952,1258,train
D03953,P03953,1259,train
D03954,P03954,21,train
D03955,P03955,775,train
D03956,P03956,1260,train
D03957,P03957,257,train
D03958,P03958,141,train
D03959,P03959,344,train
D03960,P03960,269,train
D03961,P03961,295,train
D03962,P03962,602,train
D03963,P03963,124,train
D03964,P03964,315,train
D03965,P03965,270,train
D03966,P03966,511,train
D03967,P03967,922,train
D03968,P03968,4,train
D03969,P03969,27,train
D03970,P03970,64,train
D03971,P03971,1261,train
D03972,P03972,397,train
D03973,P03973,397,train
D03974,P03974,1262,train
D03975,P03975,1263,train
D03976,P03976,566,train
D03977,P03977,874,train
D03978,P03978,64,train
D03979,P03979,93,train
D03980,P03980,663,train
D03981,P03981,388,train
D03982,P03982,148,train
D03983,P03983,557,train
D03984,P03984,64,train
D03985,P03985,4,train
D03986,P03986,153,train
D03987,P03987,493,train
D03988,P03988,1058,train
D03989,P03989,1160,train
D03990,P03990,331,train
D03991,P03991,620,train
D03992,P03992,26,train
D03993,P03993,1264,train
D03994,P03994,138,train
D03995,P03995,384,train
D03996,P03996,143,train
D03997,P03997,214,train
D03998,P03998,145,train
D03999,P03999,170,train
D04000,P04000,1265,train
D04001,P04001,2,train
D04002,P04002,77,train
D04003,P04003,224,train
D04004,P04004,1266,train
D04005,P04005,31,train
D04006,P04006,64,train
D04007,P04007,560,train
D04008,P04008,64,train
D04009,P04009,340,train
D04010,P04010,33,train
D04011,P04011,232,train
D04012,P04012,1267,train
D04013,P04013,235,train
D04014,P04014,914,train
D04015,P04015,1268,train
D04016,P04016,738,train
D04017,P04017,130,train
D04018,P04018,1005,train
D04019,P04019,21,train
D04020,P04020,74,train
D04021,P04021,563,train
D04022,P04022,180,train
D04023,P04023,701,train
D04024,P04024,1033,train
D04025,P04025,14,train
D04026,P04026,472,train
D04027,P04027,72,train
D04028,P04028,21,train
D04029,P04029,1269,train
D04030,P04030,1270,train
D04031,P04031,1271,train
D04032,P04032,95,train
D04033,P04033,300,train
D04034,P04034,1272,train
D04035,P04035,258,train
D04036,P04036,542,train
D04037,P04037,30,train
D04038,P04038,1273,train
D04039,P04039,871,train
D04040,P04040,4,train
D04041,P04041,1274,train
D04042,P04042,299,train
D04043,P04043,37,train
D04044,P04044,92,train
D04045,P04045,490,train
D04046,P04046,510,train
D04047,P04047,683,train
D04048,P04048,1131,train
D04049,P04049,306,train
D04050,P04050,4,train
D04051,P04051,21,train
D04052,P04052,287,train
D04053,P04053,785,train
D04054,P04054,1275,train
D04055,P04055,1276,train
D04056,P04056,1277,train
D04057,P04057,571,train
D04058,P04058,64,train
D04059,P04059,4,train
D04060,P04060,1278,train
D04061,P04061,1279,train
D04062,P04062,610,train
D04063,P04063,751,train
D04064,P04064,620,train
D04065,P04065,64,train
D04066,P04066,1280,train
D04067,P04067,330,train
D04068,P04068,763,train
D04069,P04069,104,train
D04070,P04070,65,train
D04071,P04071,1281,train
D04072,P04072,1251,train
D04073,P04073,12,train
D04074,P04074,1135,train
D04075,P04075,341,train
D04076,P04076,1021,train
D04077,P04077,443,train
D04078,P04078,427,train
D04079,P04079,799,train
D04080,P04080,649,train
D04081,P04081,4,train
D04082,P04082,1282,train
D04083,P04083,802,train
D04084,P04084,112,train
D04085,P04085,134,train
D04086,P04086,124,train
D04087,P04087,344,train
D04088,P04088,1283,train
D04089,P04089,560,train
D04090,P04090,101,train
D04091,P04091,21,train
D04092,P04092,444,train
D04093,P04093,101,train
D04094,P04094,7,train
D04095,P04095,865,train
D04096,P04096,425,train
D04097,P04097,140,train
D04098,P04098,23,train
D04099,P04099,122,train
D04100,P04100,1284,train
D04101,P04101,20,train
D04102,P04102,377,train
D04103,P04103,0,train
D04104,P04104,4,train
D04105,P04105,1285,train
D04106,P04106,580,train
D04107,P04107,224,train
D04108,P04108,717,train
D04109,P04109,4,train
D04110,P04110,64,train
D04111,P04111,922,train
D04112,P04112,24,train
D04113,P04113,21,train
D04114,P04114,563,train
D04115,P04115,1286,train
D04116,P04116,108,train
D04117,P04117,620,train
D04118,P04118,270,train
D04119,P04119,1287,train
D04120,P04120,397,train
D04121,P04121,1288,train
D04122,P04122,21,train
D04123,P04123,64,train
D04124,P04124,620,train
D04125,P04125,197,train
D04126,P04126,105,train
D04127,P04127,384,train
D04128,P04128,10,train
D04129,P04129,150,train
D04130,P04130,1289,train
D04131,P04131,1135,train
D04132,P04132,140,train
D04133,P04133,706,train
D04134,P04134,64,train
D04135,P04135,81,train
D04136,P04136,306,train
D04137,P04137,979,train
D04138,P04138,460,train
D04139,P04139,124,train
D04140,P04140,36,train
D04141,P04141,4,train
D04142,P04142,1044,train
D04143,P04143,243,train
D04144,P04144,270,train
D04145,P04145,64,train
D04146,P04146,447,train
D04147,P04147,994,train
D04148,P04148,13,train
D04149,P04149,21,train
D04150,P04150,1195,train
D04151,P04151,542,train
D04152,P04152,257,train
D04153,P04153,702,train
D04154,P04154,21,train
D04155,P04155,21,train
D04156,P04156,1251,train
D04157,P04157,1290,train
D04158,P04158,133,train
D04159,P04159,794,train
D04160,P04160,608,train
D04161,P04161,47,train
D04162,P04162,1291,train
D04163,P04163,678,train
D04164,P04164,171,train
D04165,P04165,437,train
D04166,P04166,64,train
D04167,P04167,389,train
D04168,P04168,138,train
D04169,P04169,4,train
D04170,P04170,899,train
D04171,P04171,72,train
D04172,P04172,0,train
D04173,P04173,1292,train
D04174,P04174,75,train
D04175,P04175,64,train
D04176,P04176,1293,train
D04177,P04177,67,train
D04178,P04178,4,train
D04179,P04179,16,train
D04180,P04180,64,train
D04181,P04181,100,train
D04182,P04182,1294,train
D04183,P04183,562,train
D04184,P04184,21,train
D04185,P04185,138,train
D04186,P04186,593,train
D04187,P04187,1121,train
D04188,P04188,224,train
D04189,P04189,342,train
D04190,P04190,124,train
D04191,P04191,101,train
D04192,P04192,397,train
D04193,P04193,286,train
D04194,P04194,70,train
D04195,P04195,1295,train
D04196,P04196,1296,train
D04197,P04197,1297,train
D04198,P04198,41,train
D04199,P04199,1298,train
D04200,P04200,484,train
D04201,P04201,178,train
D04202,P04202,415,train
D04203,P04203,72,train
D04204,P04204,33,train
D04205,P04205,518,train
D04206,P04206,121,train
D04207,P04207,565,train
D04208,P04208,4,train
D04209,P04209,181,train
D04210,P04210,275,train
D04211,P04211,1299,train
D04212,P04212,1135,train
D04213,P04213,598,train
D04214,P04214,1300,train
D04215,P04215,300,train
D04216,P04216,1301,train
D04217,P04217,979,train
D04218,P04218,477,train
D04219,P04219,597,train
D04220,P04220,47,train
D04221,P04221,21,train
D04222,P04222,1055,train
D04223,P04223,136,train
D04224,P04224,1302,train
D04225,P04225,161,train
D04226,P04226,542,train
D04227,P04227,1303,train
D04228,P04228,47,train
D04229,P04229,64,train
D04230,P04230,1304,train
D04231,P04231,40,train
D04232,P04232,601,train
D04233,P04233,389,train
D04234,P04234,70,train
D04235,P04235,538,train
D04236,P04236,1101,train
D04237,P04237,37,train
D04238,P04238,460,train
D04239,P04239,301,train
D04240,P04240,775,train
D04241,P04241,481,train
D04242,P04242,717,train
D04243,P04243,1263,train
D04244,P04244,1158,train
D04245,P04245,134,train
D04246,P04246,69,train
D04247,P04247,1021,train
D04248,P04248,1305,train
D04249,P04249,1306,train
D04250,P04250,263,train
D04251,P04251,740,train
D04252,P04252,4,train
D04253,P04253,1307,train
D04254,P04254,806,train
D04255,P04255,64,train
D04256,P04256,124,train
D04257,P04257,152,train
D04258,P04258,1308,train
D04259,P04259,27,train
D04260,P04260,1309,train
D04261,P04261,72,train
D04262,P04262,64,train
D04263,P04263,543,train
D04264,P04264,397,train
D04265,P04265,64,train
D04266,P04266,148,train
D04267,P04267,171,train
D04268,P04268,21,train
D04269,P04269,488,train
D04270,P04270,171,train
D04271,P04271,597,train
D04272,P04272,1310,train
D04273,P04273,1251,train
D04274,P04274,381,train
D04275,P04275,505,train
D04276,P04276,4,train
D04277,P04277,180,train
D04278,P04278,1311,train
D04279,P04279,562,train
D04280,P04280,1057,train
D04281,P04281,176,train
D04282,P04282,170,train
D04283,P04283,43,train
D04284,P04284,1312,train
D04285,P04285,37,train
D04286,P04286,64,train
D04287,P04287,101,train
D04288,P04288,1286,train
D04289,P04289,4,train
D04290,P04290,329,train
D04291,P04291,112,train
D04292,P04292,1313,train
D04293,P04293,563,train
D04294,P04294,160,train
D04295,P04295,634,train
D04296,P04296,543,train
D04297,P04297,64,train
D04298,P04298,911,train
D04299,P04299,1314,train
D04300,P04300,1315,train
D04301,P04301,4,train
D04302,P04302,362,train
D04303,P04303,1260,train
D04304,P04304,182,train
D04305,P04305,86,train
D04306,P04306,816,train
D04307,P04307,171,train
D04308,P04308,36,train
D04309,P04309,473,train
D04310,P04310,13,train
D04311,P04311,1316,train
D04312,P04312,1317,train
D04313,P04313,1149,train
D04314,P04314,100,train
D04315,P04315,101,train
D04316,P04316,21,train
D04317,P04317,1318,train
D04318,P04318,1319,train
D04319,P04319,104,train
D04320,P04320,557,train
D04321,P04321,292,train
D04322,P04322,215,train
D04323,P04323,258,train
D04324,P04324,1320,train
D04325,P04325,273,train
D04326,P04326,1321,train
D04327,P04327,860,train
D04328,P04328,1322,train
D04329,P04329,100,train
D04330,P04330,691,train
D04331,P04331,104,train
D04332,P04332,170,train
D04333,P04333,900,train
D04334,P04334,150,train
D04335,P04335,1323,train
D04336,P04336,175,train
D04337,P04337,1324,train
D04338,P04338,1325,train
D04339,P04339,64,train
D04340,P04340,490,train
D04341,P04341,64,train
D04342,P04342,829,train
D04343,P04343,1326,train
D04344,P04344,1327,train
D04345,P04345,562,train
D04346,P04346,4,train
D04347,P04347,115,train
D04348,P04348,593,train
D04349,P04349,926,train
D04350,P04350,4,train
D04351,P04351,1328,train
D04352,P04352,1260,train
D04353,P04353,185,train
D04354,P04354,64,train
D04355,P04355,55,train
D04356,P04356,1329,train
D04357,P04357,41,train
D04358,P04358,215,train
D04359,P04359,4,train
D04360,P04360,373,train
D04361,P04361,167,train
D04362,P04362,1071,train
D04363,P04363,1330,train
D04364,P04364,1331,train
D04365,P04365,726,train
D04366,P04366,1332,train
D04367,P04367,957,train
D04368,P04368,759,train
D04369,P04369,689,train
D04370,P04370,216,train
D04371,P04371,900,train
D04372,P04372,148,train
D04373,P04373,124,train
D04374,P04374,93,train
D04375,P04375,717,train
D04376,P04376,638,train
D04377,P04377,582,train
D04378,P04378,76,train
D04379,P04379,997,train
D04380,P04380,549,train
D04381,P04381,75,train
D04382,P04382,1333,train
D04383,P04383,1060,train
D04384,P04384,397,train
D04385,P04385,187,train
D04386,P04386,437,train
D04387,P04387,92,train
D04388,P04388,1334,train
D04389,P04389,64,train
D04390,P04390,744,train
D04391,P04391,1335,train
D04392,P04392,563,train
D04393,P04393,1336,train
D04394,P04394,4,train
D04395,P04395,36,train
D04396,P04396,169,train
D04397,P04397,431,train
D04398,P04398,1337,train
D04399,P04399,19,train
D04400,P04400,89,train
D04401,P04401,342,train
D04402,P04402,845,train
D04403,P04403,64,train
D04404,P04404,4,train
D04405,P04405,21,train
D04406,P04406,572,train
D04407,P04407,198,train
D04408,P04408,113,train
D04409,P04409,683,train
D04410,P04410,322,train
D04411,P04411,959,train
D04412,P04412,171,train
D04413,P04413,21,train
D04414,P04414,1316,train
D04415,P04415,163,train
D04416,P04416,1338,train
D04417,P04417,672,train
D04418,P04418,70,train
D04419,P04419,21,train
D04420,P04420,371,train
D04421,P04421,845,train
D04422,P04422,1339,train
D04423,P04423,1340,train
D04424,P04424,333,train
D04425,P04425,442,train
D04426,P04426,64,train
D04427,P04427,1341,train
D04428,P04428,772,train
D04429,P04429,1200,train
D04430,P04430,21,train
D04431,P04431,147,train
D04432,P04432,70,train
D04433,P04433,717,train
D04434,P04434,589,train
D04435,P04435,1342,train
D04436,P04436,41,train
D04437,P04437,389,train
D04438,P04438,168,train
D04439,P04439,1343,train
D04440,P04440,717,train
D04441,P04441,266,train
D04442,P04442,717,train
D04443,P04443,1344,train
D04444,P04444,37,train
D04445,P04445,4,train
D04446,P04446,21,train
D04447,P04447,329,train
D04448,P04448,39,train
D04449,P04449,1345,train
D04450,P04450,942,train
D04451,P04451,64,train
D04452,P04452,1256,train
D04453,P04453,112,train
D04454,P04454,513,train
D04455,P04455,546,train
D04456,P04456,70,train
D04457,P04457,4,train
D04458,P04458,1346,train
D04459,P04459,17,train
D04460,P04460,32,train
D04461,P04461,287,train
D04462,P04462,662,train
D04463,P04463,1347,train
D04464,P04464,617,train
D04465,P04465,333,train
D04466,P04466,3,train
D04467,P04467,45,train
D04468,P04468,739,train
D04469,P04469,312,train
D04470,P04470,1348,train
D04471,P04471,171,train
D04472,P04472,50,train
D04473,P04473,763,train
D04474,P04474,124,train
D04475,P04475,371,train
D04476,P04476,415,train
D04477,P04477,9,train
D04478,P04478,706,train
D04479,P04479,1347,train
D04480,P04480,654,train
D04481,P04481,4,train
D04482,P04482,369,train
D04483,P04483,53,train
D04484,P04484,148,train
D04485,P04485,75,train
D04486,P04486,1112,train
D04487,P04487,117,train
D04488,P04488,717,train
D04489,P04489,75,train
D04490,P04490,4,train
D04491,P04491,160,train
D04492,P04492,1349,train
D04493,P04493,21,train
D04494,P04494,1350,train
D04495,P04495,1351,train
D04496,P04496,163,train
D04497,P04497,486,train
D04498,P04498,88,train
D04499,P04499,30,train
D04500,P04500,70,train
D04501,P04501,754,train
D04502,P04502,21,train
D04503,P04503,175,train
D04504,P04504,1195,train
D04505,P04505,741,train
D04506,P04506,623,train
D04507,P04507,477,train
D04508,P04508,883,train
D04509,P04509,95,train
D04510,P04510,620,train
D04511,P04511,5,train
D04512,P04512,1352,train
D04513,P04513,21,train
D04514,P04514,739,train
D04515,P04515,229,train
D04516,P04516,1112,train
D04517,P04517,208,train
D04518,P04518,100,train
D04519,P04519,549,train
D04520,P04520,784,train
D04521,P04521,1353,train
D04522,P04522,31,train
D04523,P04523,646,train
D04524,P04524,64,train
D04525,P04525,180,train
D04526,P04526,1354,train
D04527,P04527,237,train
D04528,P04528,258,train
D04529,P04529,4,train
D04530,P04530,64,train
D04531,P04531,171,train
D04532,P04532,1011,train
D04533,P04533,309,train
D04534,P04534,21,train
D04535,P04535,58,train
D04536,P04536,64,train
D04537,P04537,382,train
D04538,P04538,560,train
D04539,P04539,1355,train
D04540,P04540,257,train
D04541,P04541,1356,train
D04542,P04542,36,train
D04543,P04543,4,train
D04544,P04544,471,train
D04545,P04545,1357,train
D04546,P04546,495,train
D04547,P04547,1358,train
D04548,P04548,1359,train
D04549,P04549,124,train
D04550,P04550,209,train
D04551,P04551,1360,train
D04552,P04552,1361,train
D04553,P04553,568,train
D04554,P04554,1362,train
D04555,P04555,344,train
D04556,P04556,763,train
D04557,P04557,95,train
D04558,P04558,280,train
D04559,P04559,1215,train
D04560,P04560,1363,train
D04561,P04561,1272,train
D04562,P04562,64,train
D04563,P04563,269,train
D04564,P04564,136,train
D04565,P04565,301,train
D04566,P04566,4,train
D04567,P04567,936,train
D04568,P04568,3,train
D04569,P04569,264,train
D04570,P04570,8,train
D04571,P04571,692,train
D04572,P04572,1364,train
D04573,P04573,21,train
D04574,P04574,1365,train
D04575,P04575,1194,train
D04576,P04576,31,train
D04577,P04577,21,train
D04578,P04578,216,train
D04579,P04579,356,train
D04580,P04580,1366,train
D04581,P04581,229,train
D04582,P04582,543,train
D04583,P04583,21,train
D04584,P04584,1367,train
D04585,P04585,225,train
D04586,P04586,1368,train
D04587,P04587,4,train
D04588,P04588,1369,train
D04589,P04589,327,train
D04590,P04590,942,train
D04591,P04591,1291,train
D04592,P04592,1132,train
D04593,P04593,287,train
D04594,P04594,479,train
D04595,P04595,1370,train
D04596,P04596,150,train
D04597,P04597,560,train
D04598,P04598,214,train
D04599,P04599,306,train
D04600,P04600,268,train
D04601,P04601,1233,train
D04602,P04602,39,train
D04603,P04603,318,train
D04604,P04604,382,train
D04605,P04605,71,train
D04606,P04606,1203,train
D04607,P04607,480,train
D04608,P04608,375,train
D04609,P04609,1055,train
D04610,P04610,13,train
D04611,P04611,441,train
D04612,P04612,371,train
D04613,P04613,64,train
D04614,P04614,371,train
D04615,P04615,1161,train
D04616,P04616,160,train
D04617,P04617,526,train
D04618,P04618,21,train
D04619,P04619,193,train
D04620,P04620,229,train
D04621,P04621,566,train
D04622,P04622,376,train
D04623,P04623,4,train
D04624,P04624,772,train
D04625,P04625,424,train
D04626,P04626,103,train
D04627,P04627,124,train
D04628,P04628,445,train
D04629,P04629,41,train
D04630,P04630,1371,train
D04631,P04631,1372,train
D04632,P04632,138,train
D04633,P04633,713,train
D04634,P04634,1373,train
D04635,P04635,64,train
D04636,P04636,1164,train
D04637,P04637,300,train
D04638,P04638,1374,train
D04639,P04639,635,train
D04640,P04640,100,train
D04641,P04641,409,train
D04642,P04642,36,train
D04643,P04643,582,train
D04644,P04644,40,train
D04645,P04645,171,train
D04646,P04646,448,train
D04647,P04647,1375,train
D04648,P04648,725,train
D04649,P04649,1376,train
D04650,P04650,7,train
D04651,P04651,717,train
D04652,P04652,868,train
D04653,P04653,104,train
D04654,P04654,852,train
D04655,P04655,1377,train
D04656,P04656,1378,train
D04657,P04657,472,train
D04658,P04658,241,train
D04659,P04659,717,train
D04660,P04660,16,train
D04661,P04661,21,train
D04662,P04662,104,train
D04663,P04663,4,train
D04664,P04664,1379,train
D04665,P04665,143,train
D04666,P04666,243,train
D04667,P04667,1380,train
D04668,P04668,64,train
D04669,P04669,309,train
D04670,P04670,542,train
D04671,P04671,336,train
D04672,P04672,19,train
D04673,P04673,64,train
D04674,P04674,1381,train
D04675,P04675,46,train
D04676,P04676,1382,train
D04677,P04677,1383,train
D04678,P04678,293,train
D04679,P04679,979,train
D04680,P04680,846,train
D04681,P04681,542,train
D04682,P04682,493,train
D04683,P04683,67,train
D04684,P04684,21,train
D04685,P04685,170,train
D04686,P04686,1218,train
D04687,P04687,1017,train
D04688,P04688,171,train
D04689,P04689,620,train
D04690,P04690,113,train
D04691,P04691,257,train
D04692,P04692,247,train
D04693,P04693,1384,train
D04694,P04694,65,train
D04695,P04695,58,train
D04696,P04696,169,train
D04697,P04697,21,train
D04698,P04698,912,train
D04699,P04699,1385,train
D04700,P04700,293,train
D04701,P04701,136,train
D04702,P04702,118,train
D04703,P04703,180,train
D04704,P04704,435,train
D04705,P04705,1191,train
D04706,P04706,209,train
D04707,P04707,1386,train
D04708,P04708,871,train
D04709,P04709,1387,train
D04710,P04710,30,train
D04711,P04711,563,train
D04712,P04712,1313,train
D04713,P04713,21,train
D04714,P04714,4,train
D04715,P04715,610,train
D04716,P04716,101,train
D04717,P04717,344,train
D04718,P04718,1388,train
D04719,P04719,48,train
D04720,P04720,1389,train
D04721,P04721,445,train
D04722,P04722,493,train
D04723,P04723,77,train
D04724,P04724,1390,train
D04725,P04725,1391,train
D04726,P04726,160,train
D04727,P04727,257,train
D04728,P04728,386,train
D04729,P04729,75,train
D04730,P04730,314,train
D04731,P04731,88,train
D04732,P04732,46,train
D04733,P04733,507,train
D04734,P04734,24,train
D04735,P04735,171,train
D04736,P04736,362,train
D04737,P04737,528,train
D04738,P04738,270,train
D04739,P04739,397,train
D04740,P04740,211,train
D04741,P04741,518,train
D04742,P04742,175,train
D04743,P04743,121,train
D04744,P04744,884,train
D04745,P04745,768,train
D04746,P04746,856,train
D04747,P04747,21,train
D04748,P04748,1392,train
D04749,P04749,1393,train
D04750,P04750,1394,train
D04751,P04751,577,train
D04752,P04752,13,train
D04753,P04753,77,train
D04754,P04754,546,train
D04755,P04755,4,train
D04756,P04756,753,train
D04757,P04757,742,train
D04758,P04758,146,train
D04759,P04759,13,train
D04760,P04760,692,train
D04761,P04761,889,train
D04762,P04762,21,train
D04763,P04763,1395,train
D04764,P04764,129,train
D04765,P04765,493,train
D04766,P04766,4,train
D04767,P04767,21,train
D04768,P04768,921,train
D04769,P04769,1189,train
D04770,P04770,1396,train
D04771,P04771,66,train
D04772,P04772,888,train
D04773,P04773,620,train
D04774,P04774,486,train
D04775,P04775,124,train
D04776,P04776,64,train
D04777,P04777,342,train
D04778,P04778,442,train
D04779,P04779,634,train
D04780,P04780,877,train
D04781,P04781,2,train
D04782,P04782,143,train
D04783,P04783,1397,train
D04784,P04784,1398,train
D04785,P04785,478,train
D04786,P04786,21,train
D04787,P04787,21,train
D04788,P04788,1399,train
D04789,P04789,472,train
D04790,P04790,51,train
D04791,P04791,181,train
D04792,P04792,77,train
D04793,P04793,1400,train
D04794,P04794,123,train
D04795,P04795,165,train
D04796,P04796,124,train
D04797,P04797,371,train
D04798,P04798,21,train
D04799,P04799,1248,train
D04800,P04800,21,train
D04801,P04801,1401,train
D04802,P04802,287,train
D04803,P04803,734,train
D04804,P04804,1402,train
D04805,P04805,397,train
D04806,P04806,21,train
D04807,P04807,1071,train
D04808,P04808,644,train
D04809,P04809,516,train
D04810,P04810,11,train
D04811,P04811,268,train
D04812,P04812,64,train
D04813,P04813,1347,train
D04814,P04814,507,train
D04815,P04815,64,train
D04816,P04816,1403,train
D04817,P04817,1132,train
D04818,P04818,981,train
D04819,P04819,1107,train
D04820,P04820,1404,train
D04821,P04821,112,train
D04822,P04822,216,train
D04823,P04823,538,train
D04824,P04824,405,train
D04825,P04825,1047,train
D04826,P04826,27,train
D04827,P04827,533,train
D04828,P04828,1039,train
D04829,P04829,133,train
D04830,P04830,472,train
D04831,P04831,961,train
D04832,P04832,1101,train
D04833,P04833,243,train
D04834,P04834,101,train
D04835,P04835,4,train
D04836,P04836,99,train
D04837,P04837,139,train
D04838,P04838,501,train
D04839,P04839,30,train
D04840,P04840,24,train
D04841,P04841,64,train
D04842,P04842,229,train
D04843,P04843,148,train
D04844,P04844,1078,train
D04845,P04845,4,train
D04846,P04846,216,train
D04847,P04847,257,train
D04848,P04848,618,train
D04849,P04849,236,train
D04850,P04850,139,train
D04851,P04851,1405,train
D04852,P04852,204,train
D04853,P04853,443,train
D04854,P04854,285,train
D04855,P04855,44,train
D04856,P04856,148,train
D04857,P04857,638,train
D04858,P04858,1060,train
D04859,P04859,54,train
D04860,P04860,1406,train
D04861,P04861,99,train
D04862,P04862,21,train
D04863,P04863,21,train
D04864,P04864,607,train
D04865,P04865,114,train
D04866,P04866,47,train
D04867,P04867,21,train
D04868,P04868,1282,train
D04869,P04869,0,train
D04870,P04870,860,train
D04871,P04871,21,train
D04872,P04872,1407,train
D04873,P04873,124,train
D04874,P04874,400,train
D04875,P04875,1408,train
D04876,P04876,701,train
D04877,P04877,21,train
D04878,P04878,1262,train
D04879,P04879,161,train
D04880,P04880,287,train
D04881,P04881,1409,train
D04882,P04882,4,train
D04883,P04883,320,train
D04884,P04884,60,train
D04885,P04885,681,train
D04886,P04886,1410,train
D04887,P04887,1411,train
D04888,P04888,171,train
D04889,P04889,1412,train
D04890,P04890,21,train
D04891,P04891,580,train
D04892,P04892,124,train
D04893,P04893,284,train
D04894,P04894,1413,train
D04895,P04895,1414,train
D04896,P04896,95,train
D04897,P04897,1295,train
D04898,P04898,21,train
D04899,P04899,1415,train
D04900,P04900,37,train
D04901,P04901,27,train
D04902,P04902,1114,train
D04903,P04903,4,train
D04904,P04904,184,train
D04905,P04905,1416,train
D04906,P04906,158,train
D04907,P04907,973,train
D04908,P04908,582,train
D04909,P04909,344,train
D04910,P04910,4,train
D04911,P04911,103,train
D04912,P04912,72,train
D04913,P04913,180,train
D04914,P04914,1417,train
D04915,P04915,268,train
D04916,P04916,1418,train
D04917,P04917,309,train
D04918,P04918,1419,train
D04919,P04919,493,train
D04920,P04920,887,train
D04921,P04921,100,train
D04922,P04922,1395,train
D04923,P04923,1060,train
D04924,P04924,1420,train
D04925,P04925,108,train
D04926,P04926,64,train
D04927,P04927,1421,train
D04928,P04928,1422,train
D04929,P04929,1423,train
D04930,P04930,21,train
D04931,P04931,1424,train
D04932,P04932,4,train
D04933,P04933,287,train
D04934,P04934,4,train
D04935,P04935,329,train
D04936,P04936,36,train
D04937,P04937,563,train
D04938,P04938,309,train
D04939,P04939,1425,train
D04940,P04940,268,train
D04941,P04941,1014,train
D04942,P04942,1426,train
D04943,P04943,229,train
D04944,P04944,64,train
D04945,P04945,21,train
D04946,P04946,453,train
D04947,P04947,905,train
D04948,P04948,867,train
D04949,P04949,309,train
D04950,P04950,100,train
D04951,P04951,28,train
D04952,P04952,23,train
D04953,P04953,639,train
D04954,P04954,264,train
D04955,P04955,256,train
D04956,P04956,1427,train
D04957,P04957,241,train
D04958,P04958,437,train
D04959,P04959,508,train
D04960,P04960,228,train
D04961,P04961,267,train
D04962,P04962,39,train
D04963,P04963,46,train
D04964,P04964,1428,train
D04965,P04965,170,train
D04966,P04966,756,train
D04967,P04967,21,train
D04968,P04968,174,train
D04969,P04969,1175,train
D04970,P04970,24,train
D04971,P04971,171,train
D04972,P04972,306,train
D04973,P04973,1325,train
D04974,P04974,588,train
D04975,P04975,270,train
D04976,P04976,800,train
D04977,P04977,1245,train
D04978,P04978,763,train
D04979,P04979,229,train
D04980,P04980,72,train
D04981,P04981,808,train
D04982,P04982,30,train
D04983,P04983,92,train
D04984,P04984,21,train
D04985,P04985,1116,train
D04986,P04986,229,train
D04987,P04987,64,train
D04988,P04988,13,train
D04989,P04989,40,train
D04990,P04990,1429,train
