drug_id,protein_id,interaction,split
D02299,P02299,1322,train
D02300,P02300,405,train
D02301,P02301,1323,train
D02302,P02302,412,train
D02303,P02303,1324,train
D02304,P02304,1325,train
D02305,P02305,1326,train
D02306,P02306,1327,train
D02307,P02307,878,train
D02308,P02308,35,train
D02309,P02309,35,train
D02310,P02310,1328,train
D02311,P02311,42,train
D02312,P02312,1029,train
D02313,P02313,81,train
D02314,P02314,493,train
D02315,P02315,1329,train
D02316,P02316,62,train
D02317,P02317,165,train
D02318,P02318,35,train
D02319,P02319,1330,train
D02320,P02320,1331,train
D02321,P02321,1332,train
D02322,P02322,81,train
D02323,P02323,1333,train
D02324,P02324,648,train
D02325,P02325,1334,train
D02326,P02326,694,train
D02327,P02327,2,train
D02328,P02328,276,train
D02329,P02329,35,train
D02330,P02330,875,train
D02331,P02331,1335,train
D02332,P02332,81,train
D02333,P02333,448,train
D02334,P02334,1336,train
D02335,P02335,394,train
D02336,P02336,94,train
D02337,P02337,748,train
D02338,P02338,1337,train
D02339,P02339,1338,train
D02340,P02340,1339,train
D02341,P02341,1340,train
D02342,P02342,1341,train
D02343,P02343,1342,train
D02344,P02344,728,train
D02345,P02345,109,train
D02346,P02346,197,train
D02347,P02347,1343,train
D02348,P02348,471,train
D02349,P02349,1344,train
D02350,P02350,1345,train
D02351,P02351,447,train
D02352,P02352,1346,train
D02353,P02353,2,train
D02354,P02354,1347,train
D02355,P02355,442,train
D02356,P02356,2,train
D02357,P02357,1348,train
D02358,P02358,1349,train
D02359,P02359,342,train
D02360,P02360,85,train
D02361,P02361,136,train
D02362,P02362,54,train
D02363,P02363,884,train
D02364,P02364,825,train
D02365,P02365,368,train
D02366,P02366,180,train
D02367,P02367,1350,train
D02368,P02368,80,train
D02369,P02369,1089,train
D02370,P02370,35,train
D02371,P02371,35,train
D02372,P02372,1351,train
D02373,P02373,81,train
D02374,P02374,1352,train
D02375,P02375,68,train
D02376,P02376,1353,train
D02377,P02377,93,train
D02378,P02378,238,train
D02379,P02379,927,train
D02380,P02380,1059,train
D02381,P02381,1029,train
D02382,P02382,1354,train
D02383,P02383,1355,train
D02384,P02384,462,train
D02385,P02385,474,train
D02386,P02386,42,train
D02387,P02387,2,train
D02388,P02388,1356,train
D02389,P02389,1357,train
D02390,P02390,640,train
D02391,P02391,1358,train
D02392,P02392,1359,train
D02393,P02393,1360,train
D02394,P02394,42,train
D02395,P02395,272,train
D02396,P02396,78,train
D02397,P02397,493,train
D02398,P02398,780,train
D02399,P02399,1361,train
D02400,P02400,1167,train
D02401,P02401,370,train
D02402,P02402,1362,train
D02403,P02403,35,train
D02404,P02404,1363,train
D02405,P02405,1364,train
D02406,P02406,1021,train
D02407,P02407,35,train
D02408,P02408,225,train
D02409,P02409,520,train
D02410,P02410,628,train
D02411,P02411,35,train
D02412,P02412,99,train
D02413,P02413,2,train
D02414,P02414,2,train
D02415,P02415,1365,train
D02416,P02416,1366,train
D02417,P02417,1367,train
D02418,P02418,1017,train
D02419,P02419,1368,train
D02420,P02420,1369,train
D02421,P02421,1370,train
D02422,P02422,1371,train
D02423,P02423,1372,train
D02424,P02424,1373,train
D02425,P02425,1374,train
D02426,P02426,479,train
D02427,P02427,1321,train
D02428,P02428,1375,train
D02429,P02429,1376,train
D02430,P02430,1377,train
D02431,P02431,1113,train
D02432,P02432,132,train
D02433,P02433,1378,train
D02434,P02434,827,train
D02435,P02435,1019,train
D02436,P02436,1349,train
D02437,P02437,558,train
D02438,P02438,1379,train
D02439,P02439,19,train
D02440,P02440,1380,train
D02441,P02441,1381,train
D02442,P02442,1086,train
D02443,P02443,42,train
D02444,P02444,1382,train
D02445,P02445,1383,train
D02446,P02446,35,train
D02447,P02447,1384,train
D02448,P02448,462,train
D02449,P02449,2,train
D02450,P02450,1385,train
D02451,P02451,1386,train
D02452,P02452,1387,train
D02453,P02453,1388,train
D02454,P02454,1389,train
D02455,P02455,597,train
D02456,P02456,81,train
D02457,P02457,1269,train
D02458,P02458,882,train
D02459,P02459,55,train
D02460,P02460,19,train
D02461,P02461,171,train
D02462,P02462,1390,train
D02463,P02463,1391,train
D02464,P02464,166,train
D02465,P02465,535,train
D02466,P02466,928,train
D02467,P02467,2,train
D02468,P02468,1392,train
D02469,P02469,1393,train
D02470,P02470,1394,train
D02471,P02471,1395,train
D02472,P02472,312,train
D02473,P02473,1396,train
D02474,P02474,2,train
D02475,P02475,167,train
D02476,P02476,1397,train
D02477,P02477,1224,train
D02478,P02478,914,train
D02479,P02479,883,train
D02480,P02480,212,train
D02481,P02481,2,train
D02482,P02482,1045,train
D02483,P02483,81,train
D02484,P02484,81,train
D02485,P02485,1398,train
D02486,P02486,107,train
D02487,P02487,1399,train
D02488,P02488,1400,train
D02489,P02489,1401,train
D02490,P02490,1402,train
D02491,P02491,35,train
D02492,P02492,1403,train
D02493,P02493,777,train
D02494,P02494,641,train
D02495,P02495,261,train
D02496,P02496,1404,train
D02497,P02497,748,train
D02498,P02498,809,train
D02499,P02499,1405,train
D02500,P02500,1406,train
D02501,P02501,1407,train
D02502,P02502,312,train
D02503,P02503,567,train
D02504,P02504,878,train
D02505,P02505,1408,train
D02506,P02506,695,train
D02507,P02507,60,train
D02508,P02508,81,train
D02509,P02509,1373,train
D02510,P02510,1409,train
D02511,P02511,431,train
D02512,P02512,579,train
D02513,P02513,1410,train
D02514,P02514,1019,train
D02515,P02515,35,train
D02516,P02516,256,train
D02517,P02517,1411,train
D02518,P02518,676,train
D02519,P02519,1412,train
D02520,P02520,419,train
D02521,P02521,748,train
D02522,P02522,1368,train
D02523,P02523,1413,train
D02524,P02524,1414,train
D02525,P02525,1415,train
D02526,P02526,1416,train
D02527,P02527,495,train
D02528,P02528,46,train
D02529,P02529,136,train
D02530,P02530,2,train
D02531,P02531,1360,train
D02532,P02532,40,train
D02533,P02533,1126,train
D02534,P02534,728,train
D02535,P02535,1417,train
D02536,P02536,1418,train
D02537,P02537,1419,train
D02538,P02538,114,train
D02539,P02539,11,train
D02540,P02540,81,train
D02541,P02541,1420,train
D02542,P02542,1421,train
D02543,P02543,1422,train
D02544,P02544,1423,train
D02545,P02545,1424,train
D02546,P02546,1425,train
D02547,P02547,451,train
D02548,P02548,1426,train
D02549,P02549,1427,train
D02550,P02550,1428,train
D02551,P02551,308,train
D02552,P02552,1347,train
D02553,P02553,1429,train
D02554,P02554,1430,train
D02555,P02555,1431,train
D02556,P02556,137,train
D02557,P02557,732,train
D02558,P02558,508,train
D02559,P02559,137,train
D02560,P02560,211,train
D02561,P02561,982,train
D02562,P02562,1432,train
D02563,P02563,276,train
D02564,P02564,1433,train
D02565,P02565,106,train
D02566,P02566,272,train
D02567,P02567,1434,train
D02568,P02568,1435,train
D02569,P02569,728,train
D02570,P02570,106,train
D02571,P02571,628,train
D02572,P02572,466,train
D02573,P02573,1436,train
D02574,P02574,976,train
D02575,P02575,765,train
D02576,P02576,1403,train
D02577,P02577,1437,train
D02578,P02578,81,train
D02579,P02579,329,train
D02580,P02580,1438,train
D02581,P02581,1439,train
D02582,P02582,81,train
D02583,P02583,1316,train
D02584,P02584,1384,train
D02585,P02585,714,train
D02586,P02586,1440,train
D02587,P02587,1110,train
D02588,P02588,42,train
D02589,P02589,40,train
D02590,P02590,1441,train
D02591,P02591,1442,train
D02592,P02592,1443,train
D02593,P02593,61,train
D02594,P02594,676,train
D02595,P02595,1104,train
D02596,P02596,1444,train
D02597,P02597,592,train
D02598,P02598,225,train
D02599,P02599,454,train
D02600,P02600,466,train
D02601,P02601,1445,train
D02602,P02602,748,train
D02603,P02603,1015,train
D02604,P02604,172,train
D02605,P02605,81,train
D02606,P02606,93,train
D02607,P02607,697,train
D02608,P02608,1119,train
D02609,P02609,865,train
D02610,P02610,1446,train
D02611,P02611,1447,train
D02612,P02612,1448,train
D02613,P02613,493,train
D02614,P02614,802,train
D02615,P02615,1449,train
D02616,P02616,1450,train
D02617,P02617,679,train
D02618,P02618,167,train
D02619,P02619,765,train
D02620,P02620,913,train
D02621,P02621,518,train
D02622,P02622,137,train
D02623,P02623,825,train
D02624,P02624,442,train
D02625,P02625,1451,train
D02626,P02626,597,train
D02627,P02627,1452,train
D02628,P02628,1453,train
D02629,P02629,1454,train
D02630,P02630,1455,train
D02631,P02631,1456,train
D02632,P02632,35,train
D02633,P02633,312,train
D02634,P02634,569,train
D02635,P02635,1371,train
D02636,P02636,106,train
D02637,P02637,1457,train
D02638,P02638,35,train
D02639,P02639,658,train
D02640,P02640,1057,train
D02641,P02641,69,train
D02642,P02642,1458,train
D02643,P02643,1066,train
D02644,P02644,1459,train
D02645,P02645,914,train
D02646,P02646,391,train
D02647,P02647,1460,train
D02648,P02648,1461,train
D02649,P02649,204,train
D02650,P02650,59,train
D02651,P02651,324,train
D02652,P02652,1462,train
D02653,P02653,1463,train
D02654,P02654,66,train
D02655,P02655,1464,train
D02656,P02656,272,train
D02657,P02657,5,train
D02658,P02658,1395,train
D02659,P02659,1465,train
D02660,P02660,1466,train
D02661,P02661,608,train
D02662,P02662,1467,train
D02663,P02663,927,train
D02664,P02664,1468,train
D02665,P02665,54,train
D02666,P02666,1104,train
D02667,P02667,1469,train
D02668,P02668,509,train
D02669,P02669,1470,train
D02670,P02670,172,train
D02671,P02671,35,train
D02672,P02672,204,train
D02673,P02673,114,train
D02674,P02674,982,train
D02675,P02675,433,train
D02676,P02676,1471,train
D02677,P02677,1472,train
D02678,P02678,1473,train
D02679,P02679,1474,train
D02680,P02680,42,train
D02681,P02681,1475,train
D02682,P02682,204,train
D02683,P02683,1410,train
D02684,P02684,670,train
D02685,P02685,130,train
D02686,P02686,1476,train
D02687,P02687,1477,train
D02688,P02688,183,train
D02689,P02689,146,train
D02690,P02690,954,train
D02691,P02691,1478,train
D02692,P02692,1352,train
D02693,P02693,639,train
D02694,P02694,1479,train
D02695,P02695,2,train
D02696,P02696,156,train
D02697,P02697,901,train
D02698,P02698,597,train
D02699,P02699,1480,train
D02700,P02700,1481,train
D02701,P02701,508,train
D02702,P02702,183,train
D02703,P02703,437,train
D02704,P02704,261,train
D02705,P02705,1482,train
D02706,P02706,1483,train
D02707,P02707,277,train
D02708,P02708,1484,train
D02709,P02709,2,train
D02710,P02710,1156,train
D02711,P02711,1485,train
D02712,P02712,1015,train
D02713,P02713,1486,train
D02714,P02714,1487,train
D02715,P02715,35,train
D02716,P02716,81,train
D02717,P02717,634,train
D02718,P02718,2,train
D02719,P02719,2,train
D02720,P02720,281,train
D02721,P02721,387,train
D02722,P02722,1488,train
D02723,P02723,1489,train
D02724,P02724,708,train
D02725,P02725,35,train
D02726,P02726,706,train
D02727,P02727,412,train
D02728,P02728,878,train
D02729,P02729,1490,train
D02730,P02730,272,train
D02731,P02731,375,train
D02732,P02732,19,train
D02733,P02733,896,train
D02734,P02734,1491,train
D02735,P02735,1492,train
D02736,P02736,1493,train
D02737,P02737,35,train
D02738,P02738,1494,train
D02739,P02739,1372,train
D02740,P02740,2,train
D02741,P02741,1495,train
D02742,P02742,80,train
D02743,P02743,1496,train
D02744,P02744,1022,train
D02745,P02745,1497,train
D02746,P02746,803,train
D02747,P02747,35,train
D02748,P02748,341,train
D02749,P02749,1210,train
D02750,P02750,1498,train
D02751,P02751,1499,train
D02752,P02752,1500,train
D02753,P02753,1501,train
D02754,P02754,1502,train
D02755,P02755,2,train
D02756,P02756,1503,train
D02757,P02757,272,train
D02758,P02758,424,train
D02759,P02759,1504,train
D02760,P02760,360,train
D02761,P02761,483,train
D02762,P02762,2,train
D02763,P02763,1505,train
D02764,P02764,1506,train
D02765,P02765,252,train
D02766,P02766,2,train
D02767,P02767,1507,train
D02768,P02768,81,train
D02769,P02769,1508,train
D02770,P02770,147,train
D02771,P02771,106,train
D02772,P02772,804,train
D02773,P02773,888,train
D02774,P02774,1004,train
D02775,P02775,35,train
D02776,P02776,700,train
D02777,P02777,204,train
D02778,P02778,679,train
D02779,P02779,624,train
D02780,P02780,464,train
D02781,P02781,1509,train
D02782,P02782,1510,train
D02783,P02783,215,train
D02784,P02784,1511,train
D02785,P02785,165,train
D02786,P02786,511,train
D02787,P02787,1512,train
D02788,P02788,1513,train
D02789,P02789,1514,train
D02790,P02790,1515,train
D02791,P02791,1516,train
D02792,P02792,35,train
D02793,P02793,1517,train
D02794,P02794,1394,train
D02795,P02795,2,train
D02796,P02796,1518,train
D02797,P02797,1519,train
D02798,P02798,342,train
D02799,P02799,544,train
D02800,P02800,1263,train
D02801,P02801,1520,train
D02802,P02802,1247,train
D02803,P02803,35,train
D02804,P02804,1521,train
D02805,P02805,804,train
D02806,P02806,81,train
D02807,P02807,1522,train
D02808,P02808,1523,train
D02809,P02809,1524,train
D02810,P02810,1525,train
D02811,P02811,606,train
D02812,P02812,825,train
D02813,P02813,2,train
D02814,P02814,896,train
D02815,P02815,1526,train
D02816,P02816,1527,train
D02817,P02817,2,train
D02818,P02818,1528,train
D02819,P02819,2,train
D02820,P02820,1529,train
D02821,P02821,1530,train
D02822,P02822,81,train
D02823,P02823,412,train
D02824,P02824,1311,train
D02825,P02825,1531,train
D02826,P02826,1532,train
D02827,P02827,81,train
D02828,P02828,671,train
D02829,P02829,1533,train
D02830,P02830,1534,train
D02831,P02831,1535,train
D02832,P02832,1536,train
D02833,P02833,1537,train
D02834,P02834,81,train
D02835,P02835,1538,train
D02836,P02836,1539,train
D02837,P02837,23,train
D02838,P02838,474,train
D02839,P02839,1540,train
D02840,P02840,1541,train
D02841,P02841,967,train
D02842,P02842,1542,train
D02843,P02843,81,train
D02844,P02844,1543,train
D02845,P02845,1544,train
D02846,P02846,1545,train
D02847,P02847,147,train
D02848,P02848,556,train
D02849,P02849,392,train
D02850,P02850,579,train
D02851,P02851,1546,train
D02852,P02852,1547,train
D02853,P02853,194,train
D02854,P02854,346,train
D02855,P02855,117,train
D02856,P02856,81,train
D02857,P02857,1548,train
D02858,P02858,1549,train
D02859,P02859,81,train
D02860,P02860,1215,train
D02861,P02861,199,train
D02862,P02862,35,train
D02863,P02863,1550,train
D02864,P02864,1551,train
D02865,P02865,624,train
D02866,P02866,1552,train
D02867,P02867,1553,train
D02868,P02868,896,train
D02869,P02869,1554,train
D02870,P02870,1555,train
D02871,P02871,15,train
D02872,P02872,483,train
D02873,P02873,1534,train
D02874,P02874,613,train
D02875,P02875,1556,train
D02876,P02876,860,train
D02877,P02877,1557,train
D02878,P02878,1558,train
D02879,P02879,35,train
D02880,P02880,422,train
D02881,P02881,1559,train
D02882,P02882,1560,train
D02883,P02883,1561,train
D02884,P02884,1562,train
D02885,P02885,402,train
D02886,P02886,1563,train
D02887,P02887,35,train
D02888,P02888,630,train
D02889,P02889,56,train
D02890,P02890,748,train
D02891,P02891,1165,train
D02892,P02892,1564,train
D02893,P02893,354,train
D02894,P02894,129,train
D02895,P02895,439,train
D02896,P02896,299,train
D02897,P02897,822,train
D02898,P02898,1565,train
D02899,P02899,1566,train
D02900,P02900,163,train
D02901,P02901,1165,train
D02902,P02902,1567,train
D02903,P02903,113,train
D02904,P02904,81,train
D02905,P02905,1568,train
D02906,P02906,390,train
D02907,P02907,1569,train
D02908,P02908,1570,train
D02909,P02909,419,train
D02910,P02910,851,train
D02911,P02911,1479,train
D02912,P02912,1166,train
D02913,P02913,683,train
D02914,P02914,825,train
D02915,P02915,441,train
D02916,P02916,1571,train
D02917,P02917,1572,train
D02918,P02918,35,train
D02919,P02919,1573,train
D02920,P02920,878,train
D02921,P02921,1382,train
D02922,P02922,1168,train
D02923,P02923,93,train
D02924,P02924,496,train
D02925,P02925,35,train
D02926,P02926,700,train
D02927,P02927,1574,train
D02928,P02928,1575,train
D02929,P02929,1576,train
D02930,P02930,1577,train
D02931,P02931,1578,train
D02932,P02932,1579,train
D02933,P02933,742,train
D02934,P02934,748,train
D02935,P02935,81,train
D02936,P02936,107,train
D02937,P02937,1580,train
D02938,P02938,508,train
D02939,P02939,1581,train
D02940,P02940,1582,train
D02941,P02941,1233,train
D02942,P02942,1583,train
D02943,P02943,1584,train
D02944,P02944,714,train
D02945,P02945,1577,train
D02946,P02946,35,train
D02947,P02947,1585,train
D02948,P02948,1586,train
D02949,P02949,412,train
D02950,P02950,1587,train
D02951,P02951,330,train
D02952,P02952,894,train
D02953,P02953,684,train
D02954,P02954,1588,train
D02955,P02955,1589,train
D02956,P02956,1590,train
D02957,P02957,354,train
D02958,P02958,1591,train
D02959,P02959,1504,train
D02960,P02960,1592,train
D02961,P02961,402,train
D02962,P02962,931,train
D02963,P02963,579,train
D02964,P02964,1593,train
D02965,P02965,1594,train
D02966,P02966,546,train
D02967,P02967,748,train
D02968,P02968,1595,train
D02969,P02969,1367,train
D02970,P02970,639,train
D02971,P02971,137,train
D02972,P02972,1151,train
D02973,P02973,1596,train
D02974,P02974,1368,train
D02975,P02975,1392,train
D02976,P02976,317,train
D02977,P02977,1597,train
D02978,P02978,385,train
D02979,P02979,1598,train
D02980,P02980,1599,train
D02981,P02981,673,train
D02982,P02982,1600,train
D02983,P02983,349,train
D02984,P02984,1493,train
D02985,P02985,1444,train
D02986,P02986,466,train
D02987,P02987,827,train
D02988,P02988,14,train
D02989,P02989,1601,train
D02990,P02990,983,train
D02991,P02991,1602,train
D02992,P02992,80,train
D02993,P02993,35,train
D02994,P02994,1603,train
D02995,P02995,1604,train
D02996,P02996,1605,train
D02997,P02997,77,train
D02998,P02998,1606,train
D02999,P02999,1607,train
D03000,P03000,888,train
D03001,P03001,81,train
D03002,P03002,1137,train
D03003,P03003,1415,train
D03004,P03004,47,train
D03005,P03005,107,train
D03006,P03006,129,train
D03007,P03007,1608,train
D03008,P03008,1609,train
D03009,P03009,1062,train
D03010,P03010,1610,train
D03011,P03011,1611,train
D03012,P03012,1612,train
D03013,P03013,1613,train
D03014,P03014,1614,train
D03015,P03015,1517,train
D03016,P03016,1113,train
D03017,P03017,1615,train
D03018,P03018,1616,train
D03019,P03019,137,train
D03020,P03020,1617,train
D03021,P03021,468,train
D03022,P03022,136,train
D03023,P03023,637,train
D03024,P03024,1618,train
D03025,P03025,272,train
D03026,P03026,586,train
D03027,P03027,1619,train
D03028,P03028,80,train
D03029,P03029,1620,train
D03030,P03030,2,train
D03031,P03031,281,train
D03032,P03032,1345,train
D03033,P03033,1621,train
D03034,P03034,1622,train
D03035,P03035,178,train
D03036,P03036,963,train
D03037,P03037,1623,train
D03038,P03038,311,train
D03039,P03039,1624,train
D03040,P03040,81,train
D03041,P03041,1625,train
D03042,P03042,1626,train
D03043,P03043,1627,train
D03044,P03044,1628,train
D03045,P03045,875,train
D03046,P03046,1345,train
D03047,P03047,1629,train
D03048,P03048,1592,train
D03049,P03049,1479,train
D03050,P03050,502,train
D03051,P03051,1630,train
D03052,P03052,1631,train
D03053,P03053,1289,train
D03054,P03054,745,train
D03055,P03055,680,train
D03056,P03056,2,train
D03057,P03057,897,train
D03058,P03058,508,train
D03059,P03059,1632,train
D03060,P03060,556,train
D03061,P03061,1633,train
D03062,P03062,954,train
D03063,P03063,1271,train
D03064,P03064,1634,train
D03065,P03065,390,train
D03066,P03066,107,train
D03067,P03067,728,train
D03068,P03068,1635,train
D03069,P03069,1636,train
D03070,P03070,628,train
D03071,P03071,37,train
D03072,P03072,1443,train
D03073,P03073,35,train
D03074,P03074,193,train
D03075,P03075,11,train
D03076,P03076,1223,train
D03077,P03077,1637,train
D03078,P03078,1638,train
D03079,P03079,1639,train
D03080,P03080,215,train
D03081,P03081,8,train
D03082,P03082,61,train
D03083,P03083,1640,train
D03084,P03084,15,train
D03085,P03085,1641,train
D03086,P03086,1642,train
D03087,P03087,1072,train
D03088,P03088,1643,train
D03089,P03089,73,train
D03090,P03090,80,train
D03091,P03091,35,train
D03092,P03092,963,train
D03093,P03093,2,train
D03094,P03094,495,train
D03095,P03095,1301,train
D03096,P03096,1151,train
D03097,P03097,1644,train
D03098,P03098,557,train
D03099,P03099,81,train
D03100,P03100,1645,train
D03101,P03101,793,train
D03102,P03102,1646,train
D03103,P03103,81,train
D03104,P03104,1647,train
D03105,P03105,2,train
D03106,P03106,1648,train
D03107,P03107,1649,train
D03108,P03108,91,train
D03109,P03109,1650,train
D03110,P03110,1135,train
D03111,P03111,1651,train
D03112,P03112,338,train
D03113,P03113,35,train
D03114,P03114,1652,train
D03115,P03115,1415,train
D03116,P03116,127,train
D03117,P03117,2,train
D03118,P03118,432,train
D03119,P03119,19,train
D03120,P03120,66,train
D03121,P03121,340,train
D03122,P03122,1653,train
D03123,P03123,330,train
D03124,P03124,1654,train
D03125,P03125,1276,train
D03126,P03126,1642,train
D03127,P03127,1655,train
D03128,P03128,286,train
D03129,P03129,2,train
D03130,P03130,307,train
D03131,P03131,114,train
D03132,P03132,307,train
D03133,P03133,130,train
D03134,P03134,1656,train
D03135,P03135,172,train
D03136,P03136,1657,train
D03137,P03137,81,train
D03138,P03138,379,train
D03139,P03139,35,train
D03140,P03140,1390,train
D03141,P03141,55,train
D03142,P03142,597,train
D03143,P03143,1658,train
D03144,P03144,955,train
D03145,P03145,1659,train
D03146,P03146,1660,train
D03147,P03147,809,train
D03148,P03148,264,train
D03149,P03149,1238,train
D03150,P03150,1661,train
D03151,P03151,1662,train
D03152,P03152,1663,train
D03153,P03153,1664,train
D03154,P03154,442,train
D03155,P03155,2,train
D03156,P03156,129,train
D03157,P03157,423,train
D03158,P03158,526,train
D03159,P03159,792,train
D03160,P03160,2,train
D03161,P03161,1665,train
D03162,P03162,392,train
D03163,P03163,32,train
D03164,P03164,7,train
D03165,P03165,172,train
D03166,P03166,453,train
D03167,P03167,46,train
D03168,P03168,1156,train
D03169,P03169,655,train
D03170,P03170,2,train
D03171,P03171,1666,train
D03172,P03172,137,train
D03173,P03173,81,train
D03174,P03174,670,train
D03175,P03175,679,train
D03176,P03176,1266,train
D03177,P03177,1637,train
D03178,P03178,969,train
D03179,P03179,1667,train
D03180,P03180,1371,train
D03181,P03181,225,train
D03182,P03182,1668,train
D03183,P03183,2,train
D03184,P03184,231,train
D03185,P03185,406,train
D03186,P03186,1669,train
D03187,P03187,1670,train
D03188,P03188,1671,train
D03189,P03189,586,train
D03190,P03190,1672,train
D03191,P03191,1673,train
D03192,P03192,1674,train
D03193,P03193,261,train
D03194,P03194,1536,train
D03195,P03195,1174,train
D03196,P03196,37,train
D03197,P03197,1675,train
D03198,P03198,1595,train
D03199,P03199,106,train
D03200,P03200,137,train
D03201,P03201,1072,train
D03202,P03202,1676,train
D03203,P03203,515,train
D03204,P03204,19,train
D03205,P03205,689,train
D03206,P03206,1677,train
D03207,P03207,1459,train
D03208,P03208,204,train
D03209,P03209,1678,train
D03210,P03210,1679,train
D03211,P03211,2,train
D03212,P03212,1680,train
D03213,P03213,746,train
D03214,P03214,827,train
D03215,P03215,710,train
D03216,P03216,1313,train
D03217,P03217,35,train
D03218,P03218,1681,train
D03219,P03219,825,train
D03220,P03220,626,train
D03221,P03221,1682,train
D03222,P03222,591,train
D03223,P03223,982,train
D03224,P03224,1683,train
D03225,P03225,1320,train
D03226,P03226,1029,train
D03227,P03227,1684,train
D03228,P03228,1685,train
D03229,P03229,1686,train
D03230,P03230,1687,train
D03231,P03231,276,train
D03232,P03232,625,train
D03233,P03233,330,train
D03234,P03234,2,train
D03235,P03235,1688,train
D03236,P03236,1104,train
D03237,P03237,81,train
D03238,P03238,261,train
D03239,P03239,1570,train
D03240,P03240,1183,train
D03241,P03241,81,train
D03242,P03242,1689,train
D03243,P03243,237,train
D03244,P03244,1168,train
D03245,P03245,1687,train
D03246,P03246,1690,train
D03247,P03247,1691,train
D03248,P03248,1692,train
D03249,P03249,637,train
D03250,P03250,106,train
D03251,P03251,2,train
D03252,P03252,1693,train
D03253,P03253,1694,train
D03254,P03254,1269,train
D03255,P03255,556,train
D03256,P03256,538,train
D03257,P03257,1695,train
D03258,P03258,1696,train
D03259,P03259,1697,train
D03260,P03260,767,train
D03261,P03261,1698,train
D03262,P03262,1699,train
D03263,P03263,35,train
D03264,P03264,1700,train
D03265,P03265,1558,train
D03266,P03266,172,train
D03267,P03267,358,train
D03268,P03268,499,train
D03269,P03269,1701,train
D03270,P03270,1702,train
D03271,P03271,1703,train
D03272,P03272,696,train
D03273,P03273,261,train
D03274,P03274,130,train
D03275,P03275,555,train
D03276,P03276,509,train
D03277,P03277,1704,train
D03278,P03278,448,train
D03279,P03279,218,train
D03280,P03280,1007,train
D03281,P03281,428,train
D03282,P03282,989,train
D03283,P03283,1705,train
D03284,P03284,330,train
D03285,P03285,81,train
D03286,P03286,658,train
D03287,P03287,1706,train
D03288,P03288,1707,train
D03289,P03289,1708,train
D03290,P03290,778,train
D03291,P03291,81,train
D03292,P03292,1590,train
D03293,P03293,644,train
D03294,P03294,1709,train
D03295,P03295,802,train
D03296,P03296,282,train
D03297,P03297,1710,train
D03298,P03298,1545,train
D03299,P03299,2,train
D03300,P03300,1711,train
D03301,P03301,474,train
D03302,P03302,347,train
D03303,P03303,130,train
D03304,P03304,2,train
D03305,P03305,1712,train
D03306,P03306,138,train
D03307,P03307,1477,train
D03308,P03308,552,train
D03309,P03309,19,train
D03310,P03310,890,train
D03311,P03311,1713,train
D03312,P03312,878,train
D03313,P03313,35,train
D03314,P03314,172,train
D03315,P03315,954,train
D03316,P03316,765,train
D03317,P03317,148,train
D03318,P03318,297,train
D03319,P03319,1248,train
D03320,P03320,107,train
D03321,P03321,1714,train
D03322,P03322,1715,train
D03323,P03323,1716,train
D03324,P03324,1270,train
D03325,P03325,805,train
D03326,P03326,35,train
D03327,P03327,1717,train
D03328,P03328,1718,train
D03329,P03329,1672,train
D03330,P03330,1719,train
D03331,P03331,1720,train
D03332,P03332,1721,train
D03333,P03333,93,train
D03334,P03334,1722,train
D03335,P03335,2,train
D03336,P03336,1019,train
D03337,P03337,1723,train
D03338,P03338,696,train
D03339,P03339,303,train
D03340,P03340,1724,train
D03341,P03341,1403,train
D03342,P03342,1725,train
D03343,P03343,1460,train
D03344,P03344,1726,train
D03345,P03345,258,train
D03346,P03346,650,train
D03347,P03347,463,train
D03348,P03348,98,train
D03349,P03349,1161,train
D03350,P03350,1483,train
D03351,P03351,518,train
D03352,P03352,524,train
D03353,P03353,201,train
D03354,P03354,19,train
D03355,P03355,81,train
D03356,P03356,1135,train
D03357,P03357,1727,train
D03358,P03358,728,train
D03359,P03359,35,train
D03360,P03360,451,train
D03361,P03361,81,train
D03362,P03362,1728,train
D03363,P03363,1304,train
D03364,P03364,301,train
D03365,P03365,1729,train
D03366,P03366,1730,train
D03367,P03367,648,train
D03368,P03368,1731,train
D03369,P03369,1732,train
D03370,P03370,93,train
D03371,P03371,1733,train
D03372,P03372,1734,train
D03373,P03373,1477,train
D03374,P03374,225,train
D03375,P03375,106,train
D03376,P03376,1735,train
D03377,P03377,1736,train
D03378,P03378,1737,train
D03379,P03379,339,train
D03380,P03380,669,train
D03381,P03381,380,train
D03382,P03382,93,train
D03383,P03383,1738,train
D03384,P03384,529,train
D03385,P03385,495,train
D03386,P03386,1677,train
D03387,P03387,1441,train
D03388,P03388,35,train
D03389,P03389,1739,train
D03390,P03390,81,train
D03391,P03391,1740,train
D03392,P03392,196,train
D03393,P03393,172,train
D03394,P03394,1741,train
D03395,P03395,329,train
D03396,P03396,1742,train
D03397,P03397,337,train
D03398,P03398,508,train
D03399,P03399,1743,train
D03400,P03400,797,train
D03401,P03401,1263,train
D03402,P03402,1744,train
D03403,P03403,1745,train
D03404,P03404,81,train
D03405,P03405,930,train
D03406,P03406,606,train
D03407,P03407,1746,train
D03408,P03408,914,train
D03409,P03409,93,train
D03410,P03410,1747,train
D03411,P03411,1168,train
D03412,P03412,1298,train
D03413,P03413,1253,train
D03414,P03414,621,train
D03415,P03415,2,train
D03416,P03416,1199,train
D03417,P03417,1748,train
