drug_id,protein_id,interaction,split
D00145,P00953,1,train
D00936,P00349,0,train
D00042,P00541,1,train
D01051,P00015,1,train
D00311,P00954,0,train
D01052,P00279,0,train
D01053,P00222,0,train
D01054,P00955,0,train
D00412,P00753,0,train
D00982,P00042,1,train
D00114,P00956,1,train
D01055,P00042,1,train
D01056,P00215,0,train
D00728,P00042,1,train
D01057,P00282,0,train
D00830,P00193,0,train
D00431,P00957,0,train
D01058,P00958,1,train
D01059,P00959,0,train
D01060,P00960,0,train
D01061,P00026,1,train
D01062,P00961,0,train
D00284,P00777,1,train
D00035,P00213,1,train
D00117,P00233,0,train
D00172,P00962,1,train
D00035,P00002,1,train
D00081,P00204,1,train
D00093,P00275,1,train
D00604,P00416,0,train
D00748,P00058,1,train
D00531,P00963,0,train
D00035,P00294,1,train
D01063,P00042,1,train
D01064,P00964,0,train
D01065,P00038,1,train
D01066,P00010,1,train
D00747,P00006,0,train
D00019,P00965,0,train
D01067,P00966,0,train
D00204,P00223,1,train
D00081,P00967,1,train
D01068,P00141,0,train
D00447,P00039,1,train
D00107,P00042,1,train
D00264,P00968,0,train
D00952,P00220,1,train
D00673,P00027,0,train
D01069,P00010,1,train
D01070,P00601,0,train
D00722,P00969,0,train
D00042,P00042,1,train
D00099,P00163,0,train
D00442,P00042,1,train
D01071,P00275,1,train
D00889,P00970,0,train
D00356,P00971,0,train
D01072,P00972,0,train
D01073,P00015,1,train
D00498,P00389,1,train
D00035,P00216,1,train
D00062,P00392,0,train
D01074,P00457,1,train
D01075,P00973,0,train
D00002,P00974,1,train
D00127,P00894,0,train
D00985,P00975,0,train
D01076,P00976,1,train
D00027,P00977,0,train
D01077,P00290,0,train
D00606,P00015,1,train
D00621,P00978,0,train
D01078,P00142,0,train
D00398,P00979,0,train
D01079,P00166,0,train
D00297,P00345,0,train
D00106,P00629,1,train
D00569,P00688,1,train
D01080,P00508,0,train
D01000,P00732,1,train
D00681,P00015,1,train
D01081,P00980,0,train
D00599,P00981,1,train
D01082,P00042,1,train
D00754,P00098,1,train
D00851,P00594,0,train
D00117,P00159,0,train
D00093,P00982,1,train
D00722,P00983,0,train
D00658,P00042,1,train
D00129,P00984,1,train
D01083,P00416,0,train
D01051,P00015,1,train
D01084,P00809,0,train
D00646,P00015,1,train
D00354,P00725,0,train
D00483,P00985,0,train
D01085,P00986,0,train
D00358,P00279,0,train
D01086,P00987,0,train
D00712,P00988,0,train
D01087,P00673,0,train
D01088,P00128,1,train
D00023,P00211,0,train
D01089,P00565,1,train
D01090,P00844,0,train
D00107,P00989,1,train
D01091,P00778,1,train
D01092,P00783,0,train
D00002,P00990,1,train
D00289,P00991,0,train
D01093,P00992,0,train
D00138,P00015,1,train
D00002,P00496,1,train
D00231,P00993,0,train
D01094,P00026,1,train
D01095,P00202,1,train
D00621,P00994,0,train
D01096,P00995,0,train
D01097,P00533,0,train
D01098,P00996,0,train
D00035,P00864,1,train
D00555,P00245,0,train
D00720,P00026,1,train
D01099,P00997,1,train
D01100,P00269,0,train
D00688,P00998,0,train
D00556,P00084,0,train
D01101,P00821,1,train
D00599,P00248,1,train
D01102,P00015,1,train
D01103,P00867,1,train
D00557,P00015,1,train
D00136,P00839,0,train
D00529,P00042,1,train
D01066,P00737,1,train
D00277,P00999,0,train
D00718,P01000,0,train
D00005,P01001,0,train
D01104,P00809,0,train
D00081,P01002,1,train
D01105,P01003,0,train
D01106,P00051,1,train
D00276,P00010,1,train
D00196,P01004,0,train
D00145,P01005,1,train
D00558,P00015,1,train
D00081,P01006,1,train
D01107,P01007,0,train
D00042,P00390,1,train
D00035,P01008,1,train
D01108,P00115,0,train
D00166,P00586,0,train
D00890,P00042,1,train
D00579,P00221,1,train
D01109,P00251,0,train
D01110,P00511,0,train
D01111,P00294,1,train
D01112,P00105,0,train
D01113,P01009,0,train
D00081,P01010,1,train
D00019,P01011,0,train
D00002,P01012,1,train
D00081,P01013,1,train
D00244,P01014,0,train
D01114,P00831,0,train
D00197,P00978,0,train
D01115,P00608,0,train
D00629,P00015,1,train
D01116,P01015,1,train
D01117,P00998,0,train
D00073,P00674,1,train
D01118,P00042,1,train
D00145,P01016,1,train
D00044,P01017,0,train
D01119,P01018,0,train
D01120,P00430,0,train
D01121,P01019,1,train
D00728,P01020,1,train
D01122,P00306,0,train
D00002,P00732,1,train
D00365,P00495,0,train
D00081,P00125,1,train
D00579,P00042,1,train
D01123,P00419,0,train
D00100,P01021,1,train
D01124,P01022,0,train
D00035,P01023,1,train
D01125,P00324,1,train
D00424,P01024,0,train
D01126,P01025,0,train
D00465,P01026,0,train
D00394,P00202,1,train
D00080,P01027,1,train
D01127,P00015,1,train
D01128,P01028,0,train
D00624,P01029,0,train
D01129,P01003,0,train
D01130,P01030,0,train
D01131,P00763,0,train
D00743,P01031,1,train
D01132,P01032,0,train
D01133,P00015,1,train
D01097,P00255,0,train
D01134,P01033,0,train
D00275,P00668,0,train
D01135,P01034,0,train
D01136,P01004,0,train
D01022,P01035,0,train
D01137,P01036,0,train
D00748,P00260,1,train
D00337,P01037,0,train
D00301,P01038,0,train
D01138,P00026,1,train
D01139,P01039,0,train
D00172,P00559,1,train
D01140,P00103,0,train
D01141,P00170,1,train
D01142,P01040,0,train
D01143,P00026,1,train
D00295,P00026,1,train
D00002,P01041,1,train
D00363,P01042,0,train
D00277,P01043,0,train
D00895,P00779,0,train
D01144,P00220,1,train
D00002,P00843,1,train
D00081,P00664,1,train
D01145,P01044,0,train
D01146,P00743,0,train
D00002,P01045,1,train
D01147,P00283,1,train
D00035,P01046,1,train
D01148,P01047,0,train
D01149,P01048,0,train
D00983,P00668,0,train
D01150,P01049,0,train
D00005,P00770,0,train
D01151,P01050,0,train
D00244,P01051,0,train
D01152,P00019,0,train
D00002,P00028,1,train
D00839,P00015,1,train
D00035,P00277,1,train
D01153,P01052,0,train
D01154,P01053,1,train
D01155,P00759,0,train
D00851,P00290,0,train
D01156,P00959,0,train
D01157,P01054,0,train
D01158,P00164,0,train
D00750,P00443,0,train
D01159,P01055,0,train
D00987,P00026,1,train
D01160,P01056,0,train
D00127,P01057,0,train
D01161,P00025,0,train
D01162,P00469,0,train
D01163,P00316,0,train
D01164,P00627,0,train
D01165,P01058,0,train
D00773,P01059,0,train
D01166,P00815,1,train
D00556,P00858,0,train
D00634,P01060,0,train
D01167,P01061,0,train
D00035,P00123,1,train
D00199,P00266,1,train
D00081,P01062,1,train
D01168,P01063,0,train
D01169,P00015,1,train
D01170,P00015,1,train
D00218,P00015,1,train
D01171,P00128,1,train
D00276,P01064,1,train
D00098,P00672,0,train
D01172,P01065,0,train
D01173,P00889,1,train
D01174,P00052,0,train
D00114,P01066,1,train
D00820,P00000,0,train
D01175,P00406,0,train
D01176,P00033,0,train
D01117,P01067,0,train
D00400,P01049,0,train
D00107,P00042,1,train
D00547,P00851,0,train
D01177,P00026,1,train
D00412,P01068,0,train
D00002,P00090,1,train
D01178,P01069,0,train
D01179,P00282,1,train
D01180,P00196,1,train
D01181,P00064,1,train
D00409,P00894,0,train
D01048,P00953,1,train
D00508,P00478,0,train
D00002,P01070,1,train
D00019,P00874,0,train
D01182,P00511,0,train
D00290,P00585,0,train
D01183,P00025,0,train
D00628,P01071,0,train
D01184,P01072,1,train
D00002,P01073,1,train
D00035,P01074,1,train
D01185,P00015,1,train
D00031,P01075,0,train
D00515,P00941,1,train
D00081,P01002,1,train
D00106,P00156,1,train
D01014,P01076,0,train
D01186,P00303,0,train
D01187,P01077,0,train
D00804,P00314,0,train
D00802,P01078,0,train
D01188,P00349,0,train
D00035,P01079,1,train
D01189,P01080,0,train
D00093,P00042,1,train
D00081,P01081,1,train
D01001,P01082,0,train
D00379,P00029,0,train
D00477,P01083,0,train
D00875,P01084,1,train
D00792,P01085,0,train
D01190,P01086,0,train
D00421,P01087,1,train
D00002,P01088,1,train
D00590,P01089,0,train
D00442,P00602,1,train
D01191,P01065,0,train
D00424,P00060,0,train
D00035,P00778,1,train
D00198,P00992,0,train
D01192,P01090,0,train
D00109,P00602,1,train
D01193,P01036,0,train
D00821,P01091,0,train
D00387,P01092,0,train
D00075,P00015,1,train
D01194,P01093,0,train
D00081,P00260,1,train
D01195,P00015,1,train
D00797,P00026,1,train
D00002,P00872,1,train
D01196,P01094,0,train
D00035,P01095,1,train
D00515,P00791,1,train
D00080,P01096,1,train
D00171,P00275,1,train
D01197,P00654,0,train
D00107,P00275,1,train
D00385,P00647,1,train
D00720,P00026,1,train
D00447,P00042,1,train
D01198,P00789,0,train
D00081,P01097,1,train
D00109,P00042,1,train
D01003,P00002,1,train
D00659,P01098,0,train
D01199,P00042,1,train
D01139,P01099,0,train
D01200,P00634,0,train
D00081,P01100,1,train
D00787,P00026,1,train
D01201,P00042,1,train
D01200,P00518,0,train
D01187,P01101,0,train
D00718,P01102,0,train
D00952,P01103,1,train
D00002,P00953,1,train
D01202,P00015,1,train
D01192,P00585,0,train
D00035,P01104,1,train
D01203,P00098,1,train
D01204,P01105,0,train
D01205,P00943,0,train
D01206,P00347,1,train
D01207,P00192,0,train
D01208,P01106,0,train
D00258,P01107,0,train
D00493,P00753,0,train
D00081,P00042,1,train
D00002,P01108,1,train
D01209,P00454,1,train
D00035,P00941,1,train
D01210,P00596,0,train
D00059,P00952,1,train
D01211,P01109,0,train
D01066,P00039,1,train
D00093,P00371,1,train
D00002,P00307,1,train
D00382,P00015,1,train
D00369,P00643,0,train
D01212,P01110,0,train
D00081,P00312,1,train
D00073,P00015,1,train
D00032,P00727,0,train
D01213,P01111,0,train
D01214,P00451,0,train
D00002,P01060,1,train
D01215,P01112,0,train
D01216,P00275,1,train
D00069,P01020,1,train
D01217,P00577,1,train
D01218,P00026,1,train
D00114,P00380,1,train
D00382,P00015,1,train
D00035,P01113,1,train
D01219,P00736,0,train
D00530,P00186,0,train
D01220,P01114,0,train
D01221,P01115,0,train
D00424,P01116,0,train
D00251,P00431,0,train
D00728,P00560,1,train
D01222,P00306,1,train
D00299,P00365,1,train
D00132,P00251,0,train
D01223,P00015,1,train
D00035,P01117,1,train
D00180,P00015,1,train
D01224,P01052,0,train
D01129,P01118,0,train
D01225,P00737,1,train
D00321,P00262,0,train
D00081,P01119,1,train
D00081,P01120,1,train
D01226,P00604,1,train
D00676,P01121,1,train
D01227,P01122,1,train
D00324,P01123,1,train
D00471,P00227,1,train
D01228,P01124,0,train
D00624,P01125,0,train
D01229,P00052,1,train
D01230,P01126,0,train
D01231,P00441,0,train
D00035,P00747,1,train
D01232,P00856,0,train
D00938,P01127,0,train
D01233,P01128,0,train
D01234,P01129,1,train
D00002,P01130,1,train
D01235,P00086,1,train
D01210,P00963,0,train
D00081,P00130,1,train
D00657,P00129,1,train
D01236,P00359,0,train
D01237,P01131,0,train
D00348,P00245,0,train
D00035,P00365,1,train
D00145,P01132,1,train
D00081,P01133,1,train
D00856,P00933,0,train
D00409,P01134,0,train
D01238,P00418,0,train
D01239,P00815,1,train
D01240,P01135,0,train
D00375,P00135,0,train
D00319,P00279,1,train
D01241,P01136,0,train
D00508,P01137,0,train
D00480,P00019,0,train
D00636,P00555,0,train
D00324,P01138,1,train
D01242,P00587,0,train
D00508,P01139,0,train
D00860,P00411,0,train
D00415,P01140,0,train
D00035,P00976,1,train
D01243,P00365,1,train
D01244,P01141,1,train
D01245,P00500,0,train
D00489,P00604,0,train
D01223,P00015,1,train
D01246,P01142,0,train
D00002,P01143,1,train
D00385,P00015,1,train
D00081,P01144,1,train
D01247,P00967,1,train
D01248,P00333,1,train
D01249,P00815,1,train
D01250,P00801,1,train
D00735,P00098,1,train
D01251,P00092,1,train
D01252,P00038,1,train
D00742,P00628,0,train
D01253,P01145,0,train
D00845,P00042,1,train
D01218,P00688,1,train
D00982,P00042,1,train
D00827,P00321,0,train
D01254,P01146,0,train
D01255,P00054,1,train
D00748,P00889,1,train
D00856,P00517,0,train
D00035,P01147,1,train
D01256,P01148,0,train
D01257,P01149,0,train
D01258,P00177,0,train
D01259,P00778,0,train
D00705,P01150,0,train
D01260,P00227,1,train
D00242,P00042,1,train
D00019,P01151,0,train
D00302,P00854,0,train
D01261,P00312,1,train
D00035,P01152,1,train
D00696,P01153,0,train
D00144,P00391,0,train
D01262,P01154,0,train
D00649,P01155,0,train
D00825,P00042,1,train
D00002,P00039,1,train
D00274,P00801,1,train
D00081,P01156,1,train
D01263,P00247,0,train
D01264,P00308,0,train
D00032,P00966,0,train
D00035,P00034,1,train
D01265,P00556,1,train
D00186,P01157,0,train
D01073,P00015,1,train
D00595,P01158,1,train
D01266,P00042,1,train
D01267,P00042,1,train
D01268,P00687,1,train
D00239,P01159,0,train
D00778,P01160,0,train
D00002,P01161,1,train
D00025,P01162,1,train
D01269,P00247,0,train
D01270,P00266,1,train
D00289,P00354,0,train
D00809,P00828,0,train
D01271,P01163,0,train
D00172,P00223,1,train
D00628,P00212,0,train
D01272,P00268,1,train
D01273,P00042,1,train
D00878,P00368,0,train
D01274,P00429,0,train
D01275,P00010,1,train
D01276,P00632,0,train
D00035,P01164,1,train
D00111,P01165,0,train
D01277,P00179,1,train
D00035,P00496,1,train
D01278,P00545,0,train
D00035,P01166,1,train
D01279,P00168,0,train
D00035,P01167,1,train
D00463,P00984,1,train
D00586,P00985,0,train
D00035,P01168,1,train
D01280,P01169,0,train
D01281,P00042,1,train
D01280,P00045,0,train
D00679,P00275,1,train
D00498,P00362,1,train
D00274,P00098,1,train
D00002,P01170,1,train
D01282,P00114,0,train
D01283,P00718,0,train
D01284,P00015,1,train
D01285,P01046,1,train
D00002,P01034,1,train
D00091,P01171,0,train
D00035,P00088,1,train
D01286,P01172,0,train
D00137,P01173,1,train
D01287,P01000,0,train
D01288,P00210,0,train
D01289,P00200,0,train
D01290,P01174,0,train
D01291,P00515,1,train
D01292,P01175,0,train
D01293,P01176,0,train
D00081,P01177,1,train
D00556,P01178,0,train
D00054,P01179,0,train
D01294,P00010,1,train
D01245,P01180,0,train
D00272,P00957,0,train
D01295,P00015,1,train
D01183,P01181,0,train
D00702,P00899,0,train
D01296,P00192,0,train
D00176,P01182,1,train
D00515,P00667,1,train
D01297,P00293,0,train
D01298,P00015,1,train
D01299,P00370,0,train
D01248,P00422,1,train
D01300,P00239,1,train
D00002,P00275,1,train
D00035,P00741,1,train
D00945,P00366,0,train
D01163,P00584,0,train
D00117,P01068,0,train
D01301,P00015,1,train
D00700,P00934,1,train
D00945,P01183,0,train
D00002,P01184,1,train
D00947,P01185,0,train
D00156,P01186,0,train
D00405,P00015,1,train
D01302,P00098,1,train
D00382,P00015,1,train
D01303,P00572,0,train
D00851,P00504,0,train
D01210,P00479,0,train
D00502,P00899,0,train
D00324,P01187,1,train
D01304,P00275,1,train
D01305,P01188,0,train
D01306,P00202,1,train
D00702,P01189,0,train
D00746,P01190,0,train
D00035,P00064,1,train
D01307,P00015,1,train
D00171,P01191,1,train
D01308,P00312,1,train
D00627,P01192,0,train
D01309,P00195,0,train
D01310,P00293,0,train
D01311,P00093,0,train
D01312,P00413,0,train
D01313,P00828,0,train
D00732,P00326,0,train
D01314,P00038,1,train
D01315,P00647,1,train
D01316,P00015,1,train
D00002,P00026,1,train
D01317,P01193,0,train
D01318,P00963,1,train
D01319,P00460,0,train
D01320,P00103,0,train
D01066,P01194,1,train
D01321,P00456,1,train
D01322,P01195,0,train
D00405,P00015,1,train
D01323,P01196,0,train
D00412,P01197,0,train
D01324,P01198,0,train
D01325,P01199,0,train
D01326,P01043,1,train
D01327,P00047,0,train
D00878,P00597,0,train
D00035,P01132,1,train
D00035,P01072,1,train
D01328,P01200,0,train
D00042,P00059,1,train
D01029,P01200,0,train
D00081,P00658,1,train
D00493,P00410,0,train
D01329,P01201,0,train
D00062,P00324,0,train
D00165,P00026,1,train
D00035,P00311,1,train
D01330,P01095,0,train
D01331,P00510,0,train
D01332,P00372,0,train
D00081,P00922,1,train
D01333,P00239,1,train
D00648,P00481,1,train
D01334,P01202,0,train
D00694,P01203,1,train
D00002,P00658,1,train
D00276,P01204,1,train
D00035,P01166,1,train
D00875,P00275,1,train
D01335,P01107,0,train
D00081,P00692,1,train
D00448,P00010,1,train
D01336,P01205,0,train
D00394,P00067,1,train
D00094,P00220,0,train
D00748,P00260,1,train
D01337,P01097,1,train
D01338,P01055,0,train
D01339,P00042,1,train
D01340,P01151,0,train
D01341,P00041,0,train
D01342,P00275,1,train
D00728,P01206,1,train
D00109,P00042,1,train
D00197,P00095,0,train
D01343,P01207,0,train
D00471,P01208,1,train
D01344,P01209,0,train
D01345,P00098,1,train
D00447,P00810,1,train
D01346,P00160,0,train
D00002,P01210,1,train
D01347,P00687,1,train
D00442,P00042,1,train
D00002,P00025,1,train
D01348,P01211,0,train
D01349,P00247,0,train
D00342,P00672,0,train
D00085,P01039,0,train
D00136,P01212,0,train
D00054,P01213,0,train
D00884,P01214,0,train
D00825,P00042,1,train
D00368,P00932,0,train
D00180,P00015,1,train
D01350,P01215,0,train
D00080,P01216,1,train
D01089,P00015,1,train
D00035,P00414,1,train
D00035,P01217,1,train
D01351,P00016,1,train
D00081,P01002,1,train
D01352,P01218,0,train
D00068,P00485,1,train
D01353,P00620,0,train
D00093,P01219,1,train
D00238,P00658,1,train
D00927,P00015,1,train
D01059,P01220,0,train
D01029,P00899,0,train
D01354,P00069,1,train
D01355,P00052,1,train
D00462,P00910,1,train
D00474,P00057,0,train
D00042,P00042,1,train
D00002,P01221,1,train
D01356,P00343,0,train
D01357,P01149,0,train
D00640,P00542,1,train
D01358,P00240,1,train
D01359,P00727,0,train
D01360,P01222,0,train
D00042,P01223,1,train
D00272,P00195,0,train
D00078,P00023,1,train
D00493,P01224,0,train
D00780,P01225,0,train
D01361,P00344,0,train
D01167,P00596,0,train
D00370,P00410,0,train
D01362,P01226,0,train
D00035,P00778,1,train
D01363,P00266,1,train
D01364,P00732,1,train
D01021,P00268,0,train
D00035,P01227,1,train
D00225,P00995,0,train
D00520,P01228,0,train
D00628,P00063,0,train
D00035,P01229,1,train
D00099,P00415,0,train
D00002,P01230,1,train
D00002,P00491,1,train
D01365,P01231,0,train
D01366,P00223,1,train
D01367,P00220,1,train
D01017,P00905,0,train
D01368,P01232,0,train
D01369,P00015,1,train
D01370,P01233,0,train
D01371,P00758,0,train
D01372,P01234,0,train
D01373,P00362,0,train
D01374,P00254,0,train
D00479,P00766,0,train
D01321,P00324,1,train
D01375,P00098,1,train
D01376,P00010,1,train
D01377,P00934,0,train
D01113,P00782,0,train
D00132,P01235,0,train
D01378,P00568,1,train
D00827,P01099,0,train
D01019,P01102,0,train
D01349,P01236,0,train
D00558,P00015,1,train
D01379,P01237,0,train
D00019,P01238,0,train
D01380,P00613,1,train
D01381,P00457,1,train
D01086,P00128,0,train
D00042,P00593,1,train
D01382,P00630,0,train
D01383,P00503,0,train
D00035,P01087,1,train
D01384,P00519,0,train
D00462,P01227,1,train
D00002,P01239,1,train
D01385,P00922,1,train
D01386,P00042,1,train
D01387,P01240,1,train
D01388,P01193,0,train
D01389,P01241,0,train
D00597,P00955,0,train
D00081,P00324,1,train
D01269,P00715,0,train
D00882,P00098,1,train
D00055,P00015,1,train
D00019,P01242,0,train
D00171,P00042,1,train
D01390,P00015,1,train
D01391,P00039,1,train
D00166,P00906,0,train
D00535,P01243,1,train
D00928,P00668,0,train
D00002,P00658,1,train
D01392,P00365,1,train
D01393,P00172,0,train
D01394,P00457,1,train
D01395,P00821,1,train
D00312,P00293,0,train
D01396,P00045,1,train
D00002,P00767,1,train
D00167,P00015,1,train
D01397,P01244,0,train
D01224,P01245,0,train
D00914,P00333,1,train
D00883,P00703,0,train
D00212,P00341,1,train
D00002,P01246,1,train
D01045,P00613,0,train
D00081,P01247,1,train
D00081,P01248,1,train
D01398,P01249,0,train
D00107,P00042,1,train
D01399,P00908,0,train
D01400,P00268,1,train
D01401,P00755,0,train
D01402,P01250,0,train
D00035,P01008,1,train
D01403,P01080,0,train
D00777,P00090,1,train
D00641,P01080,0,train
D00261,P00125,1,train
D01404,P01003,1,train
D00748,P01251,1,train
D00809,P01102,0,train
D01405,P00875,0,train
D01406,P01252,0,train
D01407,P01253,0,train
D00312,P00192,0,train
D00567,P00755,0,train
D00878,P00202,0,train
D01408,P00434,0,train
D00695,P00042,1,train
D00060,P01129,0,train
D00081,P01254,1,train
D01373,P00667,0,train
D01409,P01054,0,train
D00431,P00676,0,train
D00579,P00142,1,train
D01410,P00026,1,train
D01019,P01255,0,train
D00035,P00010,1,train
D00256,P01256,0,train
D01411,P00414,1,train
D00676,P01257,1,train
D01412,P00991,0,train
D00419,P01258,0,train
D00748,P00652,1,train
D01368,P00025,0,train
D01413,P00650,0,train
D01414,P00220,1,train
D01415,P01259,0,train
D01416,P01260,0,train
D00495,P01261,1,train
D00046,P00388,0,train
D00136,P01262,0,train
D00002,P01263,1,train
D01360,P00257,0,train
D00040,P00625,0,train
D01126,P01262,0,train
D00728,P00042,1,train
D01417,P00240,1,train
D01418,P00306,0,train
D01419,P00026,1,train
D00114,P01264,1,train
D00011,P01007,0,train
D00081,P01265,1,train
D01420,P00407,0,train
D01421,P00015,1,train
D01422,P00470,0,train
D01423,P00016,1,train
D01424,P01266,0,train
D01425,P00674,0,train
D00451,P00486,0,train
D01426,P01031,1,train
D01427,P00203,1,train
D01428,P00299,1,train
D00308,P00167,1,train
D01347,P00279,1,train
D01429,P01121,1,train
D01430,P00042,1,train
D01431,P00064,1,train
D00137,P00042,1,train
D00732,P00374,0,train
D00508,P01267,0,train
D00137,P01173,1,train
D00211,P00351,0,train
D00982,P00042,1,train
D01432,P01268,0,train
D00276,P01269,1,train
D01433,P00608,1,train
D00106,P01270,1,train
D00272,P01271,0,train
D01434,P00003,0,train
D01435,P01272,0,train
D00728,P00042,1,train
D00106,P00312,1,train
D00628,P01273,0,train
D00466,P01274,0,train
D01436,P00815,1,train
D00976,P00894,0,train
D00765,P01275,1,train
D01403,P01276,0,train
D01437,P00332,0,train
D00081,P00658,1,train
D00329,P00015,1,train
D01438,P01173,1,train
D01439,P00088,1,train
D00081,P01004,1,train
D01316,P00015,1,train
D01384,P00015,1,train
D00714,P00116,0,train
D01440,P01277,0,train
D01110,P00392,0,train
D00042,P00936,1,train
D00040,P00133,0,train
D01441,P00574,0,train
D01442,P01244,0,train
D01443,P00042,1,train
D00061,P01278,0,train
D00676,P00178,1,train
D01104,P01279,0,train
D01444,P00490,1,train
D00592,P00391,1,train
D00225,P01280,0,train
D00454,P00015,1,train
D00466,P00525,0,train
D01445,P00416,0,train
D00748,P00099,1,train
D01015,P01281,0,train
D00172,P01282,1,train
D00081,P01283,1,train
D00093,P00390,1,train
D00697,P01284,0,train
D01119,P01285,0,train
D00865,P00954,0,train
D01446,P00365,1,train
D01447,P01286,1,train
D01448,P00042,1,train
D00493,P00143,0,train
D00802,P00072,0,train
D01449,P00010,1,train
D01450,P00929,0,train
D00679,P00275,1,train
D00167,P00015,1,train
D00765,P00234,1,train
D00913,P01287,0,train
D00518,P00410,1,train
D00137,P00235,1,train
D00825,P00339,1,train
D00442,P00560,1,train
D01451,P00542,1,train
D00597,P01288,0,train
D01452,P00115,0,train
D01453,P00365,1,train
D01454,P00747,0,train
D01455,P01289,0,train
D01456,P00676,0,train
D00035,P01166,1,train
D00312,P00429,0,train
D00569,P00026,1,train
D01371,P01290,0,train
D00106,P00222,1,train
D01457,P00042,1,train
D00035,P00484,1,train
D00658,P00952,1,train
D01057,P00178,0,train
D00069,P01254,1,train
D01458,P01291,0,train
D01066,P01292,1,train
D01459,P01293,0,train
D00914,P00927,1,train
D00391,P00151,1,train
D01460,P00945,0,train
D01461,P01146,0,train
D00204,P01294,1,train
D00059,P01295,1,train
D00324,P01096,1,train
D01462,P01296,0,train
D01463,P00223,1,train
D00066,P00015,1,train
D01464,P00042,1,train
D00272,P01297,0,train
D00005,P00837,0,train
D01395,P00015,1,train
D01465,P01298,0,train
D01466,P00693,0,train
D00608,P00015,1,train
D01467,P00120,0,train
D00927,P00015,1,train
D01468,P00778,1,train
D00054,P01299,0,train
D01104,P01300,0,train
D01469,P01279,0,train
D00509,P00932,0,train
D01470,P01301,0,train
D00172,P00026,1,train
D00035,P00092,1,train
D00204,P00529,1,train
D00114,P00473,1,train
D00982,P01302,1,train
D00433,P00026,1,train
D01471,P00016,1,train
D01472,P00147,0,train
D01473,P01303,0,train
D01474,P01021,1,train
D00042,P00410,1,train
D01475,P00064,1,train
D00204,P00026,1,train
D01410,P00026,1,train
D00670,P00751,0,train
D00130,P01304,1,train
D01476,P01305,1,train
D01477,P01306,0,train
D00183,P00015,1,train
D00146,P00919,0,train
D00954,P00562,1,train
D01478,P00674,1,train
D01352,P01307,0,train
D00639,P00023,0,train
D01479,P00365,1,train
D00002,P00953,1,train
D00156,P00142,0,train
D00901,P00240,1,train
D00597,P01308,0,train
D01480,P00207,1,train
D01481,P01183,0,train
D00508,P01309,0,train
D00183,P00015,1,train
D00437,P00266,1,train
D00261,P00646,1,train
D01482,P01310,0,train
D01483,P00515,1,train
D00277,P00238,0,train
D01484,P01311,0,train
D00002,P01312,1,train
D01156,P00507,0,train
D01485,P01313,0,train
D01015,P00060,0,train
D01486,P00443,0,train
D01487,P00444,0,train
D00035,P01314,1,train
D00081,P00127,1,train
D00634,P00130,0,train
D00002,P01315,1,train
D00002,P00892,1,train
D00281,P00015,1,train
D00387,P01316,0,train
D01488,P00900,0,train
D01489,P00341,1,train
D00708,P01145,0,train
D00035,P01317,1,train
D00706,P00741,1,train
D00412,P00177,0,train
D00878,P00350,0,train
D01490,P00585,0,train
D00272,P00223,0,train
D00375,P00175,0,train
D00019,P01318,0,train
D00896,P00065,1,train
D01491,P00683,0,train
D01492,P01319,0,train
D01493,P01320,0,train
D00035,P00016,1,train
D01494,P00015,1,train
D01372,P00719,0,train
D00002,P00299,1,train
D01495,P01227,1,train
D00080,P00958,1,train
D01496,P00094,1,train
D01022,P00888,0,train
D01497,P00220,1,train
D00803,P00039,1,train
D00035,P00629,1,train
D00341,P01321,1,train
D01210,P00334,0,train
D01498,P00239,1,train
D01499,P01322,0,train
D01500,P00015,1,train
D01501,P01323,0,train
D01502,P00889,1,train
D00002,P01324,1,train
D01503,P00010,1,train
D00272,P00286,0,train
D00424,P01325,0,train
D01504,P00538,0,train
D00360,P01326,0,train
D00483,P00114,0,train
D00002,P01327,1,train
D01505,P01328,1,train
D01506,P00947,0,train
D00252,P01329,0,train
D00002,P01330,1,train
D01507,P00094,1,train
D00081,P01331,1,train
D01508,P00128,1,train
D00147,P00401,0,train
D00106,P00810,1,train
D00804,P00806,0,train
D00888,P00735,0,train
D01004,P00026,1,train
D00035,P01332,1,train
D00700,P00788,1,train
D00204,P00084,1,train
D00679,P00058,1,train
D00624,P01333,0,train
D00464,P00015,1,train
D01509,P01334,0,train
D01510,P00632,0,train
D00215,P01131,0,train
D01511,P00042,1,train
D00165,P00688,1,train
D00511,P01335,0,train
D01512,P01075,0,train
D01513,P00240,1,train
D01514,P00309,1,train
D01515,P00414,1,train
D01516,P00042,1,train
D00035,P00026,1,train
D01517,P00385,0,train
D01394,P00457,1,train
D00002,P01336,1,train
D01518,P01337,0,train
D01519,P00042,1,train
D00342,P00696,0,train
D00544,P00098,1,train
D01263,P00114,0,train
D01520,P01338,0,train
D01247,P01046,1,train
D00035,P00132,1,train
D01521,P00098,1,train
D00804,P01339,0,train
D00081,P00658,1,train
D01522,P00073,0,train
D01523,P00365,1,train
D01524,P01021,1,train
D01525,P01340,0,train
D00606,P00015,1,train
D00825,P00059,1,train
D00002,P00496,1,train
D00896,P00042,1,train
D01526,P00587,0,train
D01527,P01341,0,train
D00002,P01342,1,train
D01528,P01132,1,train
D00002,P01343,1,train
D01529,P00815,1,train
D01530,P00554,0,train
