drug_id,protein_id,interaction,split
D03809,P00547,0,train
D12843,P00379,0,train
D09052,P00029,0,train
D12844,P00243,0,train
D02812,P00156,1,train
D07437,P00002,0,train
D03602,P00696,0,train
D09273,P00066,1,train
D01849,P00097,0,train
D10163,P00233,0,train
D01375,P00072,0,train
D02689,P01463,0,train
D00954,P00710,1,train
D11777,P00002,0,train
D02598,P00798,1,train
D01803,P00002,0,train
D03040,P00062,1,train
D06380,P00366,0,train
D12845,P02202,1,train
D12846,P00134,0,train
D12847,P00967,1,train
D12116,P00039,0,train
D05567,P00210,0,train
D07602,P00548,1,train
D12049,P00379,0,train
D12848,P01229,0,train
D07359,P00195,1,train
D06110,P00036,1,train
D07046,P00476,0,train
D05278,P00194,0,train
D02451,P02203,1,train
D12849,P00055,0,train
D02241,P00030,1,train
D07947,P00530,1,train
D12850,P00199,0,train
D06144,P00231,0,train
D07361,P00715,0,train
D03507,P00928,0,train
D10918,P00803,1,train
D12851,P00090,1,train
D06146,P00060,1,train
D11150,P00024,1,train
D05148,P00123,1,train
D12852,P00013,0,train
D08707,P00012,0,train
D00077,P00088,1,train
D04552,P00001,0,train
D07626,P00037,1,train
D08781,P00012,0,train
D01028,P00055,1,train
D12853,P00676,0,train
D09960,P00012,1,train
D02318,P00001,0,train
D12143,P00217,0,train
D06518,P00246,1,train
D06766,P00236,1,train
D11761,P00203,1,train
D08656,P00051,1,train
D07105,P00254,1,train
D12854,P00204,0,train
D12855,P01630,0,train
D05530,P00981,0,train
D12856,P00016,0,train
D10782,P00144,1,train
D09836,P00622,1,train
D01872,P00131,0,train
D12857,P00036,1,train
D00511,P00115,0,train
D05577,P00053,1,train
D03659,P01233,1,train
D12639,P00100,0,train
D08349,P02204,1,train
D07613,P00312,0,train
D12858,P00241,1,train
D02735,P01103,1,train
D10364,P00416,1,train
D12859,P00104,0,train
D05776,P00572,0,train
D09322,P00245,0,train
D09209,P00683,0,train
D12860,P00055,0,train
D00002,P00769,1,train
D03560,P00792,0,train
D12861,P00026,0,train
D12862,P00001,0,train
D05491,P00213,0,train
D03699,P00556,0,train
D00003,P01613,0,train
D12863,P00051,1,train
D12864,P00252,1,train
D05517,P00442,1,train
D12865,P01064,1,train
D09087,P00072,0,train
D07484,P00501,1,train
D00031,P01020,0,train
D12768,P00060,0,train
D06080,P00131,0,train
D12866,P00001,0,train
D06999,P02205,1,train
D06035,P00044,0,train
D00379,P00324,0,train
D09389,P00072,0,train
D11578,P00060,0,train
D02367,P00047,0,train
D00203,P02196,0,train
D00052,P00006,0,train
D08624,P00044,0,train
D03669,P00613,0,train
D12311,P00044,0,train
D04193,P00439,0,train
D02851,P00094,0,train
D04293,P01706,1,train
D01966,P00125,1,train
D02121,P00026,0,train
D05995,P00097,0,train
D11235,P00017,0,train
D08757,P00020,0,train
D05822,P02024,0,train
D08188,P01172,1,train
D12867,P00319,0,train
D05009,P01136,0,train
D12331,P00055,0,train
D04444,P00024,1,train
D00182,P02206,1,train
D04208,P00009,1,train
D12868,P00020,0,train
D06349,P00102,0,train
D09684,P00301,0,train
D01912,P01764,1,train
D00908,P00069,0,train
D00152,P00066,1,train
D11574,P00630,0,train
D04131,P02207,1,train
D12869,P01230,1,train
D12870,P00088,0,train
D05154,P00097,0,train
D05808,P00066,0,train
D12871,P00246,1,train
D11631,P00391,0,train
D09562,P00233,0,train
D12872,P00001,0,train
D03186,P00166,0,train
D11189,P00108,0,train
D08476,P01748,0,train
D09839,P00875,0,train
D12873,P00199,0,train
D12179,P00044,0,train
D09180,P00679,1,train
D11921,P01850,0,train
D08012,P00548,1,train
D05542,P01358,0,train
D11369,P00441,1,train
D11700,P00597,0,train
D12874,P01081,1,train
D00588,P00346,0,train
D10451,P00856,1,train
D01076,P00070,0,train
D06550,P00030,1,train
D02455,P00016,0,train
D08954,P00096,0,train
D00924,P00352,0,train
D12875,P00001,0,train
D11130,P00233,0,train
D12876,P00001,0,train
D12877,P00746,0,train
D12080,P00212,0,train
D06975,P00352,0,train
D12878,P00012,0,train
D08534,P00301,1,train
D00545,P00246,1,train
D09402,P00001,0,train
D00072,P00744,0,train
D12879,P00075,1,train
D11640,P00039,0,train
D00203,P02208,1,train
D06208,P00199,0,train
D01847,P00347,1,train
D11308,P00289,0,train
D04664,P00403,0,train
D05456,P00559,1,train
D03523,P00024,1,train
D02799,P00002,0,train
D09153,P00220,0,train
D12880,P00711,1,train
D10420,P00065,1,train
D10374,P00711,1,train
D09105,P00115,0,train
D04925,P00222,0,train
D12352,P00134,0,train
D04846,P00455,1,train
D08541,P00082,1,train
D12881,P00367,1,train
D12164,P00509,1,train
D04832,P00637,1,train
D03257,P00090,1,train
D01747,P00013,0,train
D00871,P00476,0,train
D01563,P00044,0,train
D12882,P00159,0,train
D00213,P01732,0,train
D07569,P00063,0,train
D05723,P00542,0,train
D04799,P00001,0,train
D01334,P00079,1,train
D02564,P00039,0,train
D08550,P00044,0,train
D01784,P00115,0,train
D06552,P00443,1,train
D12883,P00422,0,train
D05174,P00097,0,train
D12847,P00816,0,train
D04667,P00029,1,train
D05066,P00103,0,train
D01813,P00044,1,train
D00451,P00567,0,train
D11907,P00044,0,train
D12884,P00224,1,train
D06174,P00041,0,train
D12885,P00036,0,train
D03874,P00002,0,train
D12886,P01818,1,train
D00182,P00319,1,train
D12887,P02082,0,train
D12888,P00029,1,train
D01176,P00128,0,train
D07332,P02032,1,train
D01845,P00033,0,train
D08271,P00069,0,train
D05435,P00130,1,train
D05189,P00536,0,train
D12677,P00876,0,train
D03433,P00505,0,train
D04874,P00115,0,train
D01922,P00001,0,train
D01739,P00361,0,train
D08712,P00094,0,train
D00029,P00762,0,train
D11166,P00057,0,train
D01209,P00797,0,train
D09805,P00115,0,train
D11128,P00072,0,train
D05789,P00131,0,train
D06521,P00433,1,train
D07709,P00002,0,train
D10928,P00888,1,train
D08943,P00099,0,train
D05219,P00440,0,train
D12161,P00953,1,train
D05261,P01094,0,train
D01760,P00131,0,train
D02698,P00849,0,train
D02307,P00068,0,train
D03437,P00810,1,train
D02045,P00383,1,train
D04490,P00915,0,train
D12889,P00024,1,train
D02986,P02209,1,train
D01173,P00382,0,train
D12077,P00521,1,train
D01128,P00800,0,train
D12890,P01195,0,train
D11170,P00154,0,train
D01473,P00053,1,train
D12891,P00197,0,train
D12892,P00133,1,train
D06149,P00233,0,train
D10041,P00509,1,train
D00813,P02210,1,train
D10426,P00065,1,train
D09116,P00195,1,train
D07149,P00001,0,train
D07984,P00001,0,train
D12893,P00020,0,train
D02133,P00795,0,train
D12506,P00068,0,train
D03974,P00035,0,train
D10478,P00410,0,train
D07303,P00640,1,train
D00219,P00327,1,train
D02847,P01772,0,train
D00891,P00240,0,train
D08890,P00088,1,train
D03535,P00299,1,train
D12894,P00507,0,train
D02326,P00238,0,train
D04754,P00832,0,train
D00032,P00212,0,train
D12895,P00748,1,train
D05184,P00382,0,train
D12137,P00001,0,train
D12896,P01129,1,train
D08810,P00124,1,train
D11656,P00640,1,train
D02552,P00725,0,train
D09052,P00071,0,train
D00588,P00053,0,train
D10521,P00002,0,train
D07332,P01528,1,train
D12897,P01840,1,train
D07572,P00020,0,train
D02227,P00217,0,train
D09826,P00080,0,train
D12898,P00024,0,train
D09517,P00153,0,train
D00052,P00290,0,train
D03372,P00257,0,train
D01159,P01120,0,train
D00910,P00366,0,train
D02904,P00638,1,train
D00063,P00470,0,train
D07305,P00280,0,train
D10902,P00319,1,train
D12899,P02062,1,train
D00130,P00086,0,train
D12900,P00303,1,train
D12901,P00065,1,train
D08568,P00047,1,train
D02964,P00786,1,train
D12902,P00581,1,train
D11391,P00002,0,train
D12623,P00654,0,train
D02326,P00365,0,train
D10751,P01478,0,train
D04945,P00115,0,train
D04364,P00725,0,train
D03961,P00013,0,train
D09471,P00394,1,train
D12903,P00591,0,train
D12904,P00115,0,train
D09625,P00481,1,train
D03961,P00097,0,train
D12905,P00069,1,train
D12906,P00178,0,train
D03506,P00115,0,train
D07484,P01658,1,train
D09097,P00055,1,train
D01661,P00239,0,train
D08253,P00080,0,train
D02160,P02061,1,train
D06345,P00002,0,train
D11491,P00229,0,train
D12015,P00044,0,train
D01399,P00055,0,train
D03032,P00887,0,train
D12116,P00197,1,train
D00847,P00309,1,train
D01652,P00336,0,train
D09192,P00010,0,train
D02683,P01480,1,train
D12907,P00147,1,train
D12908,P00059,0,train
D02969,P00246,0,train
D12726,P00001,0,train
D02364,P00081,0,train
D08990,P01480,1,train
D10046,P00547,0,train
D09043,P00001,0,train
D06803,P00097,0,train
D11603,P00134,0,train
D03782,P00043,1,train
D01920,P00900,1,train
D09103,P00125,1,train
D12909,P00010,1,train
D07217,P00340,0,train
D12910,P01457,0,train
D04216,P00115,0,train
D09311,P00062,1,train
D12911,P00094,0,train
D05448,P00171,1,train
D04780,P01513,0,train
D12912,P00007,0,train
D10453,P00094,0,train
D05588,P02211,1,train
D02095,P00519,1,train
D12913,P00026,0,train
D07476,P00444,1,train
D03885,P00212,0,train
D08499,P00374,0,train
D01236,P00253,1,train
D12846,P00255,1,train
D03699,P00436,0,train
D12914,P00220,1,train
D03264,P00002,0,train
D00657,P00187,0,train
D12915,P00320,1,train
D12916,P00065,1,train
D05742,P00602,0,train
D03145,P01154,1,train
D12917,P00912,0,train
D03320,P00490,0,train
D12918,P00212,0,train
D10431,P00250,1,train
D02968,P00194,1,train
D12164,P00044,0,train
D03304,P00329,1,train
D05134,P00433,0,train
D04349,P00190,0,train
D06118,P00836,0,train
D03190,P00007,0,train
D06569,P00188,1,train
D01810,P00555,0,train
D03768,P00068,0,train
D12919,P00199,0,train
D01463,P00199,0,train
D06662,P00070,0,train
D12920,P00195,1,train
D12921,P01230,1,train
D12922,P00931,0,train
D07007,P00322,1,train
D09558,P00115,0,train
D00351,P00657,1,train
D04186,P02212,0,train
D05784,P00394,1,train
D01063,P00382,0,train
D06602,P00001,0,train
D08251,P00166,0,train
D05992,P00044,0,train
D10347,P00006,0,train
D00739,P02029,1,train
D06404,P02213,1,train
D00052,P00066,0,train
D10028,P00816,0,train
D07801,P00088,1,train
D06961,P00547,1,train
D08107,P00626,0,train
D11856,P00055,0,train
D12559,P00374,0,train
D02964,P00405,1,train
D02190,P00521,1,train
D00882,P00039,1,train
D05355,P00090,1,train
D01413,P00613,1,train
D03808,P00824,1,train
D11612,P00324,0,train
D07538,P00041,0,train
D00132,P01469,0,train
D11635,P00072,0,train
D12873,P00115,1,train
D12923,P00065,1,train
D00592,P00637,1,train
D11936,P00602,1,train
D11387,P00036,1,train
D11385,P00002,0,train
D11734,P00012,0,train
D12924,P00001,0,train
D12925,P00252,0,train
D06134,P02214,1,train
D01420,P00267,0,train
D02488,P01357,1,train
D12926,P00987,0,train
D07917,P00088,1,train
D12927,P00123,1,train
D03399,P00097,0,train
D01652,P00142,0,train
D00031,P00102,0,train
D12928,P00660,1,train
D10141,P02215,1,train
D12820,P00212,0,train
D05999,P02216,1,train
D02192,P00224,1,train
D12929,P00065,1,train
D06664,P00044,0,train
D08979,P00233,0,train
D12930,P00001,0,train
D00452,P00751,1,train
D02866,P00001,0,train
D05120,P00072,0,train
D00885,P00065,1,train
D04515,P00412,1,train
D02013,P00187,0,train
D04827,P00195,1,train
D01015,P00033,0,train
D11765,P00059,0,train
D12931,P00154,0,train
D01741,P00027,0,train
D00542,P00069,0,train
D04887,P00229,1,train
D04310,P01986,0,train
D09505,P00082,1,train
D04409,P00212,0,train
D01554,P02204,1,train
D08215,P00374,0,train
D12932,P00289,0,train
D12933,P00189,1,train
D04710,P00154,1,train
D12625,P00239,0,train
D06191,P00068,0,train
D12934,P00210,0,train
D12935,P00556,1,train
D00179,P00157,0,train
D12314,P00081,0,train
D03899,P00154,1,train
D12218,P00009,0,train
D10483,P00002,0,train
D12936,P00239,0,train
D00310,P00100,0,train
D01295,P00614,0,train
D12141,P00024,0,train
D08686,P00088,1,train
D00757,P00850,1,train
D06378,P00151,1,train
D04249,P00425,0,train
D12187,P00382,0,train
D04686,P00012,0,train
D12937,P00471,1,train
D04250,P00236,1,train
D01692,P00115,0,train
D12938,P00762,0,train
D10317,P00055,0,train
D00928,P00068,0,train
D12939,P00626,1,train
D12940,P00002,0,train
D12941,P00271,1,train
D12942,P00024,0,train
D01918,P00591,0,train
D10890,P00672,1,train
D03560,P00071,0,train
D12943,P00012,0,train
D01306,P00070,0,train
D03470,P00123,0,train
D11836,P00602,0,train
D11739,P01149,1,train
D11687,P00024,0,train
D01258,P00725,0,train
D04854,P00115,0,train
D12944,P00395,1,train
D04079,P00327,1,train
D07884,P00252,1,train
D01034,P00189,0,train
D12945,P00802,0,train
D05322,P00097,0,train
D11165,P00216,0,train
D12946,P01221,1,train
D08379,P00024,1,train
D03790,P01891,0,train
D06449,P00566,1,train
D06058,P00010,1,train
D12650,P00072,0,train
D11601,P00062,1,train
D12947,P00125,1,train
D12948,P00080,0,train
D01522,P00609,1,train
D07362,P00271,1,train
D11695,P00224,1,train
D02365,P00229,0,train
D12949,P00065,1,train
D12645,P00340,1,train
D09832,P00029,0,train
D05737,P00097,1,train
D01681,P00401,1,train
D12950,P00094,0,train
D12951,P00716,0,train
D10758,P01834,0,train
D10773,P00394,1,train
D04708,P00321,0,train
D07531,P00012,0,train
D09695,P00088,1,train
D06322,P00187,0,train
D12443,P00503,0,train
D12272,P00131,0,train
D03516,P01371,1,train
D10244,P00055,0,train
D09303,P00451,1,train
D12192,P00343,1,train
D12952,P00640,1,train
D00211,P00349,0,train
D00957,P00261,1,train
D05774,P00027,0,train
D01028,P00401,1,train
D01004,P00081,0,train
D05862,P00233,0,train
D07253,P00002,0,train
D03657,P00042,0,train
D03852,P00026,0,train
D00004,P00097,0,train
D11724,P00149,0,train
D03290,P00062,1,train
D12953,P00236,1,train
D09937,P00229,1,train
D06701,P00387,1,train
D04289,P00062,1,train
D10138,P00017,0,train
D09482,P00066,0,train
D07051,P00197,1,train
D06046,P01194,0,train
D10798,P00269,1,train
D00214,P00490,0,train
D03810,P00989,1,train
D11818,P00012,0,train
D12954,P01251,1,train
D09190,P00033,0,train
D08682,P00115,0,train
D00803,P00561,1,train
D01588,P00044,0,train
D00223,P00269,1,train
D12523,P00044,0,train
D03070,P00827,0,train
D08660,P00115,0,train
D01813,P00907,1,train
D12217,P00203,0,train
D05181,P00229,1,train
D12955,P01260,1,train
D08473,P00595,1,train
D03546,P00332,0,train
D12956,P00680,1,train
D12957,P00001,0,train
D08799,P00066,1,train
D00767,P00012,0,train
D10924,P00068,0,train
D12958,P00343,1,train
D12959,P00100,0,train
D12960,P01655,0,train
D06049,P00072,0,train
D12961,P02217,1,train
D01675,P00115,0,train
D08267,P00065,1,train
D08793,P00222,1,train
D04426,P00080,1,train
D04414,P00521,0,train
D04974,P00015,0,train
D03099,P00001,0,train
D12962,P00590,1,train
D05810,P00176,1,train
D07005,P00907,1,train
D02770,P00131,0,train
D04089,P00044,0,train
D02858,P00090,1,train
D12963,P00001,0,train
D00035,P00708,1,train
D08278,P00210,0,train
D03220,P00350,0,train
D00669,P00024,1,train
D05884,P00333,0,train
D06267,P00044,0,train
D05107,P00947,0,train
D00032,P00015,0,train
D00871,P00088,1,train
D02024,P01381,0,train
D11049,P00044,0,train
D02561,P00187,0,train
D06231,P02218,0,train
D05018,P00115,0,train
D03495,P00068,0,train
D12964,P00147,1,train
D08040,P00081,0,train
D09936,P00055,0,train
D12965,P00016,0,train
D03228,P00080,1,train
D10698,P00401,1,train
D12966,P00250,1,train
D11564,P00068,0,train
D11203,P00891,0,train
D02186,P00241,1,train
D09598,P00001,0,train
D02365,P00217,0,train
D02507,P00148,1,train
D12967,P00088,1,train
D00397,P00626,1,train
D12968,P00079,1,train
D12969,P00195,1,train
D04769,P00001,0,train
D03902,P00528,0,train
D00899,P00203,0,train
D12970,P00068,0,train
D01880,P00366,0,train
D11547,P00382,0,train
D08637,P00148,1,train
D09858,P00115,0,train
D10012,P00361,0,train
D04224,P02169,1,train
D12971,P00527,1,train
D11833,P00072,0,train
D01616,P00097,0,train
D03054,P00002,0,train
D08339,P00241,1,train
D12972,P01292,0,train
D07604,P01382,1,train
D12973,P00209,0,train
D00518,P00542,1,train
D01747,P00271,0,train
D07542,P00115,0,train
D04882,P00017,1,train
D12974,P00125,1,train
D12975,P00002,0,train
D03437,P00107,0,train
D12976,P00047,0,train
D09387,P00097,0,train
D08183,P00002,0,train
D05248,P00243,0,train
D01872,P00115,0,train
D01376,P01521,0,train
D10673,P00055,0,train
D01885,P00495,0,train
D12977,P00148,1,train
D12978,P00001,0,train
D04584,P00180,0,train
D09330,P00966,1,train
D00950,P00002,0,train
D02848,P00490,0,train
D08103,P02065,1,train
D01537,P00565,1,train
D06357,P00080,1,train
D11501,P00258,0,train
D10430,P00065,1,train
D12979,P00570,1,train
D00976,P00044,0,train
D02321,P01098,0,train
D10305,P00002,0,train
D01210,P00187,0,train
D12980,P00039,0,train
D08978,P00065,1,train
D03902,P01619,0,train
D12981,P00016,1,train
D01477,P00271,1,train
D12743,P00189,1,train
D11198,P00074,0,train
D12982,P01064,1,train
D12983,P00020,0,train
D11963,P00252,1,train
D12092,P02219,0,train
D01385,P00044,0,train
D10183,P00425,1,train
D06667,P00859,0,train
D01360,P01028,0,train
D09119,P00044,0,train
D09943,P00088,1,train
D12984,P00287,0,train
D05785,P00010,1,train
D04796,P00055,0,train
D12985,P01522,0,train
D09030,P00382,0,train
D06500,P00240,0,train
D03280,P00513,1,train
D06416,P00001,0,train
D01516,P00062,1,train
D12986,P00020,0,train
D08880,P00803,0,train
D12987,P00020,0,train
D05480,P00313,0,train
D06130,P00556,1,train
D01809,P00297,1,train
D12988,P00033,0,train
D12989,P00001,0,train
D12758,P00088,1,train
D07955,P00044,0,train
D00351,P00289,1,train
D12872,P00065,1,train
D04479,P00131,0,train
D11832,P00097,0,train
D03574,P00476,0,train
D12990,P00313,0,train
D11890,P00653,0,train
D08777,P00020,0,train
D04794,P00070,0,train
D00581,P00725,1,train
D00679,P00147,1,train
D12991,P00033,1,train
D12992,P00387,1,train
D12993,P00065,1,train
D11872,P00706,0,train
D11307,P02220,1,train
D12994,P00088,1,train
D08163,P00107,0,train
D02326,P00131,0,train
D08610,P00012,0,train
D02822,P02082,0,train
D00591,P00439,0,train
D06594,P01042,1,train
D02289,P00171,0,train
D04733,P01229,0,train
D03999,P00107,0,train
D06641,P00055,0,train
D11413,P00024,1,train
D02718,P00539,1,train
D02250,P00330,1,train
D11528,P00953,1,train
D07748,P00741,1,train
D12437,P00224,1,train
D02784,P00115,0,train
D12879,P01365,0,train
D03180,P00173,0,train
D07116,P01156,0,train
D12995,P00065,1,train
D08176,P00092,0,train
D08069,P00085,1,train
D08721,P00178,0,train
D09981,P00010,0,train
D12996,P00162,1,train
D07392,P00239,0,train
D02705,P02221,1,train
D12997,P00055,0,train
D08335,P00588,1,train
D07522,P00055,0,train
D02013,P00068,0,train
D08623,P00289,0,train
D04618,P01061,0,train
D06797,P00033,0,train
D07061,P00097,0,train
D12998,P00343,1,train
D04700,P00374,0,train
D00556,P00291,0,train
D12999,P00044,0,train
D03566,P00047,1,train
D05088,P00382,0,train
D02735,P01107,0,train
D12060,P01149,1,train
D13000,P00020,0,train
D12559,P00115,0,train
D01901,P00214,1,train
D13001,P00086,1,train
D06599,P00115,0,train
D00921,P00119,0,train
D13002,P00068,0,train
D10189,P00374,0,train
D13003,P00125,1,train
D13004,P00265,1,train
D13005,P00241,1,train
D07497,P00187,0,train
D05995,P00115,0,train
D09501,P00343,1,train
D00359,P00824,1,train
D13006,P01849,0,train
D06512,P00020,0,train
D02815,P00131,0,train
D11124,P00241,1,train
D04716,P00178,0,train
D00646,P01076,0,train
D06934,P00001,0,train
D10559,P00012,0,train
D05214,P00033,0,train
D03690,P00443,1,train
D13007,P00080,1,train
D03913,P00051,1,train
D13008,P00065,1,train
D02661,P02222,1,train
D13009,P00180,0,train
D10554,P01204,0,train
D00592,P00053,0,train
D04225,P00058,0,train
D06293,P00133,1,train
D00243,P00222,0,train
D13010,P00026,0,train
D13011,P00041,1,train
D08212,P00481,1,train
D11668,P00626,1,train
D02233,P00797,0,train
D03204,P00088,1,train
D01656,P02223,0,train
D02424,P00115,0,train
D07056,P00425,0,train
D07950,P00039,0,train
D13012,P00269,1,train
D03412,P00623,0,train
D13013,P00139,0,train
D00061,P00533,0,train
D05189,P01180,1,train
D06034,P00334,1,train
D04677,P00270,0,train
D01699,P00069,1,train
D13014,P00065,1,train
D04900,P00088,1,train
D05512,P00039,0,train
D01119,P00336,1,train
D07555,P00054,0,train
D04656,P00166,1,train
D03766,P00001,0,train
D00573,P00044,0,train
D06836,P00080,1,train
D11709,P00849,0,train
D11749,P00962,1,train
D06413,P00080,0,train
D02746,P00201,0,train
D00843,P00212,1,train
D02505,P00097,0,train
D11317,P00821,0,train
D01275,P00045,1,train
D03643,P00097,0,train
D00588,P00121,1,train
D09422,P00033,0,train
D08315,P00002,1,train
D06848,P01162,0,train
D00282,P02053,0,train
D09272,P00031,1,train
D12782,P00233,0,train
D12733,P00154,0,train
D08538,P00057,0,train
D12228,P01125,1,train
D06804,P00001,0,train
D00145,P00123,0,train
D12416,P00355,0,train
D10169,P00616,1,train
D13015,P00066,1,train
D01993,P00041,0,train
D04181,P00499,0,train
D02591,P01898,1,train
D02579,P00044,0,train
D00592,P00901,0,train
D11493,P00024,1,train
D06159,P00002,0,train
D00613,P00479,1,train
D00123,P00044,0,train
D05301,P00609,0,train
D13016,P00203,0,train
D11374,P00012,1,train
D11140,P00622,1,train
D06435,P01621,0,train
D01005,P00053,0,train
D12183,P00040,1,train
D11213,P00080,1,train
D01104,P00194,0,train
D06314,P00048,1,train
D06844,P00079,1,train
D12792,P00065,1,train
D03364,P00864,1,train
D11102,P00121,1,train
D08535,P00060,1,train
D01282,P00907,0,train
D12257,P00972,1,train
D01823,P00042,0,train
D09909,P01242,1,train
D09629,P01038,0,train
D00130,P00064,0,train
D05753,P02224,0,train
D00729,P00044,0,train
D07480,P00210,0,train
D10971,P00264,1,train
D08684,P00288,1,train
D13017,P00039,0,train
D08628,P00097,0,train
D09913,P00096,0,train
D13018,P01506,1,train
D13019,P00547,0,train
D13020,P00020,0,train
D00022,P00107,0,train
D10703,P00033,1,train
D07512,P00066,1,train
D09242,P00036,1,train
D13021,P00148,1,train
D07110,P00086,0,train
D00162,P00252,1,train
D02512,P00366,0,train
D13022,P00410,0,train
D13023,P00013,0,train
D06384,P01085,0,train
D00408,P00530,1,train
D00929,P00382,0,train
D00954,P01121,1,train
D13024,P00059,1,train
D08513,P00097,0,train
D01416,P00097,0,train
D08256,P00055,0,train
D01921,P00374,0,train
D07399,P01481,0,train
D11062,P00233,0,train
D01095,P00317,0,train
D13025,P00264,0,train
D12000,P00001,0,train
D10549,P01961,0,train
D13026,P00042,0,train
D00187,P00233,0,train
D11289,P00422,0,train
D13027,P00166,1,train
D06416,P00065,1,train
D13028,P00369,1,train
D01418,P02099,0,train
D11895,P00222,1,train
D06574,P00097,0,train
D03688,P00070,0,train
D01323,P00280,1,train
D05491,P00633,1,train
D08505,P00012,0,train
D03482,P00187,0,train
D13029,P00210,0,train
D05467,P00030,1,train
D11384,P00343,1,train
D05188,P00241,1,train
D13030,P00062,1,train
D01666,P00030,1,train
D02693,P00847,0,train
D06297,P00349,0,train
D01959,P00384,1,train
D03531,P00071,1,train
D12216,P00247,1,train
D00784,P00877,1,train
D04582,P00086,0,train
D11912,P00059,1,train
D13031,P00040,1,train
D06333,P01620,0,train
D12370,P00055,0,train
D05701,P00604,1,train
D11818,P00072,0,train
D03473,P00097,0,train
D00132,P00209,0,train
D06008,P00254,0,train
D12200,P00925,1,train
D07060,P00066,1,train
D13032,P00010,0,train
D08143,P00556,1,train
D08788,P00395,1,train
D08138,P00065,1,train
D12264,P00002,0,train
D12835,P00002,0,train
D01532,P00033,0,train
D02977,P00241,1,train
D10846,P00044,0,train
D04480,P00196,1,train
D13033,P00659,1,train
D08592,P01146,0,train
D13034,P00066,1,train
D01825,P00213,1,train
D13035,P00761,0,train
D04254,P00316,0,train
D00052,P00999,0,train
D04264,P00360,1,train
D01001,P00382,0,train
D04204,P02225,1,train
D06561,P01096,0,train
D03277,P00833,1,train
D13036,P00009,0,train
D08325,P00435,0,train
D13037,P00153,1,train
D05295,P00839,1,train
D05540,P01883,1,train
D05979,P00398,0,train
D11793,P00481,1,train
D08685,P02213,0,train
D09060,P00491,0,train
D03736,P00131,0,train
D13038,P00260,0,train
D10037,P00240,0,train
D04258,P00519,1,train
D08664,P00002,0,train
D03736,P00197,0,train
D05822,P00651,0,train
D09373,P01336,0,train
D08521,P00212,0,train
D02635,P01199,1,train
D05819,P01075,1,train
D09872,P00282,0,train
D13039,P00816,0,train
D13040,P00645,1,train
D12688,P01550,1,train
D05815,P00117,0,train
D11606,P00033,0,train
D10390,P01185,0,train
D10126,P00261,0,train
D04454,P00374,0,train
D10994,P00033,0,train
D02024,P00222,0,train
D13041,P00022,1,train
D08474,P00369,1,train
D10564,P00241,1,train
D05272,P00338,1,train
D02609,P00045,1,train
D00492,P01120,0,train
D08969,P00080,1,train
D13042,P00252,1,train
D13043,P00243,0,train
D01028,P00029,1,train
D06793,P01263,1,train
D02188,P00033,0,train
D02374,P00036,1,train
D07926,P00001,0,train
D07050,P00590,1,train
D02946,P00088,1,train
D04594,P00820,0,train
D08121,P00002,0,train
D11558,P00169,0,train
D01071,P01397,0,train
D12095,P00115,0,train
D13044,P00002,0,train
D13045,P00377,0,train
D11423,P00024,0,train
D07325,P00245,0,train
D13046,P00157,0,train
D02341,P00154,0,train
D08608,P00252,1,train
D01340,P00072,0,train
D00806,P00837,0,train
D13047,P00392,1,train
D04749,P00002,0,train
D12266,P00017,0,train
D02790,P02226,1,train
D05571,P00002,0,train
D09421,P00115,0,train
D01294,P00069,0,train
D13048,P00093,0,train
D10545,P00033,0,train
D13049,P00891,0,train
D00203,P00797,0,train
D02224,P00152,1,train
D06585,P00247,1,train
D01268,P00518,1,train
D08225,P01512,1,train
D13032,P00143,1,train
D13050,P00222,1,train
D09515,P00080,1,train
D13051,P00125,0,train
D11525,P00535,1,train
D06806,P01533,1,train
D01342,P00071,0,train
D11985,P00201,0,train
D10894,P00493,1,train
D12336,P00156,0,train
D04226,P00199,0,train
D12029,P00030,1,train
D00511,P00445,1,train
D00351,P02044,0,train
D05589,P00257,1,train
D04446,P00337,1,train
D13052,P00053,0,train
D06340,P00767,1,train
D00809,P00410,0,train
D03395,P00103,1,train
D06208,P00044,0,train
D07666,P00443,1,train
D11669,P00044,0,train
D00981,P00036,1,train
D01109,P00653,0,train
D00106,P00401,1,train
D06551,P00420,1,train
D10745,P00210,0,train
D10388,P01402,0,train
D13053,P00252,1,train
D13054,P00060,1,train
D07138,P00459,0,train
D10761,P00369,1,train
D01675,P00131,0,train
D04701,P00233,0,train
D12597,P00334,1,train
D11176,P00335,0,train
D00523,P00387,1,train
D02013,P00107,0,train
D01054,P02227,0,train
D05703,P00355,1,train
D05948,P00048,1,train
D06558,P00426,0,train
D02553,P00097,0,train
D05799,P00490,0,train
D05306,P00085,1,train
D13055,P01028,1,train
D13056,P00026,0,train
D04979,P00166,0,train
D03801,P00131,0,train
D05217,P00002,0,train
D13057,P00833,0,train
D11187,P00395,1,train
D01219,P00309,0,train
D13058,P00154,0,train
D00443,P00708,0,train
D11688,P00016,1,train
D13059,P00044,0,train
D06285,P00099,0,train
D03947,P00036,1,train
D12680,P00131,1,train
D13060,P00280,0,train
D01054,P02061,0,train
D00011,P00855,0,train
D00868,P00190,1,train
D11459,P00197,0,train
D13061,P00056,0,train
D09716,P00041,0,train
D12721,P00066,1,train
D06704,P00509,1,train
D04854,P00131,0,train
